,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
522,0.07463113466898601,0.002665440241495768,-0.2328001478062,-0.22289996717733582,mae,10,0.2,50,0.4,2,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'mae'}",770,-0.1898980551837941,-0.2234798767785069,-0.15083119149881274,-0.20560820781633038,-0.3576711967359931,-0.23961181693717012,0.006940384787280361,0.0004711456107702375,0.08972602411476588,0.013887970326145856
523,0.026319265365600586,0.0020002524058024087,-0.2328001478061999,-0.2228999671773356,mae,10,log2,20,0.4,2,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'mae'}",700,-0.18989805518379277,-0.22347987677850556,-0.1508311914988114,-0.20560820781632883,-0.35767119673599557,-0.23961181693717234,0.0018831212317144067,0.0008176061820890226,0.08972602411476763,0.013887970326147374
524,0.01699217160542806,0.0003331502278645833,-0.23280014780620042,-0.22289996717733596,mae,5,sqrt,50,0.4,5,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'mae'}",826,-0.1898980551837941,-0.22347987677850667,-0.15083119149881186,-0.20560820781632905,-0.35767119673599534,-0.23961181693717215,0.0084810698922054,0.0004711455705537808,0.08972602411476718,0.01388797032614722
525,0.016326030095418293,0.0009993712107340496,0.3281453024304951,0.3966120014828866,mae,,sqrt,5,0,5,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'mae'}",304,0.20482194232545092,0.27201244178281836,0.5257821928772577,0.5624538273288675,0.2538317720887767,0.3553697353369738,0.0016981316986093736,1.1239159602905075e-07,0.14117541382374096,0.12210580929973512
526,0.2885289192199707,0.010662158330281576,0.007829998133421816,0.015248937159771048,mae,10,0.2,,0.1,3,5,200,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'mae'}",410,0.016652264939107986,-0.007397454609751497,0.08742711884617815,0.04429373609738385,-0.0805893893850207,0.008850529991680789,0.007713349272537174,0.002355278575998541,0.0688755450226187,0.021582392667741306
527,1.771351416905721,0.00999601682027181,0.8722276591880411,0.9571751566988418,mae,10,auto,20,0,3,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'mae'}",6,0.8262647012027932,0.9600358936862062,0.8990654601584066,0.9561025253232355,0.8913528162029236,0.9553870510870839,0.043712817217329704,6.25769923052137e-07,0.032652885010478166,0.0020438261388557653
528,0.0313421885172526,0.0019989808400472007,0.2647685627146514,0.3043127671348786,mae,3,log2,,0,5,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'mae'}",330,0.2995390335790259,0.3222871345843865,0.24855233262243606,0.305453038747866,0.24621432194249215,0.2851981280723833,0.0004542776550976487,1.1239159602905075e-07,0.024604956229489227,0.015162976082669095
529,0.7614351908365885,0.004998127619425456,0.8604504563119433,0.9321394635858814,mae,,auto,50,0,5,2,100,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': None, 'criterion': 'mae'}",16,0.8154969601406836,0.9397708170625657,0.8883404593984275,0.9318397559963798,0.8775139493967188,0.9248078176986982,0.03280752514147838,4.899036091938795e-07,0.0320927400224087,0.006112293948547639
530,0.09133648872375488,0.0026655197143554688,0.44897282094183444,0.5286932639254222,mae,3,0.1,50,0,1,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 0.1, 'max_depth': 3, 'criterion': 'mae'}",227,0.47982828648467934,0.5372627595932278,0.4533383152378885,0.5710476998731147,0.4137518611029357,0.4777693323099242,0.0070045311809447865,0.0004712018568280267,0.027151631665444386,0.03855982932028114
531,0.10030452410380046,0.004645744959513347,-0.20887196125047275,-0.199006383477202,mae,3,0.01,20,0.1,3,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 0.01, 'max_depth': 3, 'criterion': 'mae'}",612,-0.1558485434322352,-0.18823515439698624,-0.13195447623900614,-0.185840878716506,-0.33881286408017686,-0.22294311731811378,0.006924670415297557,0.0004957593683039088,0.09239844978103472,0.01695402723517381
