,Feature Importance
temperature,0.34372368194617026
Rh Loading,0.06651072998689615
Dipole Polarizability,0.04795149629878459
Covalent Radius,0.04778817974777538
Polarizability,0.03976906266021826
Heat Capacity (Mass),0.03367192714649629
Number Unfilled Electrons,0.02669787252355153
Periodic Table Row,0.025091803748755852
Atomic Weight,0.022871357438272653
Zunger Pseudopotential (d),0.019327023727049093
Atomic Number,0.018729078038659336
Zunger Pseudopotential (sigma),0.017652616265395285
Conductivity,0.01757022670958716
Number d-shell Unfilled Electrons,0.016935559800295454
Mendeleev Number,0.016510166306690777
Zunger Pseudopotential (p),0.013645397610172076
Third Ionization Energy,0.012901411664755759
Eighth Ionization Energy,0.012841745655080422
Electronegativity,0.01229150125072536
Zunger Pseudopotential (s),0.011051069998734807
First Ionization Energy,0.009810959467548883
Second Ionization Energy,0.009667448957222383
reactor,0.008259810262206908
Electron Affinity,0.008063555476049953
Seventh Ionization Energy,0.007541332436249883
Boiling Temperature,0.007446211952326575
Sixth Ionization Energy,0.007185434355823696
space,0.006709814606460104
Density,0.0066885226616506584
ammonia,0.006645216718152911
Ca Loading,0.006555544087769749
Cu Loading,0.006545079225280566
Number Valence Electrons,0.00582701611939853
GS Energy,0.0054862252999320635
Atomic Volume,0.005308216987292853
Number f-shell Valance Electrons,0.004848081093946839
Cr Loading,0.004836494851310869
Zunger Pseudopotential (pi),0.00456965419403381
Fourth Ionization Energy,0.004430692716159472
Ir Loading,0.004245058813733059
Fifth Ionization Energy,0.00406961358747309
Mn Loading,0.004050780462416457
phi,0.0037696587866079007
Melting Temperature,0.0029783921988880005
Number d-shell Valance Electrons,0.00297010519717805
Heat Capacity (Molar),0.002894303794948185
Fusion Enthalpy,0.002468596937507223
Sr Loading,0.002357301790808845
Heat Fusion,0.0022836069699307343
Sc Loading,0.0022649471350226625
Ni Loading,0.002156489922793917
Re Loading,0.00208839578463946
Zn Loading,0.0019461373820503424
IsAlkali,0.0016290907275963112
Periodic Table Column,0.001240981773004076
Number p-shell Valance Electrons,0.0011589935204129806
Number p-shell Unfilled Electrons,0.001069846789327134
IsDBlock,0.0009449821484818509
Number s-shell Unfilled Electrons,0.0007279273593020807
Number s-shell Valance Electrons,0.0006338039308355784
Pd Loading,0.00044866567349614487
Mo Loading,0.0003995547921635516
Bi Loading,0.0003856808505468769
In Loading,0.00032933553013465074
Mg Loading,0.0001767689488506092
Y Loading,0.00017470389246013657
W Loading,9.040212364859964e-05
Hf Loading,8.865318285820278e-05
GS Bandgap,0.0
Os Loading,0.0
IsNonmetal,0.0
IsMetalloid,0.0
Ru Loading,0.0
IsMetal,0.0
IsFBlock,0.0
Pt Loading,0.0
n,0.0
Co Loading,0.0
Fe Loading,0.0
K Loading,0.0
Number f-shell Unfilled Electrons,0.0
