,0,0,0,0,0,0,0,0,0
0,0.9809652640534392,0.9750828054491496,0.9513027954837363,0.9881033462546058,0.9496596530043114,0.9876296943334812,0.9780424485225445,0.9819902610732015,0.9749666817690951
1,0.9761276168599302,0.9800783657890231,0.9794668205440938,0.9796972190376788,0.9702128593622478,0.9846000989309127,0.9808497646710486,0.9634822936715524,0.9750622473898096
2,0.9867676381741353,0.9825844468764823,0.9858173263132205,0.9774263162325798,0.9852119673708859,0.9783213903348129,0.9761534309639891,0.9876212390517893,0.9809937445674718
3,0.9764861821625156,0.9833075333840444,0.9778895276980996,0.9832883254955658,0.9902683938217404,0.9701507789337417,0.9817541239023072,0.9873478362960849,0.982948910126048
4,0.9702844938493566,0.984441213963435,0.94820609645178,0.9764251661471557,0.9745546753866006,0.9700084944272438,0.9868715372095771,0.986397028432318,0.9716564089603026
5,0.9813798576594118,0.9709662728788618,0.9858276599713097,0.9733064986517269,0.9775964095272339,0.9845262486886773,0.955784485779015,0.975957216413446,0.9769881872683455
6,0.9738487264628927,0.9834340506380929,0.9884615308640593,0.9717790427241823,0.9713820742710011,0.9872133284325686,0.9837903005351725,0.9679063345962847,0.9562453852035822
7,0.9464165534773857,0.9807162348972499,0.9592960083403343,0.9782162339423606,0.980093448815338,0.9791928342094283,0.9830913392182535,0.9878760076792424,0.983603006827886
8,0.9659816044984149,0.977636367931396,0.9805447464266499,0.9627765623033282,0.9873742049858057,0.9797951587410767,0.9878210848418506,0.9785718740029238,0.9696313393036194
9,0.9832726049103874,0.9701419666955587,0.9729089524486677,0.9781448901009482,0.9844253876410016,0.9856082676306226,0.9810558581819407,0.9736902641135841,0.9747700806429404
