,ID,Ele1,Wt1,Ele2,Wt2,Ele3,Wt3,Reactor,Wt(g),NH3,Space Velocity,Ramp Direction,Temperature,Pred Value,Concentration
103,25,Ru,4.0,-,0.0,--,0.0,4.0,0.2,0.01053333333333333,1925.625,up,450,0.0,1.0
104,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,250,0.00583063393471792,0.4957510689759851
105,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,250,0.005883377154310121,0.4911896932497935
106,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,250,0.00513825291799573,0.5556300446504159
107,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,250,0.00515282452885096,0.5543698524861821
108,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,250,0.00494248817121906,0.5725603073627669
109,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,250,0.00496801544756534,0.5703526397311358
110,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,250,0.004880903058373,0.5778863538385557
111,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,250,0.00486024716272158,0.5796727313436761
112,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,300,0.000644378193550566,0.9442724377981759
113,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,300,0.000463994355891138,0.9598725180522584
114,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,300,0.000535768226744067,0.9536653203344351
115,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,300,0.0005282308409011121,0.9543171737686551
116,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,300,0.000597398026869935,0.9483354091822962
117,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,300,0.0007464155101644179,0.9354479757579977
118,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,350,4.38690072775399e-05,0.9962060900628544
119,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,350,0.000686100714701097,0.9406641617641568
120,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,350,0.00027937679492563,0.9758387421039528
121,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,350,0.000325692888676998,0.9718332015358389
122,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,350,0.000607131717178818,0.947493613420784
123,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,down,350,0.000592624599301638,0.9487482280585252
124,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,400,0.000494751156471311,0.9572125870759844
125,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,400,0.00038833287300219,0.9664159269325984
126,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,400,0.000391157009498429,0.9661716879998784
127,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,450,0.0005456247570010491,0.9528129010432675
128,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,450,7.51492065117852e-05,0.9935008941608844
129,29,Ru,3.0,Y,1.0,K,12.0,5.0,0.2,0.011563007030827473,1825.8875,up,450,0.0006499129891566769,0.94379377376283
130,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,250,0.00643773314634926,0.6412446044671194
131,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,250,0.0065938022296112295,0.6325473465312489
132,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,250,0.0059156052357264,0.6703412136051488
133,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,250,0.00595880050399981,0.6679340719603659
134,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,250,0.0058314545437799,0.6750306771301712
135,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,250,0.00525961201040493,0.7068977318184817
136,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,250,0.00545388196616327,0.6960716548075448
137,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,250,0.00524072486827699,0.7079502551198611
138,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,300,0.0011670675826536698,0.9349628537389821
139,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,300,0.0009258752888704641,0.9484037707183921
140,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,300,0.00108484862668847,0.9395446674608388
141,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,300,0.000508091587445072,0.9716855926959082
142,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,300,0.000382031451468441,0.9787105427699682
143,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,300,0.000378043733256501,0.9789327662439574
144,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,350,0.0,1.0
145,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,350,0.0,1.0
146,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,350,0.0,1.0
147,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,350,0.0,1.0
148,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,350,0.0,1.0
149,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,down,350,0.0,1.0
150,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,400,0.0,1.0
151,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,400,0.0,1.0
152,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,400,0.0,1.0
153,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,450,0.0,1.0
154,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,450,0.0,1.0
155,30,Ru,2.0,Y,2.0,K,12.0,6.0,0.19899999999999998,0.017944630872483224,2366.030150753769,up,450,0.0,1.0
156,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,250,0.00661274563979704,0.5999746173399986
157,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,250,0.00674463251502576,0.5919963734145571
158,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,250,0.006237789808869271,0.6226568522115161
159,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,250,0.0061350805050235605,0.6288700548374203
160,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,250,0.00607407697147909,0.6325603467644038
161,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,250,0.00593003367983843,0.6412739698185531
162,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,250,0.00617398678849548,0.6265164937326245
163,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,250,0.00612477359468732,0.6294935516382775
164,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,300,0.0017082741299789198,0.8966612282165488
165,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,300,0.00155344229525742,0.9060274835220106
166,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,300,0.0015149621872267301,0.908355263959706
167,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,300,0.00223157858549134,0.8650049274200667
168,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,300,0.0020355855378335398,0.8768611514696005
169,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,300,0.0016932115980208401,0.8975724072393888
170,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,350,0.0,1.0
171,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,350,0.0,1.0
172,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,350,6.04336286883292e-07,0.9999634418337578
173,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,350,0.0,1.0
174,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,350,0.0,1.0
175,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,down,350,0.0,1.0
176,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,400,0.0,1.0
177,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,400,0.0,1.0
178,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,400,0.0,1.0
179,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,450,0.0,1.0
180,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,450,0.0,1.0
181,31,Ru,1.0,Y,3.0,K,12.0,7.0,0.2,0.016530815109343934,1986.85,up,450,0.0,1.0
182,33,Ru,3.0,Mg,1.0,K,12.0,9.0,0.2,0.01048951048951049,2259.4,down,250,0.0060151322277617394,0.4265573942867141
183,33,Ru,3.0,Mg,1.0,K,12.0,9.0,0.2,0.01048951048951049,2259.4,down,250,0.00604081786302993,0.4241086970578133
184,33,Ru,3.0,Mg,1.0,K,12.0,9.0,0.2,0.01048951048951049,2259.4,down,250,0.00534968010375779,0.4899971634417574
185,33,Ru,3.0,Mg,1.0,K,12.0,9.0,0.2,0.01048951048951049,2259.4,down,250,0.004995674303400029,0.5237457164091971
186,33,Ru,3.0,Mg,1.0,K,12.0,9.0,0.2,0.01048951048951049,2259.4,down,250,0.00500730537502351,0.5226368875810921
187,33,Ru,3.0,Mg,1.0,K,12.0,9.0,0.2,0.01048951048951049,2259.4,up,250,0.00471036252166351,0.5509454396014121
188,33,Ru,3.0,Mg,1.0,K,12.0,9.0,0.2,0.01048951048951049,2259.4,up,250,0.0047617504872860894,0.5460464535453927
