,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
189,0.02168432871500651,0.0013341903686523438,0.3818591953906065,0.5287132167592926,mae,,sqrt,20,0,3,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'mae'}",312,0.5491248753987586,0.7056804190025654,0.30859797610679496,0.4192942697893056,0.2912524862587118,0.4611649614860068,0.0013131885446856352,0.00023534872667137035,0.11739623564956617,0.12629682420960714
190,0.06538597742716472,0.0025021235148111978,-0.10434328156634368,0.00802958595953629,mae,3,sqrt,5,0.1,1,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'mae'}",538,-0.08485248404960166,0.04717678890139454,-0.056792190517459096,-0.0037330050708519464,-0.1689619693404416,-0.019355025951933724,0.0027212213750493564,7.867411722033553e-07,0.047913352221294475,0.028406448889064084
191,0.04136761029561361,0.0018333594004313152,-0.19323210718660097,-0.07527860701604176,mae,3,sqrt,,0.4,5,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'mae'}",829,-0.1552533018998854,-0.00469589151311145,-0.14980040636984682,-0.09219431068212325,-0.2717000648766923,-0.12894561885289058,0.014716940753689506,0.00047260702213116365,0.05655928368792886,0.052115925006286874
192,0.022517601648966473,0.0010004043579101562,0.3854165727173313,0.49881266348424774,mae,5,sqrt,50,0,5,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'mae'}",299,0.4528549111729011,0.49957150485725205,0.3276565725884263,0.4962142568324359,0.37608805384825683,0.5006522287630554,0.0014726904220886143,1.1841189404925775e-06,0.051237947839903444,0.0018895817678838873
193,0.143281618754069,0.0015018781026204426,0.363595654452558,0.44518757581301277,mae,5,auto,,0.1,2,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 5, 'criterion': 'mae'}",381,0.3629217184568849,0.38821765090154436,0.42817338175763303,0.44174742068222206,0.3020016387326525,0.5055976558552719,0.008804002811513131,2.9736021254650284e-07,0.05166153914847472,0.047981888188685026
194,0.5714608828226725,0.003002723058064779,0.7186829882462406,0.9071903399010536,mae,5,auto,20,0,3,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 5, 'criterion': 'mae'}",35,0.6920890085798332,0.9067587806115676,0.76823963899368,0.9079334413320849,0.6965502932283784,0.9068787977595086,0.006688274344879807,2.9736021254650284e-07,0.03476589399912174,0.0005277315173143866
195,0.06521670023600261,0.003670215606689453,-0.19323210718659997,-0.07527860701604124,mae,5,sqrt,50,0.4,1,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'mae'}",746,-0.1552533018998834,-0.004695891513111006,-0.14980040636984615,-0.0921943106821228,-0.27170006487669185,-0.1289456188528899,0.0029591321174142855,0.0013142379928398834,0.056559283687929264,0.0521159250062868
196,0.1045838991800944,0.001835187276204427,-0.19323210718660097,-0.07527860701604176,mae,10,auto,20,0.4,5,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'mae'}",829,-0.1552533018998854,-0.00469589151311145,-0.14980040636984682,-0.09219431068212325,-0.2717000648766923,-0.12894561885289058,0.0014726363319422348,0.0002360790490872493,0.05655928368792886,0.052115925006286874
197,0.03452777862548828,0.0016690889994303386,-0.19323210718660097,-0.07527860701604176,mae,5,sqrt,,0.4,3,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'mae'}",829,-0.1552533018998854,-0.00469589151311145,-0.14980040636984682,-0.09219431068212325,-0.2717000648766923,-0.12894561885289058,0.0028602426378763505,0.00023624721505637842,0.05655928368792886,0.052115925006286874
198,0.20950237909952799,0.0033361117045084634,-0.19323210718659997,-0.07527860701604124,mae,3,auto,20,0.4,2,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 3, 'criterion': 'mae'}",746,-0.1552533018998834,-0.004695891513111006,-0.14980040636984615,-0.0921943106821228,-0.27170006487669185,-0.1289456188528899,0.004092052469530066,0.0008505075317123225,0.056559283687929264,0.0521159250062868
199,0.04320208231608073,0.0010006427764892578,-0.19323210718660136,-0.07527860701604205,mae,,auto,50,0.4,5,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': None, 'criterion': 'mae'}",914,-0.1552533018998854,-0.00469589151311145,-0.14980040636984726,-0.09219431068212369,-0.27170006487669296,-0.12894561885289102,0.0009443141898360844,0.0,0.05655928368792906,0.052115925006287075
200,0.10274871190388997,0.0015012423197428386,-0.19323210718660097,-0.07527860701604176,mae,,auto,,0.4,3,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': None, 'criterion': 'mae'}",829,-0.1552533018998854,-0.00469589151311145,-0.14980040636984682,-0.09219431068212325,-0.2717000648766923,-0.12894561885289058,0.002055132972674837,2.247831920581015e-07,0.05655928368792886,0.052115925006286874
201,0.12343279520670573,0.0050046443939208984,-0.19323210718659972,-0.07527860701604132,mae,10,sqrt,5,0.4,1,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'mae'}",649,-0.15525330189988207,-0.004695891513110784,-0.14980040636984682,-0.09219431068212325,-0.27170006487669185,-0.1289456188528899,0.0010286305626439924,0.0004089003515607057,0.056559283687929396,0.05211592500628695
202,0.6733757654825846,0.0028356711069742837,0.7061091911885914,0.9538756846983851,mae,10,auto,20,0,1,2,50,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'mae'}",45,0.6842416519740093,0.9570982020871578,0.7561896801651757,0.9508574158515998,0.6789159865987099,0.953671436156398,0.014366618355841267,0.00023647199817219763,0.035152554830015996,0.0025518805235434394
203,0.5674580732981364,0.0058375199635823565,0.3552019451500042,0.43607791686163777,mae,5,auto,5,0.1,2,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 5, 'criterion': 'mae'}",399,0.345017522048938,0.38160783008478166,0.4393384440093097,0.44932386723006296,0.2839228359854361,0.4773020532700687,0.03759654349069846,0.0008496035798106472,0.06403165625305271,0.040174100185990214
