,Feature Importance
temperature,0.29332920405894236
Number d-shell Unfilled Electrons,0.07517770474222352
Number Unfilled Electrons,0.07419022254904378
Rh Loading,0.06036507377230935
Electronegativity,0.03013952251010174
Covalent Radius,0.026317004600474498
space,0.02447279182039002
Zunger Pseudopotential (d),0.019238812548835853
Heat Capacity (Mass),0.01884043125066985
Third Ionization Energy,0.017466027268003136
Number d-shell Valance Electrons,0.016733827237314213
Atomic Number,0.016602304974307855
Atomic Weight,0.0154248068557604
Zunger Pseudopotential (p),0.015302481159692126
Fifth Ionization Energy,0.01409124639834742
Polarizability,0.013234346223150315
Second Ionization Energy,0.012818369544295454
Dipole Polarizability,0.012467368110186332
Conductivity,0.012433906703195222
Zunger Pseudopotential (s),0.011765381105302673
Periodic Table Column,0.011685638888132895
Periodic Table Row,0.011501018731402916
Zunger Pseudopotential (sigma),0.011286497139788933
Atomic Volume,0.01112207349833021
Seventh Ionization Energy,0.011037470631339724
Sr Loading,0.010948677503685295
Boiling Temperature,0.009396134537488103
Heat Capacity (Molar),0.009148442349222234
Eighth Ionization Energy,0.008958032962400433
reactor,0.008776938330225758
GS Energy,0.007565455905783039
ammonia,0.007133043356100862
Heat Fusion,0.00701044899568158
Density,0.006844528653996684
Zunger Pseudopotential (pi),0.006654795223436187
Number Valence Electrons,0.006519068114334659
Re Loading,0.006491807336446891
Melting Temperature,0.005755629586111548
Mendeleev Number,0.005641393461577354
Fusion Enthalpy,0.005516642941723476
phi,0.005431386468312587
Fourth Ionization Energy,0.00531209588607197
First Ionization Energy,0.004722263509117451
Sixth Ionization Energy,0.004541026989451653
Electron Affinity,0.00441596369298775
Sc Loading,0.003935779495797147
Cu Loading,0.0029058157608988135
Number s-shell Valance Electrons,0.0026255163853044446
IsDBlock,0.0020504309317146393
W Loading,0.0017026188258296578
Number s-shell Unfilled Electrons,0.0015241536514846907
IsAlkali,0.0014914170485256528
Ca Loading,0.001279197813090789
Number f-shell Valance Electrons,0.0010620841558996613
Cr Loading,0.0010365549221439052
Ni Loading,0.0009854290083243559
Number p-shell Unfilled Electrons,0.0009490607862864526
Number p-shell Valance Electrons,0.000893591055440236
Mo Loading,0.0007904826290067777
Bi Loading,0.0007147206646755313
Zn Loading,0.0006931427902557278
In Loading,0.000531939094366872
Pd Loading,0.00048346989459183994
Mn Loading,0.00039011982595249013
Hf Loading,6.538527077076216e-05
Y Loading,5.118128156497946e-05
Ir Loading,1.0600582378078832e-05
Co Loading,0.0
Fe Loading,0.0
K Loading,0.0
Number f-shell Unfilled Electrons,0.0
Ru Loading,0.0
GS Bandgap,0.0
IsNonmetal,0.0
IsMetalloid,0.0
IsMetal,0.0
IsFBlock,0.0
Os Loading,0.0
Pt Loading,0.0
n,0.0
Mg Loading,0.0
