,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
621,0.3241415023803711,0.11022575696309407,0.2866377594074157,0.5770478650887947,10,sqrt,20,0,1,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10}",219,0.42931682896745843,0.6131559540033201,0.22344104558048583,0.5375566040040322,0.20648569739710498,0.5804310372590318,0.007142195072435085,0.0011915702680850668,0.10130020893926073,0.030955880653265332
622,0.12499292691548665,0.10804192225138347,-0.12251973007270951,-0.015113875233549567,3,sqrt,50,0.4,1,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 3}",911,-0.12924410988752544,-0.00946553114814086,-0.0003772618592341459,-0.0005761320143662374,-0.24040620060431153,-0.035299962538141605,6.755660545779358e-06,0.001902792947131508,0.0980454282910722,0.014727840863284455
623,0.15950886408487955,0.11147522926330566,-0.09677678135239205,-0.0076413306705716,10,sqrt,50,0.4,1,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 10}",419,-0.09669531715480773,-0.0021736563310983392,-0.0003609341199195537,-0.0005562100851081997,-0.19529794222365582,-0.02019412559550826,0.009079603483652391,0.003229890437149695,0.07953258000446926,0.008900693920899412
624,0.3050352732340495,0.10979914665222168,0.19321255449719038,0.43803606679115,,sqrt,5,0,2,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None}",299,0.2064312412834134,0.3903020868867887,0.2671534830867687,0.451787623182702,0.10431685409103109,0.47201849030395926,0.013356064644687441,0.0005897188328853942,0.0670924493169707,0.0347488285102483
625,0.5159163475036621,0.10933915774027507,0.4770381950880798,0.8103798933922476,3,auto,20,0,5,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 3}",114,0.4676331363100642,0.8316362583828896,0.5269542336819877,0.8064947854941941,0.435611564934945,0.7930086362996591,0.05593128175592312,6.379923575418342e-05,0.03785775218191552,0.01600716182392237
626,0.14062118530273438,0.10763963063557942,0.2749794042706008,0.5479055928130815,10,sqrt,20,0,2,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10}",228,0.22877043493728322,0.43768225043261977,0.3673060955746117,0.6361700004995732,0.22757103799749223,0.5698645275070517,1.1628049951026842e-05,0.002454860327863066,0.06573844813994623,0.08250653647370765
627,0.16115140914916992,0.11487261454264323,-0.11688282677882612,-0.01372193305231654,,sqrt,5,0.4,1,2,50,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None}",846,-0.11075534079559458,-0.004818804286654155,-0.00023439440827965893,-0.0003980279757320737,-0.24219161414713633,-0.035948966894563394,0.007605387918587172,0.004265725280564182,0.09881175435617479,0.015820168369649605
628,0.16844280560811362,0.10812608400980632,-0.10284730495088235,-0.009232812953547942,5,sqrt,5,0.1,5,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 5}",511,-0.11052223081989788,-0.0047681624128324,-0.0013612391424802084,-0.001698647539292164,-0.19868018157339606,-0.021231628908519262,0.006737120207155592,0.0017755098906807835,0.08068771444660122,0.008576486018204151
629,0.14289021492004395,0.11021025975545247,-0.11231893039770617,-0.012231903168011074,5,sqrt,20,0.4,1,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5}",742,-0.10773303643002731,-0.004179058263905633,-0.0002739436542846807,-0.0004483160948733911,-0.23136454361346126,-0.0320683351452542,0.010123018355489993,0.0011640684734546783,0.09433884230953411,0.014108924704450822
630,0.13994725545247397,0.1103067398071289,-0.1140015876581126,-0.012396718646023727,5,sqrt,5,0.1,3,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 5}",781,-0.14672840213501392,-0.01485135803425397,-0.0017282434794234636,-0.002099680031624862,-0.19544578451781836,-0.020239117872192347,0.0004949137993076625,0.003925945786145388,0.08236449942937296,0.00760608274946841
