,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,group,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_wt-mean,Atomic Number_wt-mad,Atomic Volume_wt-mean,Atomic Volume_wt-mad,Atomic Weight_wt-mean,Atomic Weight_wt-mad,Boiling Temperature_wt-mean,Boiling Temperature_wt-mad,Periodic Table Column_wt-mean,Periodic Table Column_wt-mad,Covalent Radius_wt-mean,Covalent Radius_wt-mad,Density_wt-mean,Density_wt-mad,Dipole Polarizability_wt-mean,Dipole Polarizability_wt-mad,Electron Affinity_wt-mean,Electron Affinity_wt-mad,Electronegativity_wt-mean,Electronegativity_wt-mad,Fusion Enthalpy_wt-mean,Fusion Enthalpy_wt-mad,GS Bandgap_wt-mean,GS Bandgap_wt-mad,GS Energy_wt-mean,GS Energy_wt-mad,Heat Capacity (Mass)_wt-mean,Heat Capacity (Mass)_wt-mad,Heat Capacity (Molar)_wt-mean,Heat Capacity (Molar)_wt-mad,Heat Fusion_wt-mean,Heat Fusion_wt-mad,First Ionization Energy_wt-mean,First Ionization Energy_wt-mad,Second Ionization Energy_wt-mean,Second Ionization Energy_wt-mad,Third Ionization Energy_wt-mean,Third Ionization Energy_wt-mad,Fourth Ionization Energy_wt-mean,Fourth Ionization Energy_wt-mad,Fifth Ionization Energy_wt-mean,Fifth Ionization Energy_wt-mad,Sixth Ionization Energy_wt-mean,Sixth Ionization Energy_wt-mad,Seventh Ionization Energy_wt-mean,Seventh Ionization Energy_wt-mad,Eighth Ionization Energy_wt-mean,Eighth Ionization Energy_wt-mad,IsAlkali_wt-mean,IsAlkali_wt-mad,IsDBlock_wt-mean,IsDBlock_wt-mad,IsFBlock_wt-mean,IsFBlock_wt-mad,IsMetal_wt-mean,IsMetal_wt-mad,IsMetalloid_wt-mean,IsMetalloid_wt-mad,IsNonmetal_wt-mean,IsNonmetal_wt-mad,Melting Temperature_wt-mean,Melting Temperature_wt-mad,Mendeleev Number_wt-mean,Mendeleev Number_wt-mad,Number d-shell Unfilled Electrons_wt-mean,Number d-shell Unfilled Electrons_wt-mad,Number d-shell Valence Electrons_wt-mean,Number d-shell Valence Electrons_wt-mad,Number f-shell Unfilled Electrons_wt-mean,Number f-shell Unfilled Electrons_wt-mad,Number f-shell Valence Electrons_wt-mean,Number f-shell Valence Electrons_wt-mad,Number p-shell Unfilled Electrons_wt-mean,Number p-shell Unfilled Electrons_wt-mad,Number p-shell Valence Electrons_wt-mean,Number p-shell Valence Electrons_wt-mad,Number s-shell Unfilled Electrons_wt-mean,Number s-shell Unfilled Electrons_wt-mad,Number s-shell Valence Electrons_wt-mean,Number s-shell Valence Electrons_wt-mad,Number Unfilled Electrons_wt-mean,Number Unfilled Electrons_wt-mad,Number Valence Electrons_wt-mean,Number Valence Electrons_wt-mad,Polarizability_wt-mean,Polarizability_wt-mad,Periodic Table Row_wt-mean,Periodic Table Row_wt-mad,Zunger Pseudopotential (d)_wt-mean,Zunger Pseudopotential (d)_wt-mad,Zunger Pseudopotential (p)_wt-mean,Zunger Pseudopotential (p)_wt-mad,Zunger Pseudopotential (pi)_wt-mean,Zunger Pseudopotential (pi)_wt-mad,Zunger Pseudopotential (s)_wt-mean,Zunger Pseudopotential (s)_wt-mad,Zunger Pseudopotential (sigma)_wt-mean,Zunger Pseudopotential (sigma)_wt-mad,phi_wt-mean,phi_wt-mad,Conductivity_wt-mean,Conductivity_wt-mad,Measured Conversion,Element Dictionary,predictions
16_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350.0,2176.4500000000007,29.0,1.0,0.008572957419989306,6.0,3.0,23.375,10.625,60.06062555250001,36.836891297499996,49.900725,26.295349999999992,1726.875,1621.375,3.125,4.958333333333333,187.0,37.33333333333333,3303.25,5710.25,34.39125,20.623749999999998,63.762499999999996,35.84583333333333,1.1275,0.7175,8.275,15.00375,0.0,0.0,-2.4325658335,3.3592995847500005,0.645625,0.259875,28.262500000000003,3.1208333333333353,8.275,15.00375,5.141357475,1.8682864083333335,28.35405,7.643883333333333,42.518375000000006,7.671124999999999,52.855,1.5443749999999996,71.97,1.2512500000000042,87.42500000000001,1.5749999999999975,105.545,9.379999999999999,136.91,4.865000000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,747.99375,979.08125,17.25,33.25,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.375,1.125,3.125,4.958333333333333,34.39125,20.623749999999998,4.125,0.3749999999999998,0.35687499999999994,0.059375000000000025,1.94,0.49,0.531875,0.18229166666666666,1.408125,0.3077083333333334,3.348125,0.7977083333333335,2.91875,1.5604166666666672,141.625,113.75,0.2365736886524613,"dict_items([('Ru', 2.0), ('Cu', 2.0), ('K', 12.0)])",0.7684909921849403
74_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,350.0,2419.375,38.0,1.0,0.0,3.0,3.0,24.5,12.833333333333332,65.49727415875,25.92058808875,52.909975,32.22724166666667,1533.75,1349.5,2.0,2.75,194.875,22.374999999999993,2517.0,4539.5,36.81625,14.965416666666664,49.591249999999995,14.416249999999996,1.00875,0.5337500000000002,7.50375,14.232500000000002,0.0,0.0,-2.1828356810000002,3.10956943225,0.63575,0.28291666666666665,28.556250000000002,2.43541666666667,7.50375,14.232500000000002,4.887416225000001,1.3017121,27.1962625,10.345387499999998,43.2745,6.865500000000006,52.8075,1.7106249999999985,70.945,4.838750000000001,85.9,3.762500000000008,101.42,5.057500000000001,131.4475,14.253749999999995,0.875,0.375,0.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,709.5225,940.6099999999999,10.25,20.5,0.375,1.125,0.875,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.25,1.0,2.0,2.75,36.81625,14.965416666666664,4.25,0.5833333333333335,0.412875,0.10862499999999997,2.01875,0.3062499999999999,0.5431250000000001,0.15604166666666666,1.475625,0.16312499999999996,3.494375,0.4668750000000002,2.6625,1.2000000000000002,95.925,23.349999999999998,1.0,"dict_items([('Ru', 2.0), ('Sr', 2.0), ('K', 12.0)])",0.9587176394200457
89_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,9.0,250.0,2537.039800995025,77.0,1.0,0.003643697586678804,4.0,3.0,29.375,24.875,60.35045162,36.160630473333335,65.9846,65.165975,1914.5,2059.1666666666665,2.875,4.375,188.125,34.70833333333333,5008.25,9688.583333333334,34.5725,20.200833333333332,67.8375,45.354166666666664,1.165,0.8050000000000002,11.715000000000002,21.886666666666663,0.0,0.0,-3.0785479122500004,4.622352464916667,0.613875,0.33395833333333336,28.345000000000002,2.928333333333336,11.715000000000002,21.886666666666663,5.296437475,2.230139741666666,25.8175,6.505624999999998,37.913250000000005,7.5845,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,920.6475,1362.9408333333333,16.75,32.083333333333336,0.75,1.75,1.75,4.083333333333333,0.0,0.0,1.75,5.25,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.625,1.4583333333333335,4.625,9.125,34.5725,20.200833333333332,4.375,0.875,0.39949999999999997,0.06883333333333336,1.9785,0.40016666666666667,0.535375,0.17412499999999997,1.443125,0.22604166666666678,3.421625,0.6262083333333333,3.05625,1.8812499999999996,109.875,18.500000000000004,0.2674625306546662,"dict_items([('Ru', 2.0), ('Ir', 2.0), ('K', 12.0)])",0.239327369649203
77_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,300.0,2433.2000000000007,83.0,1.0,0.033600575976475755,4.0,3.0,30.125,27.125,63.01731519625,29.937948795416663,68.080025,71.45224999999999,1556.5,1372.25,3.625,6.125,189.0,32.66666666666667,3410.75,5961.083333333333,33.6725,22.30083333333333,60.3625,27.912499999999998,1.1425,0.7525000000000003,7.96325,14.692,0.0,0.0,-2.469195781,3.3959295322500003,0.61275,0.33658333333333335,28.3975,2.805833333333334,7.96325,14.692,5.086247475,1.7396964083333333,27.905375,8.690791666666666,41.10825,10.961416666666667,51.345,6.829375,68.995,11.663749999999999,85.5875,4.856250000000008,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,646.3225,877.4100000000001,20.0,39.666666666666664,0.375,1.125,2.125,4.958333333333333,0.0,0.0,1.75,5.25,0.375,1.125,0.375,1.125,0.875,0.375,1.125,0.37499999999999994,1.625,1.4583333333333335,5.375,11.375,33.6725,22.30083333333333,4.375,0.875,0.38849999999999996,0.043166666666666666,1.9296249999999997,0.5142083333333334,0.5165,0.21816666666666665,1.413125,0.2960416666666667,3.34275,0.8102500000000001,2.88125,1.4729166666666669,92.48625,33.66625,0.033600575976475755,"dict_items([('Ru', 2.0), ('Bi', 2.0), ('K', 12.0)])",0.13035644141215705
83_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,300.0,2184.35,46.0,1.0,0.043865639268368985,4.0,3.0,25.5,15.166666666666668,60.419181095000006,36.00026169833333,55.259975000000004,37.710575,1731.375,1631.875,3.0,4.666666666666667,187.875,35.29166666666667,3691.125,6615.291666666666,34.2225,21.0175,55.675,20.5,1.165,0.8050000000000002,8.6675,15.39625,0.0,0.0,-2.6147058022500005,3.5414395535000005,0.628,0.301,28.455000000000002,2.6716666666666677,8.6675,15.39625,5.2176724750000005,2.0463547416666668,28.24625,7.895416666666666,42.0295,8.811833333333336,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,806.77875,1097.2470833333332,17.0,32.666666666666664,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,0.875,0.375,1.25,1.0,3.0,4.666666666666667,34.2225,21.0175,4.25,0.5833333333333335,0.38375,0.03375000000000005,1.9662499999999998,0.42874999999999985,0.5331250000000001,0.179375,1.433125,0.24937499999999996,3.399375,0.6781250000000001,3.04375,1.8520833333333337,100.475,9.699999999999994,0.24123938805402426,"dict_items([('Ru', 2.0), ('Pd', 2.0), ('K', 12.0)])",0.30304633117910046
41_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,2276.708542713568,28.0,1.0,0.027910416337423142,5.0,3.0,23.25,10.5,59.949543366250005,37.096083065416664,49.29415,25.688775,1725.125,1617.2916666666665,3.0,4.666666666666667,186.0,39.66666666666667,3301.75,5706.75,34.4725,20.434166666666666,62.9625,33.979166666666664,1.1287500000000001,0.7204166666666668,8.760000000000002,15.488750000000001,0.0,0.0,-2.6657745522500003,3.659214624916667,0.653,0.24266666666666664,28.466250000000002,2.645416666666669,8.760000000000002,15.488750000000001,5.130534975,1.8430339083333331,28.088605,8.263255,42.312,8.15266666666667,52.544999999999995,2.629374999999997,71.5025,2.8874999999999975,88.05000000000001,3.7624999999999975,104.795,6.754999999999999,136.41,3.115000000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,794.2725,1068.0658333333333,16.875,32.375,0.625,1.4583333333333333,1.875,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.5,1.25,3.0,4.666666666666667,34.4725,20.434166666666666,4.125,0.3749999999999998,0.35812499999999997,0.055624999999999966,1.9474999999999998,0.4724999999999999,0.529375,0.188125,1.418125,0.284375,3.365625,0.7568750000000001,3.0125,1.7791666666666672,102.8625,3.98749999999999,0.3696154534120016,"dict_items([('Ru', 2.0), ('Ni', 2.0), ('K', 12.0)])",0.2620768141746394
65_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2279.15,45.0,1.0,0.04166066904093835,4.0,3.0,25.375,14.875,60.297571537500005,36.2840173325,54.820662500000005,36.6855125,1822.875,1845.375,2.875,4.375,188.25,34.41666666666667,3744.5,6739.833333333334,34.6975,19.909166666666668,62.675,33.30833333333332,1.175,0.8283333333333335,9.898750000000001,17.64875,0.0,0.0,-2.879189671,4.157183235333333,0.627875,0.3012916666666666,28.330000000000002,2.963333333333334,9.898750000000001,17.64875,5.1079224750000005,1.7902714083333335,28.0775,8.289166666666667,41.79575,9.357250000000002,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,857.8975,1216.5241666666666,16.625,31.791666666666664,0.625,1.4583333333333333,1.875,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.625,1.4583333333333335,2.875,4.375,34.6975,19.909166666666668,4.25,0.5833333333333335,0.38625,0.03791666666666667,1.97125,0.41708333333333336,0.534375,0.17645833333333327,1.4368750000000001,0.24062500000000006,3.408125,0.6577083333333335,3.0375,1.8375000000000004,110.25,19.625000000000004,0.3467723487646777,"dict_items([('Ru', 2.0), ('Rh', 2.0), ('K', 12.0)])",0.20757184364513837
44_350_0,0.0,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,350.0,2109.974874371859,24.0,1.0,0.018466700346849087,6.0,3.0,22.75,10.0,60.093499995,36.760184265,48.456987500000004,24.851612499999995,1694.875,1546.7083333333335,2.5,3.5,187.875,35.29166666666667,3080.75,5191.083333333333,35.0725,19.034166666666668,57.0,21.824999999999996,1.0975000000000001,0.6475000000000002,9.200000000000001,16.018333333333334,0.0,0.0,-3.1606985485,4.814037282833334,0.653625,0.2412083333333333,28.126250000000002,3.438750000000002,9.200000000000001,16.018333333333334,5.021373725,1.5883243250000003,27.8782125,8.754170833333333,41.78325,9.386416666666669,51.8275,5.140625,70.6775,5.774999999999997,85.87936250000001,3.834731250000006,108.1925,18.646250000000002,139.2475,13.046249999999997,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,850.7725,1199.8991666666666,15.375,28.875,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.3333333333333335,2.5,3.5,35.0725,19.034166666666668,4.125,0.3749999999999998,0.365,0.035000000000000024,1.9662499999999998,0.42874999999999985,0.534375,0.17645833333333327,1.431875,0.2522916666666667,3.3981250000000003,0.6810416666666667,2.94375,1.6187500000000004,103.5625,4.6874999999999964,0.737558271035717,"dict_items([('Ru', 2.0), ('Cr', 2.0), ('K', 12.0)])",0.449803450251413
59_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2234.9884526558894,72.0,1.0,0.0073263631989767125,3.0,3.0,28.75,23.0,61.36547171,33.79225026333333,64.268725,60.01834999999999,1936.375,2110.2083333333335,2.25,3.0,192.375,24.875000000000007,3852.0,6990.666666666666,35.6475,17.692499999999995,48.9625,13.7875,1.0525,0.5775000000000002,9.975000000000001,17.826666666666664,0.0,0.0,-3.216771397875,4.9448739313750005,0.6154999999999999,0.3301666666666667,28.423750000000002,2.744583333333334,9.975000000000001,17.826666666666664,5.028693725,1.6054043249999994,27.6925,9.1875,40.82575,11.62058333333334,49.848749999999995,12.06625,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,891.5225,1294.9825,14.875,27.708333333333336,1.375,3.375,1.125,2.875,0.0,0.0,1.75,5.25,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,2.25,3.0,4.0,7.25,35.6475,17.692499999999995,4.375,0.875,0.4125,0.10750000000000004,1.9962499999999999,0.3587499999999998,0.535625,0.17354166666666668,1.460625,0.18520833333333334,3.456875,0.5439583333333333,2.8125,1.35,94.375,28.000000000000004,0.2537210310218377,"dict_items([('Ru', 2.0), ('Hf', 2.0), ('K', 12.0)])",0.2237279046008528
59_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2234.9884526558894,72.0,1.0,0.005071217563313437,3.0,3.0,28.75,23.0,61.36547171,33.79225026333333,64.268725,60.01834999999999,1936.375,2110.2083333333335,2.25,3.0,192.375,24.875000000000007,3852.0,6990.666666666666,35.6475,17.692499999999995,48.9625,13.7875,1.0525,0.5775000000000002,9.975000000000001,17.826666666666664,0.0,0.0,-3.216771397875,4.9448739313750005,0.6154999999999999,0.3301666666666667,28.423750000000002,2.744583333333334,9.975000000000001,17.826666666666664,5.028693725,1.6054043249999994,27.6925,9.1875,40.82575,11.62058333333334,49.848749999999995,12.06625,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,891.5225,1294.9825,14.875,27.708333333333336,1.375,3.375,1.125,2.875,0.0,0.0,1.75,5.25,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,2.25,3.0,4.0,7.25,35.6475,17.692499999999995,4.375,0.875,0.4125,0.10750000000000004,1.9962499999999999,0.3587499999999998,0.535625,0.17354166666666668,1.460625,0.18520833333333334,3.456875,0.5439583333333333,2.8125,1.35,94.375,28.000000000000004,0.7952243450817981,"dict_items([('Ru', 2.0), ('Hf', 2.0), ('K', 12.0)])",0.5367307635870082
56_350_0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,350.0,1934.7254901960791,20.0,1.0,0.06695811353715801,3.0,3.0,22.25,9.5,63.949031223750005,27.76394473125,46.967225,23.361849999999997,1546.5,1362.25,2.0,2.75,192.5,24.75,2382.0,4404.5,36.83916666625,14.911944445416665,49.25875,14.08375,1.0150000000000001,0.5400000000000001,7.6425,14.37125,0.0,0.0,-2.216025176625,3.1427589278749997,0.678375,0.208375,28.448625000000003,2.6865416666666673,7.6425,14.37125,4.939704975,1.3977639083333329,27.301465,10.099915,44.2773875,5.862612500000003,54.091249999999995,2.782500000000004,72.5575,0.8050000000000015,88.14750000000001,4.103749999999998,104.07000000000001,4.217499999999996,134.565,3.342499999999994,0.875,0.375,0.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,717.6475,948.7349999999999,10.125,20.375,0.375,1.125,0.875,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.25,1.0,2.0,2.75,36.83916666625,14.911944445416665,4.125,0.3749999999999998,0.37625,0.026250000000000037,2.005,0.3383333333333335,0.541875,0.15895833333333328,1.463125,0.17937500000000003,3.468125,0.5177083333333334,2.68125,1.21875,116.625,38.74999999999999,0.933041886462842,"dict_items([('Ru', 2.0), ('Ca', 2.0), ('K', 12.0)])",0.9533926096731427
38_350_1,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,350.0,2665.7537688442208,25.0,1.0,0.007263784254496555,3.0,3.0,22.875,10.125,60.108470870000005,36.725252223333335,48.824730625,25.21935562499999,1618.625,1434.375,2.625,3.791666666666667,187.875,35.29166666666667,3122.0,5287.333333333333,34.7975,19.67583333333333,48.9625,13.7875,1.08375,0.6154166666666667,8.18875,14.9175,0.0,0.0,-3.1000546372500004,4.67253482325,0.6573749999999999,0.23245833333333332,28.497500000000002,2.572500000000003,8.18875,14.9175,5.104812475,1.7830147416666664,27.7725,9.000833333333333,42.12175,8.596583333333339,52.082499999999996,4.248124999999997,71.045,4.488749999999996,86.50000000000001,1.662500000000005,103.070375,0.7188124999999896,140.4725,17.333750000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.1475,1007.1075000000001,15.75,29.75,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.875,2.0416666666666665,2.625,3.791666666666667,34.7975,19.67583333333333,4.125,0.3749999999999998,0.3625,0.04249999999999997,1.9487499999999998,0.4695833333333333,0.526875,0.1939583333333333,1.421875,0.2756250000000001,3.370625,0.7452083333333333,2.91875,1.5604166666666672,92.47625,33.696250000000006,0.8994259443781992,"dict_items([('Ru', 2.0), ('Mn', 2.0), ('K', 12.0)])",0.7184366766649807
30_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,350.0,2366.030150753769,39.0,1.0,0.005568725479001326,6.0,3.0,24.625,13.125,62.70853442125001,30.65843727041667,53.07070625,32.60228124999999,1779.125,1743.2916666666665,2.125,2.875,194.25,23.000000000000007,2747.25,4769.75,36.46,15.796666666666667,52.662499999999994,17.487500000000004,1.0425,0.5675000000000001,7.99875,14.727500000000001,0.0,0.0,-2.7805589528750003,3.927044893041667,0.6347499999999999,0.28525,28.523750000000003,2.511250000000001,7.99875,14.727500000000001,4.952722475,1.428138075,27.3455,9.997166666666665,40.47825,12.431416666666673,53.257124999999995,0.13693749999999572,71.62,2.4762499999999985,86.17500000000001,2.8000000000000025,102.67,0.682500000000001,132.285,11.322499999999998,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,803.1475,1088.7741666666666,10.75,21.0,1.5,3.75,1.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,2.375,3.375,2.125,2.875,36.46,15.796666666666667,4.25,0.5833333333333335,0.40625,0.08874999999999997,1.9974999999999998,0.3558333333333332,0.534375,0.17645833333333327,1.463125,0.17937500000000003,3.4606250000000003,0.5352083333333334,2.7625,1.3000000000000003,93.65,30.175000000000004,0.9931558645616408,"dict_items([('Ru', 2.0), ('Y', 2.0), ('K', 12.0)])",0.9877504035578668
62_350_0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,350.0,2552.3503737520696,21.0,1.0,0.00861811441562687,3.0,3.0,22.375,9.625,61.70804667625001,32.99290867541667,47.576964000000004,23.971588999999994,1714.75,1593.0833333333335,2.125,2.875,191.75,26.25,2561.375,4583.875,35.8475,17.22583333333333,51.224999999999994,16.050000000000004,1.06,0.5850000000000002,8.3375,15.06625,0.0,0.0,-2.75817311725,3.8748112765833342,0.6685,0.21825,28.3975,2.805833333333334,8.3375,15.06625,4.995746225,1.5285268249999997,27.41747125,9.829233749999998,41.0078325,11.195724166666672,54.868674999999996,5.503487500000007,73.45125,3.933125000000004,88.38500000000002,4.9350000000000005,105.42,8.942499999999999,135.92249999999999,1.4087500000000084,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,805.0225,1093.1491666666666,10.625,20.875,1.5,3.75,1.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,2.375,3.375,2.125,2.875,35.8475,17.22583333333333,4.125,0.3749999999999998,0.37249999999999994,0.022499999999999992,1.9862499999999998,0.3820833333333331,0.535625,0.17354166666666668,1.450625,0.20854166666666665,3.436875,0.590625,2.76875,1.3062500000000001,93.475,30.699999999999996,0.9231273197530044,"dict_items([('Ru', 2.0), ('Sc', 2.0), ('K', 12.0)])",0.8935679864348696
41_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,250.0,2276.708542713568,28.0,1.0,0.009387477954545764,7.0,3.0,23.25,10.5,59.949543366250005,37.096083065416664,49.29415,25.688775,1725.125,1617.2916666666665,3.0,4.666666666666667,186.0,39.66666666666667,3301.75,5706.75,34.4725,20.434166666666666,62.9625,33.979166666666664,1.1287500000000001,0.7204166666666668,8.760000000000002,15.488750000000001,0.0,0.0,-2.6657745522500003,3.659214624916667,0.653,0.24266666666666664,28.466250000000002,2.645416666666669,8.760000000000002,15.488750000000001,5.130534975,1.8430339083333331,28.088605,8.263255,42.312,8.15266666666667,52.544999999999995,2.629374999999997,71.5025,2.8874999999999975,88.05000000000001,3.7624999999999975,104.795,6.754999999999999,136.41,3.115000000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,794.2725,1068.0658333333333,16.875,32.375,0.625,1.4583333333333333,1.875,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.5,1.25,3.0,4.666666666666667,34.4725,20.434166666666666,4.125,0.3749999999999998,0.35812499999999997,0.055624999999999966,1.9474999999999998,0.4724999999999999,0.529375,0.188125,1.418125,0.284375,3.365625,0.7568750000000001,3.0125,1.7791666666666672,102.8625,3.98749999999999,0.18404387533149655,"dict_items([('Ru', 2.0), ('Ni', 2.0), ('K', 12.0)])",0.14110849906330797
