,X,Y,Yfit
213,441.516,23,0.707657
214,443.025,27,0.732297
215,444.532,24,0.758851
216,446.041,20,0.78765
217,447.548,26,0.81893
218,449.056,23,0.85312
219,450.563,22,0.890621
220,452.069,25,0.931969
221,453.577,24.5,0.97791
222,455.083,21.5,1.02914
223,456.587,23,1.08666
224,458.093,25.5,1.1519
225,459.598,21,1.22637
226,461.102,21,1.31216
227,462.607,25.5,1.41215
228,464.11,23,1.52976
229,465.615,27,1.67024
230,467.118,22.5,1.83997
231,468.62,31,2.04838
232,470.123,29.5,2.30917
233,471.624,32,2.64125
234,473.126,27,3.07415
235,474.628,29,3.65145
236,476.128,28.5,4.43902
237,477.63,29,5.5409
238,479.129,30.5,7.09977
239,480.629,32.5,9.29169
240,482.129,35,12.1699
241,483.628,41.5,15.223
242,485.127,40.5,16.9485
243,486.626,40,16.0279
244,488.123,35,13.2625
245,489.621,38,10.3269
246,491.118,32,8.01669
247,492.615,28,6.38205
248,494.112,28.5,5.26299
249,495.609,29.5,4.50338
250,497.105,34,3.99257
251,498.599,28,3.65877
252,500.095,26.5,3.45681
253,501.59,26.5,3.3609
254,503.084,23.5,3.3563
255,504.579,26.5,3.43621
256,506.072,31.5,3.59855
257,507.565,27,3.84436
258,509.058,28,4.17564
259,510.551,27.5,4.59374
260,512.044,27,5.09786
261,513.536,31.5,5.68294
262,515.027,31,6.33875
263,516.518,34.5,7.04844
264,518.009,31,7.78521
265,519.5,34,8.51068
266,520.99,34,9.17316
267,522.48,28.5,9.71204
268,523.969,33,10.0657
269,525.459,36,10.1894
270,526.948,36.5,10.0698
271,528.435,33.5,9.73195
272,529.924,35.5,9.22667
273,531.411,32.5,8.61733
274,532.898,30,7.96096
275,534.386,30.5,7.3032
276,535.873,31,6.67828
277,537.359,28.5,6.10828
278,538.844,31,5.60635
279,540.329,31,5.1783
280,541.815,27.5,4.82478
281,543.299,29,4.54333
282,544.784,30.5,4.32739
283,546.268,28,4.16966
284,547.752,26.5,4.06168
285,549.235,31.5,3.9952
286,550.718,29,3.96247
287,552.201,27.5,3.95669
288,553.683,29.5,3.97214
289,555.166,28.5,4.00417
290,556.647,30,4.04901
291,558.127,31,4.10382
292,559.609,21.5,4.16652
293,561.089,23.5,4.23528
294,562.569,30.5,4.30889
295,564.049,28.5,4.38633
296,565.529,33.5,4.46675
297,567.007,27,4.54932
298,568.486,29,4.63356
299,569.965,27,4.71882
300,571.443,28,4.80447
301,572.92,28,4.88993
302,574.397,27,4.97472
303,575.874,27,5.05827
304,577.35,34,5.13996
305,578.827,31,5.21936
306,580.303,31.5,5.29578
307,581.778,32.5,5.3687
308,583.254,29.5,5.43766
309,584.728,32.5,5.502
310,586.202,27,5.56132
311,587.677,27,5.61518
312,589.151,31,5.66306
313,590.624,32,5.70459
314,592.096,30.5,5.73943
315,593.569,33,5.76734
316,595.042,28,5.78808
317,596.513,27,5.80147
318,597.984,31,5.80746
319,599.456,30.5,5.80601
320,600.927,29,5.7972
321,602.398,27,5.78114
322,603.867,32,5.75806
323,605.337,30.5,5.72819
324,606.806,33,5.69186
325,608.275,30.5,5.64945
326,609.744,31,5.60135
327,611.212,31,5.54806
328,612.68,27,5.49003
329,614.147,29,5.42781
330,615.615,31,5.36185
331,617.082,32,5.29276
332,618.549,29,5.22104
333,620.014,29.5,5.14734
334,621.48,31,5.07204
335,622.945,31,4.99578
336,624.411,33,4.91896
337,625.876,29,4.8422
338,627.34,30,4.766
339,628.804,27.5,4.69078
340,630.267,29.5,4.61708
341,631.731,26,4.54525
342,633.194,29.5,4.47586
343,634.656,29,4.40936
344,636.118,30.5,4.34617
345,637.581,24.5,4.28671
346,639.042,27,4.23159
347,640.503,27.5,4.18122
348,641.963,28,4.13618
349,643.424,21.5,4.09696
350,644.884,26,4.06425
351,646.343,27,4.0387
352,647.803,26,4.02106
353,649.262,28,4.0122
354,650.721,29,4.01309
355,652.179,30.5,4.02484
356,653.637,29.5,4.04876
357,655.095,27.5,4.08639
358,656.552,30.5,4.1395
359,658.008,28,4.21022
360,659.465,30,4.30124
361,660.921,28.5,4.41559
362,662.377,31,4.55717
363,663.832,32.5,4.73057
364,665.287,32,4.94177
365,666.742,30,5.19814
366,668.197,30,5.50903
367,669.65,32,5.88584
368,671.104,32.5,6.34475
369,672.557,37,6.90544
370,674.01,35.5,7.59513
371,675.463,34.5,8.45011
372,676.915,34.5,9.51914
373,678.367,35,10.8716
374,679.819,39.5,12.604
375,681.269,40.5,14.851
376,682.72,48.5,17.8146
377,684.17,45,21.7754
378,685.621,54,27.1385
379,687.07,62,34.4111
380,688.52,64.5,44.1367
381,689.969,76,56.3818
382,691.417,94,69.6286
383,692.865,108.5,79.5237
384,694.313,104.5,80.6495
385,695.76,97,72.256
386,697.208,82,59.2149
387,698.655,71,46.4786
388,700.101,60,36.1218
389,701.547,56,28.2861
390,702.993,46,22.4862
391,704.439,44.5,18.1868
392,705.883,40.5,14.9665
393,707.328,39,12.5111
394,708.772,36,10.6108
395,710.217,32.5,9.11398
396,711.66,33.5,7.91962
397,713.103,29,6.95171
398,714.546,26,6.15736
399,715.989,31.5,5.49784
400,717.43,26.5,4.94517
401,718.873,28.5,4.47628
402,720.314,30.5,4.07608
403,721.756,26.5,3.73107
404,723.196,26,3.43203
405,724.636,27,3.17071
406,726.077,26,2.9408
407,727.516,23,2.73779
408,728.955,29.5,2.55729
409,730.394,26.5,2.39605
410,731.832,27,2.25144
411,733.271,27.5,2.12102
412,734.709,30,2.00309
413,736.146,28,1.89606
414,737.584,25,1.79845
415,739.021,27,1.70926
416,740.457,29.5,1.62751
417,741.893,26,1.55232
418,743.329,26.5,1.48297
419,744.764,23,1.41888
420,746.2,25,1.35943
421,747.634,29.5,1.30428
422,749.069,20,1.25289
423,750.503,23.5,1.20498
424,751.935,24.5,1.16024
425,753.369,26,1.11828
426,754.803,26,1.0789
427,756.235,25,1.04195
428,757.667,26,1.00716
429,759.098,26,0.97437
430,760.53,26.5,0.94339
431,761.961,28.5,0.914114
432,763.392,26,0.88639
433,764.823,28.5,0.860105
434,766.252,26,0.835185
435,767.682,28,0.811483
436,769.111,22,0.788943
437,770.54,23.5,0.767473
438,771.969,28,0.746998
439,773.397,25,0.727466
440,774.825,25,0.708803
441,776.253,24,0.690954
442,777.68,30.5,0.673879
443,779.107,25,0.65752
444,780.533,24,0.641843
445,781.959,25,0.626799
446,783.385,28,0.612351
447,784.81,27.5,0.598473
448,786.236,24,0.585116
449,787.661,27,0.572269
450,789.084,26,0.559913
451,790.509,27.5,0.547987
452,791.932,29,0.536502
453,793.355,26.5,0.52542
454,794.778,24.5,0.51472
455,796.201,26.5,0.504383
456,797.623,26,0.494398
457,799.045,26.5,0.484742
458,800.466,24.5,0.475405
459,801.888,27,0.466359
460,803.308,22.5,0.457611
461,804.729,24,0.449127
462,806.148,22.5,0.440914
463,807.568,26,0.432943
464,808.988,25,0.425209
465,810.407,24.5,0.417707
466,811.825,26,0.410427
467,813.244,28.5,0.40335
468,814.662,24.5,0.396477
469,816.079,22.5,0.389801
470,817.496,24.5,0.383307
471,818.913,26.5,0.37699
472,820.33,27,0.370842
473,821.746,26,0.364861
474,823.161,27,0.35904
475,824.578,27.5,0.353363
476,825.992,28,0.347842
477,827.407,27,0.342456
478,828.821,24,0.337209
479,830.235,26,0.332092
480,831.649,21.5,0.3271
481,833.063,24.5,0.322229
482,834.475,28,0.317481
483,835.888,26,0.312842
484,837.3,23.5,0.308315
485,838.712,24,0.303892
486,840.123,27.5,0.299575
487,841.534,23,0.295355
488,842.946,25,0.291228
489,844.356,22,0.287198
490,845.766,24,0.283258
491,847.176,23,0.279403
492,848.585,23,0.275635
493,849.994,30,0.271947
494,851.403,26,0.268338
495,852.811,26,0.264808
496,854.219,29,0.261351
497,855.628,22,0.257963
498,857.034,24,0.254652
499,858.441,28,0.251406
500,859.848,29,0.248225
501,861.254,26.5,0.24511
502,862.66,28,0.242057
503,864.065,28.5,0.239066
504,865.471,25.5,0.236131
505,866.875,29,0.233257
506,868.28,26,0.230436
507,869.683,29.5,0.227672
508,871.087,30,0.224959
509,872.49,26,0.222299
510,873.893,28,0.219688
511,875.296,24,0.217125
512,876.699,25,0.214609
513,878.101,22,0.21214
514,879.502,23,0.209718
515,880.903,26.5,0.207339
516,882.305,26,0.205001
517,883.705,27,0.202707
518,885.105,19,0.200453
519,886.505,28,0.198239
520,887.904,25,0.196064
521,889.303,22,0.193926
522,890.702,24.5,0.191825
523,892.101,25,0.189759
524,893.499,25,0.18773
525,894.896,29.5,0.185736
526,896.294,30,0.183773
527,897.691,25,0.181844
528,899.087,25,0.179948
529,900.483,24,0.178083
530,901.879,27,0.176248
531,903.274,25.5,0.174443
532,904.67,27.5,0.172666
533,906.065,30,0.170918
534,907.458,24.5,0.169201
535,908.853,25,0.167507
536,910.247,28,0.165841
537,911.64,22.5,0.164203
538,913.034,24,0.162588
539,914.426,25,0.161
540,915.818,26,0.159436
541,917.21,24,0.157895
542,918.602,26.5,0.156378
543,919.994,24.5,0.154883
544,921.384,24.5,0.153413
545,922.775,28,0.151963
546,924.165,24,0.150535
547,925.555,25,0.149129
548,926.944,29,0.147743
549,928.333,25.5,0.146378
550,929.722,22,0.145032
551,931.111,26.5,0.143705
552,932.499,25,0.142398
553,933.887,24.5,0.141109
554,935.274,25,0.13984
555,936.661,24.5,0.138588
556,938.048,22,0.137353
557,939.434,27.5,0.136137
558,940.82,29.5,0.134937
559,942.205,25.5,0.133754
560,943.591,25,0.132586
561,944.976,26,0.131436
562,946.36,24,0.130301
563,947.744,25.5,0.129182
564,949.128,27,0.128077
565,950.512,28.5,0.126987
566,951.895,27.5,0.125913
567,953.277,22,0.124853
568,954.66,26,0.123806
569,956.042,28.5,0.122774
570,957.424,22,0.121755
571,958.805,25,0.12075
572,960.186,25,0.119758
573,961.567,27.5,0.118778
574,962.948,27.5,0.117811
575,964.327,25,0.116858
576,965.706,26.5,0.115917
577,967.086,24,0.114987
578,968.465,26.5,0.114069
579,969.844,25,0.113162
580,971.222,28.5,0.112268
581,972.599,26,0.111385
582,973.977,24,0.110512
583,975.354,24.5,0.109651
584,976.731,24.5,0.108801
585,978.108,27,0.10796
586,979.484,22,0.107131
587,980.859,26,0.106312
588,982.234,25.5,0.105503
589,983.609,29,0.104704
590,984.983,27,0.103915
591,986.358,24.5,0.103134
592,987.732,26,0.102364
593,989.106,28,0.101603
594,990.479,27,0.100851
595,991.852,28,0.100109
596,993.225,25,0.0993747
597,994.596,28,0.0986504
598,995.969,29.5,0.0979337
599,997.34,25.5,0.0972263
600,998.711,27,0.0965273
601,1000.08,25,0.0958374
602,1001.45,23.5,0.0953016
603,1002.82,27,1.65527
604,1004.19,34,8.27014
605,1005.56,24.5,0.11422
606,1006.93,26,0.0925044
607,1008.3,26,0.0918609
608,1009.67,26.5,0.0912249
609,1011.03,22.5,0.0906009
610,1012.4,28,0.0899796
611,1013.77,28.5,0.0893656
612,1015.14,26.5,0.0887588
613,1016.5,26.5,0.0881635
614,1017.87,26,0.0875708
615,1019.23,23,0.0869894
616,1020.6,24,0.0864106
617,1021.97,25.5,0.0858388
618,1023.33,28,0.0852778
619,1024.69,24.5,0.0847236
620,1026.06,26.5,0.084172
621,1027.42,26,0.0836312
622,1028.79,25,0.083093
623,1030.15,26,0.0825654
624,1031.51,26,0.0820444
625,1032.87,25,0.0815299
626,1034.23,29,0.081022
627,1035.6,25,0.080517
628,1036.96,25.5,0.0800222
629,1038.32,27.5,0.0795341
630,1039.68,24,0.0790525
631,1041.04,24,0.0785776
632,1042.4,25.5,0.0781095
633,1043.76,27,0.0776481
634,1045.12,23,0.0771935
635,1046.48,23,0.0767459
636,1047.84,30,0.0763054
637,1049.19,24.5,0.0758751
638,1050.55,25,0.0754489
639,1051.91,25.5,0.0750303
640,1053.27,26,0.0746192
641,1054.62,25,0.074219
642,1055.98,27.5,0.073824
643,1057.33,26,0.0734401
644,1058.69,22,0.0730621
645,1060.04,26.5,0.0726958
646,1061.4,28,0.0723363
647,1062.75,23,0.0719894
648,1064.11,24.5,0.0716504
649,1065.46,25,0.071325
650,1066.82,27.5,0.0710089
651,1068.17,31,0.0707078
652,1069.52,27.5,0.0704201
653,1070.87,22,0.070147
654,1072.23,25,0.0698877
655,1073.58,28.5,0.0696477
656,1074.93,25,0.0694265
657,1076.28,24,0.0692262
658,1077.63,24,0.0690491
659,1078.98,26,0.0688978
660,1080.33,25,0.0687755
661,1081.68,27.5,0.0686862
662,1083.03,25.5,0.0686343
663,1084.38,27,0.0686254
664,1085.73,23.5,0.0686661
665,1087.07,27.5,0.0687638
666,1088.42,24,0.0689298
667,1089.77,26,0.0691762
668,1091.12,27.5,0.0695187
669,1092.46,27.5,0.0699736
670,1093.81,24.5,0.0705731
671,1095.16,27,0.0713475
672,1096.5,27,0.0723328
673,1097.85,27,0.0736025
674,1099.19,28,0.0752172
675,1100.54,27,0.0773132
676,1101.88,25,0.0800174
677,1103.23,25,0.0836052
678,1104.57,29,0.0883756
679,1105.91,25,0.0949034
680,1107.26,28,0.104176
681,1108.6,28,0.117644
682,1109.94,26,0.138315
683,1111.28,28,0.172209
684,1112.62,26,0.233168
685,1113.96,24,0.358993
686,1115.31,29,0.68747
687,1116.65,26,1.943
688,1117.99,33.5,7.90202
689,1119.33,27.5,2.7113
690,1120.66,26.5,0.843538
691,1122,29.5,0.409808
692,1123.34,30,0.253748
693,1124.68,24,0.18117
694,1126.02,28,0.141709
695,1127.36,27,0.117881
696,1128.69,24,0.102462
697,1130.03,27,0.091741
698,1131.37,28.5,0.0840174
699,1132.7,23,0.0782843
700,1134.04,26,0.0738322
701,1135.37,26,0.0703398
702,1136.71,25.5,0.0674966
703,1138.04,25.5,0.0651726
704,1139.38,26.5,0.0632116
705,1140.71,27,0.0615568
706,1142.05,27.5,0.06012
707,1143.38,24,0.0588762
708,1144.71,29,0.0577788
709,1146.05,28,0.056794
710,1147.38,26.5,0.0559155
711,1148.71,25,0.0551192
712,1150.04,22.5,0.0543917
713,1151.37,23,0.0537227
714,1152.71,26.5,0.0530991
715,1154.04,21,0.0525232
716,1155.37,28,0.0519844
717,1156.7,26,0.0514778
718,1158.02,26.5,0.051003
719,1159.35,24.5,0.0505494
720,1160.68,25,0.0501178
721,1162.01,25,0.0497059
722,1163.34,26.5,0.0493114
723,1164.67,24.5,0.0489326
724,1165.99,26.5,0.0485707
725,1167.32,24,0.0482189
726,1168.65,25.5,0.0478786
727,1169.97,24,0.0475514
728,1171.3,28,0.0472314
729,1172.63,28,0.0469203
730,1173.95,27,0.0466197
731,1175.28,27.5,0.0463243
732,1176.6,23.5,0.0460382
733,1177.93,26,0.0457563
734,1179.25,25.5,0.0454826
735,1180.57,26.5,0.0452145
736,1181.9,24,0.0449497
737,1183.22,25.5,0.0446919
738,1184.54,25.5,0.0444386
739,1185.86,27,0.0441898
740,1187.19,28.5,0.0439433
741,1188.51,20,0.0437025
742,1189.83,27,0.0434655
743,1191.15,24.5,0.0432321
744,1192.47,28,0.043002
745,1193.79,25.5,0.0427751
746,1195.11,28.5,0.0425514
747,1196.43,28,0.0423305
748,1197.75,26.5,0.0421126
749,1199.07,21.5,0.0418973
750,1200.38,26,0.0416863
751,1201.7,26.5,0.0414762
752,1203.02,24,0.0412685
753,1204.34,24.5,0.0410632
754,1205.66,26.5,0.0408601
755,1206.97,28,0.0406608
756,1208.29,28,0.0404621
757,1209.6,28.5,0.0402669
758,1210.92,22.5,0.0400722
759,1212.23,22,0.039881
760,1213.55,23,0.0396902
761,1214.86,29,0.0395026
762,1216.18,26,0.0393154
763,1217.49,25,0.0391314
764,1218.8,26,0.0389491
765,1220.12,30.5,0.0387671
766,1221.43,25,0.038588
767,1222.74,24,0.0384106
768,1224.05,26.5,0.0382347
769,1225.37,28.5,0.0380589
770,1226.68,24.5,0.037886
771,1227.99,25,0.0377146
772,1229.3,27,0.0375445
773,1230.61,27,0.0373759
774,1231.92,26,0.0372086
775,1233.23,26.5,0.0370427
776,1234.54,27,0.0368781
777,1235.85,25.5,0.0367148
778,1237.16,29,0.0365528
779,1238.46,25.5,0.0363933
780,1239.77,24,0.0362337
781,1241.08,25.5,0.0360754
782,1242.39,24.5,0.0359183
783,1243.69,25.5,0.0357636
784,1245,30,0.0356088
785,1246.3,23,0.0354563
786,1247.61,25,0.0353038
787,1248.92,27,0.0351524
788,1250.22,28,0.0350032
789,1251.53,25,0.0348539
790,1252.83,21,0.0347069
791,1254.13,24.5,0.0345609
792,1255.44,28,0.0344148
793,1256.74,28.5,0.0342708
794,1258.04,22,0.0341279
795,1259.35,28.5,0.0339848
796,1260.65,27,0.0338438
797,1261.95,25,0.0337037
798,1263.25,27.5,0.0335646
799,1264.55,26,0.0334265
800,1265.85,22,0.0332892
801,1267.15,25.5,0.0331529
802,1268.45,28,0.0330175
803,1269.75,26.5,0.032883
804,1271.05,22,0.0327494
805,1272.35,27.5,0.0326166
806,1273.65,28.5,0.0324847
807,1274.95,20,0.0323537
808,1276.25,27.5,0.0322235
809,1277.55,26,0.0320942
810,1278.84,31.5,0.0319667
811,1280.14,25.5,0.031839
812,1281.44,25,0.0317121
813,1282.73,27.5,0.031587
814,1284.03,22,0.0314617
815,1285.32,26.5,0.0313381
816,1286.62,24.5,0.0312144
817,1287.92,26.5,0.0310914
818,1289.21,27,0.0309702
819,1290.5,26,0.0308497
820,1291.8,25,0.030729
821,1293.09,27.5,0.0306099
822,1294.38,25,0.0304916
823,1295.68,22,0.0303731
824,1296.97,29,0.0302563
825,1298.26,24.5,0.0301401
826,1299.55,27,0.0300246
827,1300.84,25.5,0.0299099
828,1302.14,24.5,0.0297949
829,1303.43,26,0.0296815
830,1304.72,23,0.0295687
831,1306.01,24.5,0.0294567
832,1307.3,26.5,0.0293453
833,1308.59,23.5,0.0292345
834,1309.88,28.5,0.0291244
835,1311.16,26,0.0290158
836,1312.45,21.5,0.028907
837,1313.74,25,0.0287988
838,1315.03,26.5,0.0286913
839,1316.31,25,0.0285851
840,1317.6,24.5,0.0284788
841,1318.89,24.5,0.0283731
842,1320.17,26,0.0282688
843,1321.46,21,0.0281643
844,1322.75,27,0.0280604
845,1324.03,25,0.0279579
846,1325.32,24.5,0.0278551
847,1326.6,24,0.0277538
848,1327.88,23.5,0.027653
849,1329.17,23,0.027552
850,1330.45,25.5,0.0274523
851,1331.73,22,0.0273532
852,1333.02,24.5,0.0272539
853,1334.3,22.5,0.0271558
854,1335.58,23.5,0.0270584
855,1336.86,22.5,0.0269614
856,1338.14,24,0.026865
857,1339.42,25,0.0267692
858,1340.71,24.5,0.0266731
859,1341.99,23,0.0265783
860,1343.27,26,0.026484
861,1344.55,26.5,0.0263902
862,1345.82,23,0.0262976
863,1347.1,24,0.0262048
864,1348.38,23.5,0.0261125
865,1349.66,24.5,0.0260208
866,1350.94,26,0.0259295
867,1352.21,23.5,0.0258394
868,1353.49,24,0.0257491
869,1354.77,25,0.0256592
870,1356.05,28,0.0255699
871,1357.32,22,0.0254817
872,1358.6,24.5,0.0253933
873,1359.87,27.5,0.025306
874,1361.15,24,0.0252185
875,1362.42,22,0.0251322
876,1363.7,21.5,0.0250456
877,1364.97,27.5,0.0249602
878,1366.24,23,0.0248752
879,1367.52,22,0.0247899
880,1368.79,25.5,0.0247058
881,1370.06,26.5,0.0246221
882,1371.34,23.5,0.0245382
883,1372.61,23,0.0244554
884,1373.88,26,0.024373
885,1375.15,25,0.024291
886,1376.42,26.5,0.0242095
887,1377.69,26.5,0.0241284
888,1378.96,24,0.0240476
889,1380.23,23.5,0.0239673
890,1381.5,25,0.0238874
891,1382.77,29,0.0238079
892,1384.04,23.5,0.0237288
893,1385.31,27.5,0.0236501
894,1386.58,26,0.0235718
895,1387.84,25,0.0234945
896,1389.11,25,0.023417
897,1390.38,22.5,0.0233399
898,1391.64,21.5,0.0232638
899,1392.91,23.5,0.0231874
900,1394.18,23,0.0231114
901,1395.44,25,0.0230364
902,1396.71,27.5,0.0229612
903,1397.97,23,0.0228869
904,1399.24,26,0.0228124
905,1400.5,22.5,0.0227388
906,1401.77,22.5,0.0226651
907,1403.03,20,0.0225923
908,1404.29,25.5,0.0225198
909,1405.56,20.5,0.0224471
910,1406.82,23,0.0223753
911,1408.08,21.5,0.0223039
912,1409.34,22,0.0222329
913,1410.6,21,0.0221621
914,1411.87,22,0.0220912
915,1413.13,25.5,0.0220211
916,1414.39,25,0.0219514
917,1415.65,21,0.021882
918,1416.91,27.5,0.021813
919,1418.17,23.5,0.0217443
920,1419.43,20.5,0.0216759
921,1420.68,25.5,0.0216084
922,1421.94,25,0.0215406
923,1423.2,24.5,0.0214732
924,1424.46,22,0.0214061
925,1425.72,25,0.0213393
926,1426.97,22.5,0.0212734
927,1428.23,24.5,0.0212072
928,1429.49,24.5,0.0211414
929,1430.74,26,0.0210764
930,1432,21,0.0210111
931,1433.25,24.5,0.0209467
932,1434.51,28,0.0208821
933,1435.76,24.5,0.0208183
934,1437.02,26,0.0207543
935,1438.27,23,0.020691
936,1439.52,21.5,0.0206281
937,1440.78,26.5,0.0205649
938,1442.03,21,0.0205026
939,1443.28,23.5,0.0204405
940,1444.53,26,0.0203787
941,1445.79,24,0.0203167
942,1447.04,25,0.0202555
943,1448.29,23,0.0201946
944,1449.54,21.5,0.0201339
945,1450.79,24.5,0.0200735
946,1452.04,23,0.0200134
947,1453.29,24.5,0.0199536
948,1454.54,25.5,0.019894
949,1455.79,25,0.0198347
950,1457.04,23,0.0197756
951,1458.29,24.5,0.0197169
952,1459.53,25,0.0196588
953,1460.78,23,0.0196006
954,1462.03,25.5,0.0195426
955,1463.28,19,0.0194849
956,1464.52,21,0.0194278
957,1465.77,32.5,8.76723
958,1467.02,20,0.0193137
959,1468.26,22,0.0192574
960,1469.51,23,0.0192009
