,X,Y,Yfit
94,223.245,41,10.969
95,224.366,37.5,9.04629
96,225.488,36.5,7.15548
97,226.608,33.5,5.64524
98,227.73,28.5,4.52032
99,228.85,32,3.69814
100,229.969,31,3.09087
101,231.089,30,2.63309
102,232.209,27,2.28094
103,233.328,31,2.00454
104,234.447,29.5,1.78309
105,235.566,30.5,1.60253
106,236.685,31,1.45298
107,237.803,33,1.32747
108,238.922,28,1.22065
109,240.039,29,1.12899
110,241.157,25,1.04936
111,242.274,31,0.979705
112,243.391,31,0.918263
113,244.508,29.5,0.863696
114,245.625,31,0.81494
115,246.741,27,0.771179
116,247.857,30,0.73167
117,248.973,30,0.695842
118,250.088,25.5,0.663252
119,251.203,25.5,0.63347
120,252.318,29.5,0.606165
121,253.433,32,0.581053
122,254.547,30,0.557917
123,255.661,33,0.536524
124,256.776,27.5,0.516681
125,257.889,28,0.498285
126,259.003,32.5,0.481149
127,260.115,26,0.4652
128,261.229,32,0.450276
129,262.341,32.5,0.436341
130,263.453,26.5,0.423285
131,264.565,25,0.411035
132,265.677,32.5,0.399528
133,266.789,35,0.388705
134,267.9,26,0.378524
135,269.011,22.5,0.368927
136,270.122,34,0.359873
137,271.232,29,0.351331
138,272.343,26,0.343251
139,273.453,31.5,0.335616
140,274.562,32.5,0.328396
141,275.672,26,0.321551
142,276.781,30,0.315071
143,277.89,27,0.308927
144,278.999,30,0.303098
145,280.108,33.5,0.297566
146,281.216,32.5,0.29232
147,282.324,28,0.287337
148,283.431,31,0.282607
149,284.539,30.5,0.278109
150,285.645,31,0.273842
151,286.752,29,0.269782
152,287.859,29.5,0.265922
153,288.965,27,0.262257
154,290.071,25,0.258773
155,291.177,33,0.255462
156,292.283,28.5,0.252315
157,293.388,28,0.249327
158,294.493,28,0.246489
159,295.599,30,0.243792
160,296.703,28,0.241237
161,297.807,31.5,0.238813
162,298.911,28.5,0.236515
163,300.015,30.5,0.234338
164,301.117,29,0.23228
165,302.221,31,0.230331
166,303.324,28,0.22849
167,304.426,32,0.226755
168,305.529,31,0.225118
169,306.631,30,0.223579
170,307.734,30.5,0.222131
171,308.835,28,0.220777
172,309.936,31,0.21951
173,311.038,32.5,0.218326
174,312.139,28.5,0.217225
175,313.239,32,0.216206
176,314.34,28.5,0.215263
177,315.44,27.5,0.214396
178,316.539,28,0.213603
179,317.639,31.5,0.212882
180,318.738,28,0.212231
181,319.837,31,0.211649
182,320.936,32,0.211134
183,322.034,24.5,0.210685
184,323.133,29.5,0.2103
185,324.231,27.5,0.209978
186,325.328,28,0.209719
187,326.425,28,0.209521
188,327.524,31,0.209383
189,328.621,30,0.209304
190,329.717,28,0.209284
191,330.812,33.5,0.209321
192,331.909,29.5,0.209416
193,333.005,30.5,0.209568
194,334.101,30.5,0.209775
195,335.196,33,0.210038
196,336.292,27,0.210357
197,337.386,32,0.21073
198,338.481,31.5,0.211158
199,339.575,33,0.211641
200,340.669,32,0.212178
201,341.763,30.5,0.212769
202,342.856,32.5,0.213414
203,343.949,33,0.214114
204,345.043,30,0.214869
205,346.136,32,0.215678
206,347.228,33.5,0.216541
207,348.321,32.5,0.21746
208,349.412,29,0.218433
209,350.504,31.5,0.219463
210,351.597,30.5,0.22055
211,352.687,34.5,0.221692
212,353.778,30.5,0.222891
213,354.87,29.5,0.22415
214,355.96,26.5,0.225466
215,357.05,33,0.226841
216,358.139,32.5,0.228275
217,359.229,28,0.229772
218,360.319,33.5,0.231331
219,361.408,31,0.232952
220,362.497,28,0.234637
221,363.585,31.5,0.236386
222,364.674,31.5,0.238203
223,365.761,32.5,0.240085
224,366.85,32,0.24204
225,367.937,28.5,0.244062
226,369.025,33,0.246159
227,370.112,27,0.248328
228,371.198,37,0.250571
229,372.285,30,0.252894
230,373.371,33,0.255294
231,374.457,31.5,0.257776
232,375.543,33,0.260342
233,376.629,31,0.262995
234,377.714,32,0.265734
235,378.798,29,0.268561
236,379.884,32,0.271488
237,380.967,35,0.274504
238,382.052,29,0.277625
239,383.136,32.5,0.280846
240,384.221,32.5,0.284177
241,385.304,30,0.287612
242,386.387,28.5,0.291161
243,387.469,30.5,0.294824
244,388.552,32,0.298612
245,389.635,32,0.302526
246,390.717,33,0.306568
247,391.798,31,0.310741
248,392.88,31,0.315059
249,393.962,29,0.319524
250,395.042,33,0.324132
251,396.124,34.5,0.328907
252,397.204,32,0.333839
253,398.283,31.5,0.338937
254,399.365,29.5,0.344228
255,400.444,33,0.349692
256,401.523,28,0.35535
257,402.603,34.5,0.361218
258,403.682,29,0.367293
259,404.761,32.5,0.373591
260,405.84,32.5,0.380123
261,406.917,33,0.386887
262,407.995,31,0.393914
263,409.072,30.5,0.401204
264,410.15,31.5,0.408784
265,411.227,26,0.416655
266,412.305,34.5,0.424847
267,413.381,30.5,0.433355
268,414.457,31.5,0.44221
269,415.533,36,0.451434
270,416.609,29,0.461046
271,417.685,32.5,0.47107
272,418.76,27,0.48152
273,419.836,32.5,0.492442
274,420.911,30,0.503845
275,421.985,32,0.515757
276,423.06,32,0.528235
277,424.133,31,0.541279
278,425.208,29.5,0.554977
279,426.281,31.5,0.569323
280,427.354,27.5,0.584386
281,428.428,29,0.600235
282,429.5,28.5,0.616878
283,430.573,32,0.634425
284,431.645,28.5,0.652909
285,432.717,29.5,0.672422
286,433.788,32.5,0.693025
287,434.86,32,0.714848
288,435.931,31,0.737951
289,437.002,28.5,0.762466
290,438.073,28.5,0.788516
291,439.143,32.5,0.816216
292,440.214,31,0.845771
293,441.283,32.5,0.877272
294,442.353,28,0.911001
295,443.422,33,0.947117
296,444.491,30.5,0.9859
297,445.56,29.5,1.02764
298,446.629,34,1.07265
299,447.698,28,1.12133
300,448.766,32,1.17403
301,449.833,31,1.23125
302,450.901,33,1.29366
303,451.968,34.5,1.36182
304,453.036,34,1.43664
305,454.102,33,1.51882
306,455.168,31.5,1.60957
307,456.236,32.5,1.71038
308,457.301,30.5,1.82233
309,458.367,34,1.94765
310,459.433,33.5,2.08851
311,460.498,33,2.24751
312,461.562,34,2.42802
313,462.627,28.5,2.63459
314,463.692,34,2.87242
315,464.756,27.5,3.14812
316,465.82,37,3.47098
317,466.883,32.5,3.85316
318,467.946,35,4.31323
319,469.011,39,4.88032
320,470.073,33,5.59618
321,471.136,39.5,6.53401
322,472.198,36,7.80184
323,473.26,39.5,9.56068
324,474.322,43.5,12.0255
325,475.384,44,15.4542
326,476.445,49,20.1057
327,477.506,53.5,26.186
328,478.566,61,33.7251
329,479.628,74.5,42.439
330,480.688,88.5,51.3434
331,481.749,93,58.5653
332,482.808,89.5,61.6442
333,483.867,87.5,59.2691
334,484.927,80,52.5031
335,485.986,74.5,43.7736
336,487.045,67,35.0753
337,488.103,61.5,27.4668
338,489.16,53.5,21.3093
339,490.219,43,16.582
340,491.277,48,13.1133
341,492.334,46,10.6432
342,493.392,39.5,8.90926
343,494.448,42.5,7.69697
344,495.505,40.5,6.83715
345,496.561,40,6.21746
346,497.618,34,5.76276
347,498.674,37,5.42778
348,499.73,36,5.1835
349,500.784,35,5.01218
350,501.84,33.5,4.90148
351,502.895,37,4.84389
352,503.95,33,4.83389
353,505.004,34,4.86776
354,506.058,33.5,4.94309
355,507.112,35.5,5.05847
356,508.165,33.5,5.21306
357,509.219,34.5,5.407
358,510.272,38,5.64005
359,511.325,35,5.91257
360,512.377,39,6.22413
361,513.43,39,6.57456
362,514.482,38,6.9613
363,515.533,38.5,7.38064
364,516.585,37,7.82731
365,517.637,37.5,8.2918
366,518.687,42,8.76044
367,519.737,38.5,9.21749
368,520.788,39.5,9.64316
369,521.838,43.5,10.0139
370,522.888,35,10.3071
371,523.937,46,10.5016
372,524.987,41.5,10.5825
373,526.036,43,10.5421
374,527.085,39.5,10.3821
375,528.134,39,10.1132
376,529.183,41,9.75278
377,530.23,39.5,9.3235
378,531.279,39.5,8.8465
379,532.326,40,8.34494
380,533.374,36.5,7.83576
381,534.421,35.5,7.33448
382,535.467,40.5,6.85171
383,536.514,36,6.39366
384,537.56,35.5,5.96549
385,538.606,34.5,5.56883
386,539.652,36.5,5.20414
387,540.698,35.5,4.87072
388,541.744,34.5,4.56722
389,542.788,36.5,4.29234
390,543.833,33.5,4.04327
391,544.877,36.5,3.81844
392,545.922,37,3.61541
393,546.966,33.5,3.43267
394,548.009,33,3.2684
395,549.054,36,3.12051
396,550.097,34,2.9881
397,551.14,36,2.86956
398,552.183,31,2.76372
399,553.224,30.5,2.66971
400,554.267,33.5,2.58625
401,555.309,35,2.51282
402,556.35,35,2.44869
403,557.392,31.5,2.39316
404,558.433,34.5,2.34584
405,559.475,34,2.30623
406,560.515,30.5,2.2741
407,561.555,34.5,2.24911
408,562.595,34,2.23107
409,563.635,31,2.21987
410,564.675,33.5,2.21545
411,565.714,35,2.21783
412,566.754,34,2.2271
413,567.792,35.5,2.24337
414,568.831,36,2.2669
415,569.868,33,2.29792
416,570.907,35,2.33694
417,571.945,33,2.38431
418,572.982,32.5,2.44058
419,574.019,31,2.50645
420,575.057,33,2.58276
421,576.094,35.5,2.67026
422,577.129,31,2.76982
423,578.166,32.5,2.88294
424,579.202,35,3.01058
425,580.238,36,3.15417
426,581.273,31,3.31504
427,582.309,38,3.49497
428,583.343,35.5,3.69489
429,584.379,35,3.91692
430,585.413,37,4.16124
431,586.447,35,4.4288
432,587.481,31.5,4.71928
433,588.514,39.5,5.03081
434,589.548,34,5.36075
435,590.581,32.5,5.70297
436,591.615,37,6.0499
437,592.646,35.5,6.38911
438,593.679,32.5,6.70836
439,594.711,39,6.99079
440,595.743,37,7.2204
441,596.775,36,7.38263
442,597.806,41,7.46705
443,598.836,39,7.46997
444,599.867,38,7.3952
445,600.898,39,7.25424
446,601.928,41,7.0657
447,602.959,33.5,6.85289
448,603.989,33.5,6.64368
449,605.019,34.5,6.4681
450,606.047,38,6.35871
451,607.077,40,6.34925
452,608.105,40,6.47481
453,609.133,34,6.76956
454,610.163,35,7.26527
455,611.19,35.5,7.98187
456,612.218,37,8.93103
457,613.246,39,10.103
458,614.273,42,11.4641
459,615.299,49,12.9559
460,616.326,45,14.4974
461,617.353,45.5,15.9809
462,618.378,47,17.2816
463,619.405,50,18.2777
464,620.43,49.5,18.852
465,621.455,52,18.9304
466,622.481,46,18.4934
467,623.506,48,17.5858
468,624.531,42.5,16.301
469,625.555,48.5,14.7604
470,626.58,43,13.0851
471,627.602,37.5,11.3957
472,628.626,41.5,9.77835
473,629.65,41.5,8.30708
474,630.673,36.5,7.02827
475,631.696,38,5.96083
476,632.718,38,5.10575
477,633.74,35.5,4.44687
478,634.762,34.5,3.95959
479,635.785,32,3.61485
480,636.807,32.5,3.38425
481,637.827,34,3.24133
482,638.848,34,3.16352
483,639.869,32.5,3.13364
484,640.89,36.5,3.13877
485,641.91,30,3.16976
486,642.93,36.5,3.22053
487,643.95,35,3.28726
488,644.969,31,3.36762
489,645.989,35,3.46064
490,647.008,32,3.56568
491,648.026,34,3.68278
492,649.045,33.5,3.8125
493,650.063,37,3.95521
494,651.082,33,4.11191
495,652.098,35.5,4.28286
496,653.116,37,4.46988
497,654.133,36,4.67358
498,655.15,33.5,4.8954
499,656.167,35,5.13669
500,657.183,30.5,5.39866
501,658.2,33,5.68341
502,659.216,37.5,5.99201
503,660.231,37.5,6.32609
504,661.247,33,6.68805
505,662.262,33,7.07888
506,663.276,39.5,7.50009
507,664.291,37,7.95399
508,665.306,43,8.44134
509,666.319,38,8.9618
510,667.333,38,9.51718
511,668.347,41.5,10.1064
512,669.36,41,10.7276
513,670.373,41,11.379
514,671.386,39.5,12.0575
515,672.398,41,12.7584
516,673.411,46,13.479
517,674.423,42,14.2144
518,675.435,44.5,14.9645
519,676.446,47.5,15.7319
520,677.458,48,16.5296
521,678.468,45,17.3776
522,679.479,45.5,18.3153
523,680.49,52.5,19.3958
524,681.5,50.5,20.6891
525,682.51,52,22.2812
526,683.52,54,24.2637
527,684.529,59.5,26.7185
528,685.539,58.5,29.7046
529,686.547,61.5,33.1925
530,687.556,64.5,37.023
531,688.565,69.5,40.7676
532,689.572,77.5,43.6802
533,690.58,76.5,44.8837
534,691.588,74,43.8225
535,692.596,65.5,40.6945
536,693.602,65,36.3066
537,694.609,62.5,31.5183
538,695.616,58.5,26.9366
539,696.623,54,22.8638
540,697.629,50.5,19.4021
541,698.634,43,16.5413
542,699.64,47,14.2144
543,700.645,43,12.3453
544,701.651,40,10.8453
545,702.655,34,9.64017
546,703.66,40,8.65894
547,704.664,36.5,7.84976
548,705.668,45,7.17059
549,706.672,33,6.59117
550,707.675,30.5,6.08997
551,708.679,37,5.65023
552,709.682,39,5.26143
553,710.684,33,4.91494
554,711.688,29,4.60331
555,712.689,33.5,4.32294
556,713.692,32,4.06833
557,714.694,31,3.83692
558,715.695,31,3.62581
559,716.696,34,3.43243
560,717.697,33,3.25476
561,718.698,36.5,3.0911
562,719.699,33,2.93996
563,720.698,32,2.80032
564,721.698,33.5,2.67063
565,722.699,35,2.54994
566,723.698,32,2.43775
567,724.696,34,2.33316
568,725.696,31.5,2.23519
569,726.695,30,2.14355
570,727.693,32.5,2.0577
571,728.691,31.5,1.97707
572,729.689,35,1.90123
573,730.686,25,1.82989
574,731.684,32.5,1.76255
575,732.681,36,1.69903
576,733.678,30,1.639
577,734.675,30.5,1.5822
578,735.671,28.5,1.52844
579,736.667,33.5,1.47747
580,737.662,32,1.42913
581,738.659,30.5,1.38311
582,739.655,31.5,1.33939
583,740.648,30,1.29791
584,741.643,31,1.2583
585,742.638,32,1.22055
586,743.633,33,1.18452
587,744.627,31,1.15015
588,745.621,32.5,1.11731
589,746.614,34,1.08594
590,747.607,28.5,1.05591
591,748.6,32,1.02716
592,749.593,31,0.9996
593,750.585,32.5,0.973205
594,751.578,32,0.947853
595,752.57,30.5,0.923539
596,753.562,31,0.900183
597,754.553,31,0.877756
598,755.545,29,0.856167
599,756.535,29,0.835435
600,757.527,32,0.815435
601,758.517,29,0.796209
602,759.507,30,0.777682
603,760.497,32.5,0.759819
604,761.487,36.5,0.742588
605,762.476,30,0.725976
606,763.466,30,0.709921
607,764.454,30.5,0.694444
608,765.443,32,0.679473
609,766.432,29.5,0.665
610,767.419,31,0.65103
611,768.407,31.5,0.637501
612,769.396,30,0.624393
613,770.383,32.5,0.611727
614,771.37,27,0.599458
615,772.357,26,0.587569
616,773.344,27,0.576046
617,774.329,31.5,0.564894
618,775.316,31.5,0.554055
619,776.302,32.5,0.543548
620,777.287,30,0.53336
621,778.273,28.5,0.523458
622,779.258,34,0.51385
623,780.242,28,0.504525
624,781.227,30.5,0.495454
625,782.211,30,0.486644
626,783.195,32,0.478077
627,784.179,34.5,0.469743
628,785.163,26,0.461636
629,786.146,33,0.453753
630,787.129,28,0.446079
631,788.111,31,0.438615
632,789.095,28.5,0.43133
633,790.077,31,0.424246
634,791.058,28.5,0.417351
635,792.04,25.5,0.410623
636,793.021,28.5,0.404069
637,794.003,31,0.397672
638,794.984,31.5,0.391439
639,795.965,28.5,0.385357
640,796.946,23.5,0.379423
641,797.926,28,0.373636
642,798.906,31.5,0.367987
643,799.886,25,0.362471
644,800.865,30,0.357089
645,801.844,30.5,0.35183
646,802.823,29,0.346693
647,803.801,28,0.341677
648,804.78,29.5,0.336769
649,805.759,33.5,0.331971
650,806.737,28.5,0.327284
651,807.714,30,0.322705
652,808.692,25.5,0.318221
653,809.668,26,0.313843
654,810.646,27,0.30955
655,811.623,31.5,0.305353
656,812.599,30.5,0.301248
657,813.575,30.5,0.297229
658,814.551,32,0.293294
659,815.527,28.5,0.289441
660,816.503,30.5,0.285665
661,817.477,29.5,0.281975
662,818.452,27,0.278354
663,819.426,32,0.27481
664,820.401,27,0.271333
665,821.375,30,0.267927
666,822.349,31,0.264589
667,823.322,31,0.261318
668,824.296,32,0.258107
669,825.269,30.5,0.254961
670,826.242,31,0.251875
671,827.215,32,0.248846
672,828.186,30.5,0.245881
673,829.159,29.5,0.242965
674,830.13,28,0.240108
675,831.103,30.5,0.237298
676,832.074,30.5,0.234546
677,833.045,28.5,0.231842
678,834.015,30,0.22919
679,834.986,29.5,0.226583
680,835.956,29,0.224025
681,836.927,30.5,0.221509
682,837.896,32,0.219042
683,838.866,33,0.216615
684,839.834,25,0.214236
685,840.804,29.5,0.211892
686,841.773,30,0.20959
687,842.741,28.5,0.20733
688,843.709,30.5,0.205108
689,844.677,30,0.202923
690,845.645,31.5,0.200774
691,846.612,35,0.198663
692,847.58,33,0.196584
693,848.546,30.5,0.194544
694,849.514,32,0.192532
695,850.479,29,0.190559
696,851.447,29,0.188611
697,852.412,28,0.186701
698,853.378,31,0.184818
699,854.343,27,0.182967
700,855.308,30,0.181145
701,856.274,29,0.17935
702,857.239,33.5,0.177584
703,858.202,26,0.175848
704,859.167,31,0.174136
705,860.13,33,0.172453
706,861.095,29.5,0.170792
707,862.058,31.5,0.169159
708,863.021,30,0.16755
709,863.983,27.5,0.165968
710,864.946,33.5,0.164406
711,865.909,28.5,0.162868
712,866.871,26.5,0.161353
713,867.832,31,0.159863
714,868.794,31.5,0.158392
715,869.756,28.5,0.156942
716,870.717,32.5,0.155514
717,871.677,28.5,0.154108
718,872.638,30,0.15272
719,873.599,29,0.151352
720,874.559,28.5,0.150004
721,875.518,25,0.148677
722,876.478,30,0.147366
723,877.437,32.5,0.146075
724,878.397,26,0.1448
725,879.355,31,0.143544
726,880.314,27,0.142305
727,881.272,28,0.141083
728,882.23,34,0.139878
729,883.188,31,0.138689
730,884.145,27,0.137517
731,885.103,29.5,0.136359
732,886.06,30,0.135217
733,887.017,29,0.13409
734,887.973,27,0.13298
735,888.93,33,0.131882
736,889.885,30,0.1308
737,890.842,27.5,0.129731
738,891.797,31,0.128677
739,892.752,29,0.127636
740,893.707,30.5,0.126608
741,894.662,32.5,0.125594
742,895.616,25,0.124592
743,896.571,28.5,0.123603
744,897.525,29.5,0.122626
745,898.478,28.5,0.121663
746,899.432,26,0.120711
747,900.385,30,0.11977
748,901.338,29.5,0.118842
749,902.29,26.5,0.117925
750,903.244,28.5,0.117018
751,904.195,29,0.116124
752,905.147,28,0.11524
753,906.099,31,0.114367
754,907.051,34.5,0.113504
755,908.001,28,0.112652
756,908.953,31,0.111809
757,909.903,33,0.110978
758,910.854,25,0.110155
759,911.804,27,0.109342
760,912.754,29,0.108539
761,913.704,32,0.107745
762,914.654,30,0.10696
763,915.603,30,0.106185
764,916.551,32.5,0.105419
765,917.5,29.5,0.104661
766,918.448,27.5,0.103912
767,919.397,25.5,0.103171
768,920.344,26,0.10244
769,921.292,28,0.101716
770,922.239,28,0.101
771,923.186,31,0.100293
772,924.133,23.5,0.0995928
773,925.08,30.5,0.0989004
774,926.027,27,0.0982157
775,926.972,24.5,0.0975396
776,927.919,25,0.0968694
777,928.864,27,0.0962077
778,929.809,28.5,0.0955531
779,930.755,29,0.0949047
780,931.7,27.5,0.0942638
781,932.644,24,0.0936303
782,933.589,27,0.0930027
783,934.532,25,0.092383
784,935.476,29,0.091769
785,936.42,27,0.0911614
786,937.363,31,0.0905607
787,938.307,25,0.0899654
788,939.249,30,0.0893775
789,940.191,26,0.0887956
790,941.134,26,0.0882189
791,942.076,28,0.0876486
792,943.018,29.5,0.0870841
793,943.959,33.5,0.0865258
794,944.901,27,0.0859725
795,945.841,28.5,0.0854258
796,946.783,28.5,0.0848833
797,947.723,29,0.0843473
798,948.664,32,0.0838161
799,949.604,29.5,0.0832905
800,950.544,27,0.0827701
801,951.483,27.5,0.0822553
802,952.423,27,0.0817449
803,953.361,29.5,0.0812405
804,954.3,27,0.0807404
805,955.239,28,0.080245
806,956.176,29,0.0797554
807,957.115,28,0.0792694
808,958.053,26,0.0787885
809,958.99,32,0.0783127
810,959.927,28,0.0778412
811,960.864,25.5,0.0773742
812,961.801,29,0.0769116
813,962.738,27,0.0764532
814,963.674,29,0.0759995
815,964.61,27,0.07555
816,965.546,31,0.0751046
817,966.481,27.5,0.0746638
818,967.416,30.5,0.074227
819,968.351,28,0.0737941
820,969.287,26.5,0.0733647
821,970.22,28,0.0729405
822,971.154,28,0.0725197
823,972.088,28,0.0721026
824,973.023,29,0.0716888
825,973.955,28,0.07128
826,974.889,27,0.070874
827,975.822,28,0.0704719
828,976.754,29.5,0.0700738
829,977.688,29.5,0.0696784
830,978.62,24,0.0692872
831,979.552,26.5,0.0688994
832,980.482,26,0.0685158
833,981.414,26.5,0.0681348
834,982.346,28.5,0.0677569
835,983.276,27.5,0.0673832
836,984.207,29,0.0670122
837,985.137,28.5,0.0666448
838,986.067,27.5,0.0662805
839,986.998,31,0.0659189
840,987.928,29,0.0655607
841,988.857,27.5,0.0652059
842,989.786,29.5,0.0648541
843,990.715,28.5,0.0645052
844,991.644,25,0.0641593
845,992.572,26.5,0.0638166
846,993.501,25.5,0.0634763
847,994.428,28,0.0631396
848,995.355,28.5,0.0628056
849,996.283,30.5,0.062474
850,997.21,28.5,0.0621455
851,998.137,25,0.0618196
852,999.064,30,0.0614964
853,999.991,26.5,0.0611758
854,1000.92,26.5,0.0608571
855,1001.84,29,0.060544
856,1002.77,29,0.0602301
857,1003.69,27,0.059922
858,1004.62,29.5,0.059613
859,1005.54,26.5,0.0593098
860,1006.47,25,0.0590057
861,1007.39,33,0.0587072
862,1008.32,29,0.0584079
863,1009.24,29,0.0581141
864,1010.16,26,0.0578226
865,1011.09,30,0.0575302
866,1012.01,30.5,0.0572432
867,1012.93,27,0.0569584
868,1013.86,33,0.0566728
869,1014.78,30.5,0.0563923
870,1015.7,24.5,0.0561141
871,1016.62,30,0.055838
872,1017.54,31.5,0.0555639
873,1018.47,29.5,0.055289
874,1019.39,25.5,0.0550191
875,1020.31,26.5,0.0547513
876,1021.23,26,0.0544855
877,1022.15,27,0.0542216
878,1023.07,27.5,0.0539598
879,1023.99,32,0.0536999
880,1024.91,27.5,0.0534419
881,1025.83,29,0.0531858
882,1026.75,28.5,0.0529316
883,1027.66,29.5,0.0526821
884,1028.58,26,0.0524316
885,1029.5,30,0.052183
886,1030.42,29.5,0.0519362
887,1031.34,27,0.0516912
888,1032.26,27,0.051448
889,1033.17,27.5,0.0512091
890,1034.09,30,0.0509694
891,1035.01,29,0.0507314
892,1035.92,27.5,0.0504977
893,1036.84,29,0.0502631
894,1037.76,29,0.0500302
895,1038.67,26.5,0.0498014
896,1039.59,26.5,0.0495718
897,1040.5,29,0.0493463
898,1041.42,28,0.0491199
899,1042.33,26,0.0488976
900,1043.25,28.5,0.0486744
901,1044.16,27,0.0484551
902,1045.07,28,0.0482374
903,1045.99,31,0.0480189
904,1046.9,28,0.0478041
905,1047.82,27,0.0475886
906,1048.73,28.5,0.0473769
907,1049.64,32.5,0.0471666
908,1050.55,27,0.0469577
909,1051.47,27,0.0467481
910,1052.38,28,0.0465421
911,1053.29,29.5,0.0463375
912,1054.2,27.5,0.0461343
913,1055.11,28.5,0.0459325
914,1056.02,28,0.045732
915,1056.93,28,0.0455329
916,1057.84,29.5,0.0453351
917,1058.75,24,0.0451386
918,1059.66,25,0.0449435
919,1060.57,28,0.0447496
920,1061.48,29.5,0.0445571
921,1062.39,27.5,0.0443658
922,1063.3,27,0.0441758
923,1064.21,26,0.043987
924,1065.12,29,0.0437995
925,1066.03,30,0.0436132
926,1066.94,28.5,0.0434281
927,1067.84,24.5,0.0432463
928,1068.75,28.5,0.0430636
929,1069.66,29,0.0428821
930,1070.57,27,0.0427018
931,1071.47,28,0.0425247
932,1072.38,26,0.0423467
933,1073.29,27.5,0.0421698
934,1074.19,29.5,0.041996
935,1075.1,24,0.0418214
936,1076,28.5,0.0416499
937,1076.91,28,0.0414775
938,1077.81,28,0.0413081
939,1078.72,28.5,0.0411379
940,1079.62,24,0.0409706
941,1080.53,26,0.0408025
942,1081.43,29,0.0406374
943,1082.33,32,0.0404732
944,1083.24,29,0.0403083
945,1084.14,30,0.0401462
946,1085.04,26.5,0.0399851
947,1085.95,28,0.0398232
948,1086.85,28,0.0396641
949,1087.75,27,0.039506
950,1088.65,27.5,0.0393488
951,1089.55,28.5,0.0391926
952,1090.46,27,0.0390357
953,1091.36,28.5,0.0388814
954,1092.26,29,0.038728
955,1093.16,28.5,0.0385756
956,1094.06,26.5,0.0384241
957,1094.96,34,0.0382736
958,1095.86,30.5,0.0381239
959,1096.76,28.5,0.0379751
960,1097.66,26.5,0.0378272
961,1098.56,27.5,0.0376802
962,1099.46,25,0.0375341
963,1100.36,28,0.0373889
964,1101.25,27.5,0.0372461
965,1102.15,29,0.0371026
966,1103.05,34.5,0.0369599
967,1103.95,27,0.0368181
968,1104.85,28.5,0.0366771
969,1105.74,24.5,0.0365384
970,1106.64,26,0.0363991
971,1107.54,27,0.0362606
972,1108.43,25.5,0.0361243
973,1109.33,28,0.0359874
974,1110.23,33,0.0358513
975,1111.12,28,0.0357175
976,1112.02,30,0.0355829
977,1112.91,24,0.0354506
978,1113.81,30,0.0353176
979,1114.7,27,0.0351868
980,1115.6,25,0.0350553
981,1116.49,29,0.034926
982,1117.38,27.5,0.0347974
983,1118.28,26.5,0.0346681
984,1119.17,27,0.034541
985,1120.07,30.5,0.0344132
986,1120.96,28,0.0342876
987,1121.85,28,0.0341626
