,X,Y,Yfit
230,373.371,237.5,0.869568
231,374.457,241,0.882549
232,375.543,246,0.896008
233,376.629,236.5,0.909964
234,377.714,240,0.924423
235,378.798,244.5,0.939405
236,379.884,246,0.954974
237,380.967,256,0.971081
238,382.052,246.5,0.987825
239,383.136,249,1.00519
240,384.221,238,1.02322
241,385.304,239,1.04192
242,386.387,237,1.06133
243,387.469,251,1.08147
244,388.552,248.5,1.10242
245,389.635,243.5,1.1242
246,390.717,237,1.14681
247,391.798,244,1.17031
248,392.88,245.5,1.19478
249,393.962,250.5,1.22024
250,395.042,248,1.24669
251,396.124,249.5,1.27429
252,397.204,244,1.303
253,398.283,243,1.33289
254,399.365,243,1.36414
255,400.444,234.5,1.39665
256,401.523,251,1.43058
257,402.603,242,1.46603
258,403.682,249,1.50304
259,404.761,235.5,1.54172
260,405.84,255.5,1.58216
261,406.917,252,1.6244
262,407.995,246,1.66866
263,409.072,247,1.71498
264,410.15,252,1.76357
265,411.227,253.5,1.81449
266,412.305,241.5,1.86798
267,413.381,249,1.92405
268,414.457,243,1.98297
269,415.533,249.5,2.04495
270,416.609,258.5,2.11018
271,417.685,248.5,2.1789
272,418.76,238,2.25129
273,419.836,241,2.32778
274,420.911,249.5,2.40852
275,421.985,256.5,2.49385
276,423.06,250.5,2.58434
277,424.133,255,2.68017
278,425.208,246.5,2.78224
279,426.281,257,2.89076
280,427.354,258.5,3.00667
281,428.428,251,3.13094
282,429.5,244.5,3.26427
283,430.573,247,3.40831
284,431.645,247.5,3.56435
285,432.717,250,3.73448
286,433.788,253,3.92087
287,434.86,257,4.12683
288,435.931,261.5,4.35557
289,437.002,256,4.61168
290,438.073,254.5,4.90053
291,439.143,265.5,5.22829
292,440.214,249,5.60334
293,441.283,264.5,6.03379
294,442.353,253.5,6.53155
295,443.422,264.5,7.10824
296,444.491,276.5,7.77863
297,445.56,272.5,8.55891
298,446.629,275.5,9.46711
299,447.698,273.5,10.5229
300,448.766,273.5,11.7463
301,449.833,270,13.1588
302,450.901,271.5,14.7859
303,451.968,289,16.6471
304,453.036,277.5,18.7677
305,454.102,284,21.1612
306,455.168,281.5,23.8487
307,456.236,304.5,26.8493
308,457.301,295,30.1568
309,458.367,300.5,33.7849
310,459.433,310,37.7255
311,460.498,307.5,41.9605
312,461.562,297,46.4663
313,462.627,316.5,51.2171
314,463.692,326,56.1631
315,464.756,320.5,61.2413
316,465.82,320,66.3833
317,466.883,326.5,71.4971
318,467.946,326,76.4847
319,469.011,331.5,81.2364
320,470.073,328,85.599
321,471.136,343,89.4496
322,472.198,346,92.64
323,473.26,353.5,95.0431
324,474.322,360,96.5506
325,475.384,341,97.0909
326,476.445,363,96.6387
327,477.506,369,95.2181
328,478.566,365,92.9014
329,479.628,368,89.787
330,480.688,361.5,86.0167
331,481.749,358,81.7217
332,482.808,351,77.0552
333,483.867,345.5,72.142
334,484.927,331.5,67.0964
335,485.986,323,62.0331
336,487.045,321,57.0369
337,488.103,322,52.188
338,489.16,299.5,47.5475
339,490.219,298,43.1524
340,491.277,296,39.0538
341,492.334,293.5,35.2794
342,493.392,282.5,31.8417
343,494.448,277,28.7612
344,495.505,293,26.0335
345,496.561,273,23.6621
346,497.618,283,21.6363
347,498.674,282.5,19.9493
348,499.73,290,18.5851
349,500.784,289.5,17.5289
350,501.84,274,16.7582
351,502.895,279.5,16.2552
352,503.95,292,15.9975
353,505.004,292,15.9624
354,506.058,286.5,16.1256
355,507.112,287.5,16.4627
356,508.165,291.5,16.9475
357,509.219,294.5,17.5547
358,510.272,282.5,18.256
359,511.325,295,19.0244
360,512.377,289,19.8315
361,513.43,289.5,20.6512
362,514.482,291.5,21.455
363,515.533,287,22.2172
364,516.585,290,22.915
365,517.637,289,23.5259
366,518.687,293.5,24.0302
367,519.737,307,24.4136
368,520.788,299.5,24.6648
369,521.838,290,24.7758
370,522.888,302.5,24.744
371,523.937,299.5,24.5709
372,524.987,278,24.2619
373,526.036,298,23.8269
374,527.085,295,23.2787
375,528.134,299,22.6331
376,529.183,296.5,21.9083
377,530.23,286.5,21.1253
378,531.279,298,20.3013
379,532.326,296,19.4598
380,533.374,279,18.6179
381,534.421,302,17.7956
382,535.467,285,17.0093
383,536.514,286,16.2717
384,537.56,296,15.5964
385,538.606,288,14.9919
386,539.652,298,14.4654
387,540.698,285,14.0212
388,541.744,295,13.6616
389,542.788,291,13.3872
390,543.833,283.5,13.1956
391,544.877,294.5,13.0842
392,545.922,288.5,13.0488
393,546.966,280,13.0845
394,548.009,296,13.1858
395,549.054,293,13.3473
396,550.097,295,13.5627
397,551.14,291.5,13.8267
398,552.183,290.5,14.1338
399,553.224,288,14.4784
400,554.267,284,14.8572
401,555.309,293,15.2649
402,556.35,291,15.6977
403,557.392,295.5,16.1532
404,558.433,290,16.6275
405,559.475,297,17.1189
406,560.515,302,17.6239
407,561.555,296.5,18.1414
408,562.595,301,18.6697
409,563.635,310,19.2074
410,564.675,289,19.7529
411,565.714,299.5,20.3047
412,566.754,290.5,20.8626
413,567.792,309,21.4239
414,568.831,305.5,21.9893
415,569.868,301,22.5561
416,570.907,304,23.1257
417,571.945,305.5,23.6955
418,572.982,301.5,24.2644
419,574.019,289,24.8322
420,575.057,298.5,25.3985
421,576.094,303,25.9613
422,577.129,294.5,26.5191
423,578.166,304.5,27.0731
424,579.202,314,27.6208
425,580.238,317,28.1618
426,581.273,301,28.6947
427,582.309,302.5,29.2195
428,583.343,307,29.7337
429,584.379,303,30.2386
430,585.413,302,30.7312
431,586.447,311,31.2115
432,587.481,307.5,31.6788
433,588.514,306,32.1317
434,589.548,322.5,32.5703
435,590.581,307.5,32.993
436,591.615,309,33.3997
437,592.646,302.5,33.7882
438,593.679,311,34.1598
439,594.711,301,34.5128
440,595.743,296.5,34.8469
441,596.775,310.5,35.1616
442,597.806,323,35.4563
443,598.836,311,35.7307
444,599.867,318,35.9852
445,600.898,312.5,36.2192
446,601.928,301.5,36.4327
447,602.959,311,36.6262
448,603.989,326,36.7998
449,605.019,316.5,36.954
450,606.047,317,37.0894
451,607.077,312.5,37.2074
452,608.105,323.5,37.3089
453,609.133,315.5,37.3955
454,610.163,330.5,37.4692
455,611.19,324.5,37.5318
456,612.218,328.5,37.5862
457,613.246,330,37.6352
458,614.273,334.5,37.6824
459,615.299,334,37.7315
460,616.326,325,37.7873
461,617.353,319.5,37.8547
462,618.378,336.5,37.9392
463,619.405,330,38.0475
464,620.43,335.5,38.1861
465,621.455,338,38.3628
466,622.481,341.5,38.5864
467,623.506,328,38.8653
468,624.531,327.5,39.2097
469,625.555,332,39.6294
470,626.58,336.5,40.1365
471,627.602,331.5,40.7403
472,628.626,334.5,41.4558
473,629.65,330,42.2945
474,630.673,336,43.2684
475,631.696,344.5,44.3913
476,632.718,340.5,45.6751
477,633.74,336.5,47.1335
478,634.762,353,48.7794
479,635.785,345,50.6264
480,636.807,341.5,52.6825
481,637.827,354.5,54.9547
482,638.848,357,57.4581
483,639.869,363.5,60.198
484,640.89,363.5,63.1796
485,641.91,378.5,66.4027
486,642.93,391,69.8714
487,643.95,377,73.5835
488,644.969,372.5,77.5303
489,645.989,377,81.7118
490,647.008,379.5,86.1085
491,648.026,387.5,90.7055
492,649.045,380.5,95.4939
493,650.063,405.5,100.443
494,651.082,399,105.537
495,652.098,404.5,110.729
496,653.116,404.5,116.012
497,654.133,420,121.335
498,655.15,416.5,126.668
499,656.167,419,131.972
500,657.183,431,137.199
501,658.2,419,142.318
502,659.216,431,147.274
503,660.231,436.5,152.025
504,661.247,443.5,156.536
505,662.262,440,160.756
506,663.276,439.5,164.643
507,664.291,453.5,168.167
508,665.306,461,171.287
509,666.319,463.5,173.963
510,667.333,455.5,176.176
511,668.347,471.5,177.895
512,669.36,462,179.101
513,670.373,458,179.777
514,671.386,472,179.914
515,672.398,474.5,179.507
516,673.411,465.5,178.554
517,674.423,487.5,177.064
518,675.435,482.5,175.045
519,676.446,485.5,172.517
520,677.458,468,169.496
521,678.468,460.5,166.016
522,679.479,477,162.097
523,680.49,458,157.776
524,681.5,457.5,153.094
525,682.51,446,148.085
526,683.52,448.5,142.792
527,684.529,448,137.261
528,685.539,456,131.525
529,686.547,447,125.644
530,687.556,416,119.645
531,688.565,420,113.576
532,689.572,414,107.489
533,690.58,409,101.405
534,691.588,409,95.368
535,692.596,388,89.4116
536,693.602,387.5,83.5788
537,694.609,364.5,77.8804
538,695.616,358,72.3475
539,696.623,346.5,67.0023
540,697.629,348,61.8678
541,698.634,333.5,56.9595
542,699.64,335,52.2787
543,700.645,341.5,47.8442
544,701.651,328,43.6531
545,702.655,327,39.7204
546,703.66,323.5,36.0351
547,704.664,328.5,32.6021
548,705.668,313.5,29.4142
549,706.672,311,26.4657
550,707.675,297.5,23.752
551,708.679,305.5,21.2588
552,709.682,301.5,18.9818
553,710.684,308,16.9098
554,711.688,302,15.0257
555,712.689,317.5,13.3271
556,713.692,308.5,11.7937
557,714.694,306,10.4184
558,715.695,304.5,9.18902
559,716.696,299.5,8.09279
560,717.697,298,7.11845
561,718.698,312,6.25543
562,719.699,298.5,5.49342
563,720.698,301.5,4.82395
564,721.698,301.5,4.23583
565,722.699,303,3.7208
566,723.698,306,3.27238
567,724.696,303.5,2.88261
568,725.696,303,2.54372
569,726.695,304,2.25074
570,727.693,289.5,1.99806
571,728.691,306,1.78039
572,729.689,305,1.59329
573,730.686,299,1.43295
574,731.684,301,1.29551
575,732.681,299,1.17814
576,733.678,303,1.07795
577,734.675,311,0.992524
578,735.671,309.5,0.919824
579,736.667,298.5,0.857943
580,737.662,306,0.805344
581,738.659,307,0.760515
582,739.655,304.5,0.722429
583,740.648,299.5,0.690122
584,741.643,304,0.662563
585,742.638,298.5,0.639092
586,743.633,288.5,0.619088
587,744.627,292.5,0.602038
588,745.621,298.5,0.58748
589,746.614,313,0.575047
590,747.607,311.5,0.564411
591,748.6,300,0.555307
592,749.593,297.5,0.547512
593,750.585,307.5,0.540846
594,751.578,305,0.535139
595,752.57,300,0.53027
596,753.562,313,0.526124
597,754.553,308,0.52261
598,755.545,312.5,0.519643
599,756.535,310,0.517165
600,757.527,308.5,0.515109
601,758.517,310.5,0.513438
602,759.507,298.5,0.512105
603,760.497,304,0.511075
604,761.487,308.5,0.510318
605,762.476,311.5,0.509808
606,763.466,304,0.509523
607,764.454,297,0.509441
608,765.443,310.5,0.509546
609,766.432,305,0.509822
610,767.419,308.5,0.510254
611,768.407,298,0.510831
612,769.396,299.5,0.511543
613,770.383,303.5,0.512377
614,771.37,300.5,0.513325
615,772.357,305.5,0.514381
616,773.344,297.5,0.515537
617,774.329,304,0.516783
618,775.316,311,0.518119
619,776.302,307,0.519535
620,777.287,306,0.521027
621,778.273,303,0.522593
622,779.258,316.5,0.524226
623,780.242,301,0.525923
624,781.227,309,0.527682
625,782.211,324.5,0.529499
626,783.195,295,0.531371
627,784.179,306.5,0.533297
628,785.163,307,0.535275
629,786.146,306,0.537299
630,787.129,311.5,0.539372
631,788.111,309,0.541488
632,789.095,305.5,0.543653
633,790.077,311.5,0.545858
634,791.058,311.5,0.548102
635,792.04,326,0.550391
636,793.021,308.5,0.552717
637,794.003,304.5,0.555085
638,794.984,308.5,0.557491
639,795.965,310.5,0.559935
640,796.946,314.5,0.562417
641,797.926,314.5,0.564934
642,798.906,314.5,0.567489
643,799.886,302.5,0.570081
644,800.865,309,0.572708
645,801.844,307.5,0.575372
646,802.823,307,0.578072
647,803.801,304.5,0.580807
648,804.78,310.5,0.583582
649,805.759,312,0.586393
650,806.737,310,0.589239
651,807.714,312,0.59212
652,808.692,310,0.595041
653,809.668,304.5,0.597994
654,810.646,327,0.60099
655,811.623,318.5,0.604023
656,812.599,313,0.607091
657,813.575,321,0.610198
658,814.551,307,0.613344
659,815.527,307.5,0.616531
660,816.503,310,0.619758
661,817.477,309.5,0.623019
662,818.452,306.5,0.626325
663,819.426,300.5,0.62967
664,820.401,309,0.63306
665,821.375,323,0.636491
666,822.349,323,0.639965
667,823.322,315.5,0.643481
668,824.296,308,0.647045
669,825.269,320,0.650652
670,826.242,317.5,0.654306
671,827.215,311.5,0.658008
672,828.186,309.5,0.661751
673,829.159,305.5,0.665551
674,830.13,308.5,0.669394
675,831.103,306.5,0.673298
676,832.074,314.5,0.677246
677,833.045,314.5,0.681248
678,834.015,309.5,0.685302
679,834.986,320.5,0.689417
680,835.956,327,0.693585
681,836.927,309.5,0.697818
682,837.896,323,0.702104
683,838.866,322.5,0.706457
684,839.834,305,0.710866
685,840.804,310.5,0.715351
686,841.773,321,0.719899
687,842.741,332,0.724515
688,843.709,320,0.729203
689,844.677,312.5,0.733966
690,845.645,323,0.738808
691,846.612,314,0.743726
692,847.58,321.5,0.748732
693,848.546,318.5,0.753814
694,849.514,321.5,0.758997
695,850.479,311.5,0.764257
696,851.447,321,0.76963
697,852.412,317.5,0.775087
698,853.378,331,0.780655
699,854.343,323,0.786325
700,855.308,323.5,0.792109
701,856.274,320,0.798017
702,857.239,320,0.804043
703,858.202,332.5,0.810185
704,859.167,321,0.816474
705,860.13,328,0.82289
706,861.095,320.5,0.829467
707,862.058,318.5,0.836183
708,863.021,324,0.843061
709,863.983,325,0.850099
710,864.946,325.5,0.857321
711,865.909,326,0.864728
712,866.871,326,0.87232
713,867.832,333,0.880108
714,868.794,320,0.888117
715,869.756,328,0.896348
716,870.717,319,0.904806
717,871.677,320.5,0.913501
718,872.638,323.5,0.922462
719,873.599,322,0.931695
720,874.559,322,0.941202
721,875.518,313.5,0.950997
722,876.478,327,0.961116
723,877.437,316.5,0.971553
724,878.397,326.5,0.982346
725,879.355,326.5,0.993479
726,880.314,324.5,1.005
727,881.272,335.5,1.01692
728,882.23,316.5,1.02925
729,883.188,326,1.04202
730,884.145,328,1.05523
731,885.103,328.5,1.06895
732,886.06,326.5,1.08316
733,887.017,318,1.09789
734,887.973,326.5,1.11317
735,888.93,330,1.12905
736,889.885,325.5,1.14551
737,890.842,331.5,1.16264
738,891.797,339.5,1.1804
739,892.752,313,1.19887
740,893.707,318.5,1.21806
741,894.662,318,1.23802
742,895.616,333.5,1.25876
743,896.571,337.5,1.28036
744,897.525,323.5,1.30281
745,898.478,321.5,1.32615
746,899.432,325,1.35046
747,900.385,340.5,1.37574
748,901.338,319,1.40205
749,902.29,340,1.42941
750,903.244,335,1.45795
751,904.195,327.5,1.48756
752,905.147,331,1.51842
753,906.099,321.5,1.55054
754,907.051,333.5,1.58398
755,908.001,327.5,1.6187
756,908.953,318,1.65491
757,909.903,331.5,1.69251
758,910.854,317,1.73167
759,911.804,317.5,1.77237
760,912.754,329,1.81469
761,913.704,321,1.85871
762,914.654,328.5,1.90448
763,915.603,334,1.952
764,916.551,330.5,2.00134
765,917.5,326.5,2.05265
766,918.448,319.5,2.1059
767,919.397,318.5,2.16125
768,920.344,328.5,2.2186
769,921.292,331,2.27818
770,922.239,319.5,2.33994
771,923.186,327.5,2.404
772,924.133,318.5,2.47042
773,925.08,324.5,2.53927
774,926.027,338,2.61062
775,926.972,333,2.68437
776,927.919,323,2.7609
777,928.864,319.5,2.83994
778,929.809,316.5,2.92173
779,930.755,319,3.00641
780,931.7,328.5,3.09387
781,932.644,317.5,3.18416
782,933.589,333,3.27753
783,934.532,324.5,3.37375
784,935.476,329.5,3.47316
785,936.42,322,3.57572
786,937.363,342,3.68138
787,938.307,325.5,3.79041
788,939.249,322.5,3.90251
789,940.191,336.5,4.01794
790,941.134,328,4.1369
791,942.076,326,4.25917
792,943.018,326,4.38491
793,943.959,334.5,4.51401
794,944.901,332,4.6468
795,945.841,322.5,4.78286
796,946.783,336,4.92282
797,947.723,327.5,5.06609
798,948.664,321,5.21313
799,949.604,334.5,5.36368
800,950.544,335.5,5.51787
801,951.483,348,5.67556
802,952.423,335.5,5.83707
803,953.361,331.5,6.00191
804,954.3,332.5,6.17054
805,955.239,342.5,6.34283
806,956.176,329,6.51835
807,957.115,355.5,6.69783
808,958.053,344,6.88069
809,958.99,342,7.06687
810,959.927,339.5,7.25654
811,960.864,336,7.44965
812,961.801,334,7.64615
813,962.738,331.5,7.84596
814,963.674,328,8.04885
815,964.61,341.5,8.25492
816,965.546,339,8.46413
817,966.481,347.5,8.67616
818,967.416,349,8.89113
819,968.351,346,9.10897
820,969.287,352,9.32982
821,970.22,345,9.55262
822,971.154,341,9.77822
823,972.088,341,10.0063
824,973.023,354,10.2369
825,973.955,349,10.4689
826,974.889,341.5,10.7035
827,975.822,347.5,10.9399
828,976.754,344.5,11.1777
829,977.688,347.5,11.4177
830,978.62,345.5,11.6587
831,979.552,351,11.901
832,980.482,355.5,12.144
833,981.414,356,12.3885
834,982.346,342,12.6339
835,983.276,363.5,12.8795
836,984.207,362,13.1258
837,985.137,352.5,13.3722
838,986.067,350.5,13.6188
839,986.998,361.5,13.8656
840,987.928,344.5,14.112
841,988.857,353.5,14.3577
842,989.786,356,14.6029
843,990.715,358,14.8473
844,991.644,355.5,15.0908
845,992.572,352,15.3329
846,993.501,358.5,15.574
847,994.428,350.5,15.8131
848,995.355,363.5,16.0506
849,996.283,346,16.2864
850,997.21,352,16.5201
851,998.137,359,16.7515
852,999.064,349,16.9805
853,999.991,361,17.2071
854,1000.92,348.5,17.4314
855,1001.84,371,17.6508
856,1002.77,355,17.8695
857,1003.69,352.5,18.0827
858,1004.62,351,18.295
859,1005.54,351.5,18.5016
860,1006.47,352.5,18.7068
861,1007.39,353.5,18.9062
862,1008.32,351.5,19.104
863,1009.24,366,19.2957
864,1010.16,353,19.4835
865,1011.09,352.5,19.6692
866,1012.01,361,19.8487
867,1012.93,372,20.0241
868,1013.86,353,20.197
869,1014.78,364.5,20.3638
870,1015.7,359,20.5261
871,1016.62,359,20.6841
872,1017.54,366.5,20.8377
873,1018.47,357,20.9884
874,1019.39,381,21.1331
875,1020.31,365,21.2734
876,1021.23,368,21.4093
877,1022.15,364.5,21.5408
878,1023.07,359.5,21.6681
879,1023.99,360.5,21.7911
880,1024.91,360.5,21.91
881,1025.83,355,22.0249
882,1026.75,370,22.1358
883,1027.66,370.5,22.2416
884,1028.58,362.5,22.345
885,1029.5,364.5,22.4447
886,1030.42,359.5,22.541
887,1031.34,364.5,22.6341
888,1032.26,366,22.724
889,1033.17,358.5,22.8101
890,1034.09,356,22.8944
891,1035.01,368,22.9762
892,1035.92,369.5,23.0548
893,1036.84,373,23.1323
894,1037.76,371.5,23.2079
895,1038.67,373,23.2811
896,1039.59,367,23.3538
897,1040.5,356.5,23.4247
898,1041.42,371,23.4956
899,1042.33,371.5,23.5652
900,1043.25,365.5,23.6353
901,1044.16,372.5,23.7048
902,1045.07,374.5,23.7746
903,1045.99,367.5,23.8459
904,1046.9,376.5,23.9174
905,1047.82,386.5,23.991
906,1048.73,360.5,24.0654
907,1049.64,378.5,24.1417
908,1050.55,363,24.2203
909,1051.47,375.5,24.3023
910,1052.38,374,24.3863
911,1053.29,367,24.4735
912,1054.2,376,24.5642
913,1055.11,375,24.6587
914,1056.02,370,24.7574
915,1056.93,386.5,24.8605
916,1057.84,374,24.9684
917,1058.75,375,25.0813
918,1059.66,381,25.1996
919,1060.57,379,25.3234
920,1061.48,383,25.4532
921,1062.39,375,25.5892
922,1063.3,377.5,25.7315
923,1064.21,373,25.8805
924,1065.12,378,26.0363
925,1066.03,376.5,26.1993
926,1066.94,372,26.3694
927,1067.84,376,26.545
928,1068.75,367,26.73
929,1069.66,377.5,26.9227
930,1070.57,380,27.1231
931,1071.47,376,27.3291
932,1072.38,367.5,27.5451
933,1073.29,377,27.7689
934,1074.19,384.5,27.9979
935,1075.1,386.5,28.237
936,1076,385,28.481
937,1076.91,388.5,28.735
938,1077.81,382.5,28.9933
939,1078.72,379,29.2612
940,1079.62,375.5,29.5327
941,1080.53,388,29.8133
942,1081.43,383,30.0964
943,1082.33,377.5,30.3845
944,1083.24,387,30.6804
945,1084.14,393,30.9769
946,1085.04,390.5,31.2766
947,1085.95,392.5,31.582
948,1086.85,390.5,31.8856
949,1087.75,378,32.1898
950,1088.65,388.5,32.4936
951,1089.55,392,32.7959
952,1090.46,394.5,33.099
953,1091.36,390.5,33.3949
954,1092.26,375,33.6858
955,1093.16,393,33.9704
956,1094.06,384,34.2472
957,1094.96,395,34.5149
958,1095.86,399.5,34.772
959,1096.76,391,35.0171
960,1097.66,396,35.2487
961,1098.56,382.5,35.4654
962,1099.46,388.5,35.6655
963,1100.36,389,35.8477
964,1101.25,400,36.009
965,1102.15,395,36.1515
966,1103.05,375,36.2721
967,1103.95,396,36.3695
968,1104.85,397.5,36.4428
969,1105.74,390.5,36.4904
970,1106.64,404.5,36.5127
971,1107.54,408,36.5082
972,1108.43,397,36.4769
973,1109.33,401,36.4176
974,1110.23,396,36.3302
975,1111.12,393.5,36.2161
976,1112.02,400,36.0728
977,1112.91,402,35.9037
978,1113.81,398,35.7053
979,1114.7,401,35.4826
980,1115.6,395.5,35.2312
981,1116.49,391,34.9575
982,1117.38,394,34.6598
983,1118.28,403,34.3353
984,1119.17,377,33.9924
985,1120.07,395,33.6247
986,1120.96,381.5,33.2415
987,1121.85,395,32.8402
988,1122.74,392.5,32.4221
989,1123.64,392,31.9837
990,1124.53,391,31.5362
991,1125.42,392,31.0761
992,1126.31,397,30.6049
993,1127.2,399.5,30.124
994,1128.09,381.5,29.6346
995,1128.98,396.5,29.138
996,1129.87,404.5,28.6357
997,1130.76,383.5,28.1287
