,X,Y,Yfit
118,250.088,29.5,2.13343
119,251.203,25,2.04224
120,252.318,28,1.95641
121,253.433,28.5,1.87557
122,254.547,29,1.79944
123,255.661,27.5,1.72764
124,256.776,31,1.65981
125,257.889,26,1.59586
126,259.003,30.5,1.53536
127,260.115,31,1.47824
128,261.229,27.5,1.42408
129,262.341,28,1.37287
130,263.453,29,1.32433
131,264.565,26,1.27829
132,265.677,26.5,1.23459
133,266.789,30.5,1.19308
134,267.9,25.5,1.15367
135,269.011,25.5,1.11618
136,270.122,29,1.08051
137,271.232,29,1.04657
138,272.343,29.5,1.0142
139,273.453,28.5,0.983372
140,274.562,26,0.953985
141,275.672,28,0.925909
142,276.781,21.5,0.899118
143,277.89,28.5,0.873516
144,278.999,27,0.849038
145,280.108,29,0.825621
146,281.216,30,0.80323
147,282.324,27,0.781787
148,283.431,31.5,0.761262
149,284.539,30,0.74157
150,285.645,25.5,0.72272
151,286.752,26,0.704619
152,287.859,25,0.687245
153,288.965,28,0.670577
154,290.071,27.5,0.654564
155,291.177,28.5,0.639177
156,292.283,26.5,0.624383
157,293.388,32,0.610168
158,294.493,27.5,0.596491
159,295.599,28,0.583316
160,296.703,35.5,0.570654
161,297.807,25,0.55846
162,298.911,29.5,0.546711
163,300.015,29.5,0.535389
164,301.117,29,0.524494
165,302.221,25,0.513969
166,303.324,26.5,0.503827
167,304.426,27.5,0.49405
168,305.529,29,0.484607
169,306.631,28,0.4755
170,307.734,28,0.466699
171,308.835,30,0.458217
172,309.936,29,0.450023
173,311.038,25.5,0.4421
174,312.139,29,0.434451
175,313.239,30.5,0.427067
176,314.34,25,0.419923
177,315.44,28,0.413023
178,316.539,32,0.406358
179,317.639,27,0.399908
180,318.738,27,0.393677
181,319.837,31,0.38765
182,320.936,26.5,0.381822
183,322.034,27,0.37619
184,323.133,27.5,0.370738
185,324.231,29,0.365469
186,325.328,31,0.360377
187,326.425,28.5,0.355452
188,327.524,26,0.350681
189,328.621,28,0.346075
190,329.717,31.5,0.341624
191,330.812,26.5,0.337325
192,331.909,27,0.333161
193,333.005,31,0.329139
194,334.101,28,0.325252
195,335.196,26.5,0.3215
196,336.292,27.5,0.317872
197,337.386,26.5,0.314375
198,338.481,28.5,0.310995
199,339.575,30,0.307736
200,340.669,28,0.304593
201,341.763,28.5,0.301561
202,342.856,30,0.298642
203,343.949,30,0.295829
204,345.043,28,0.29312
205,346.136,31,0.290515
206,347.228,30,0.288013
207,348.321,29,0.285608
208,349.412,28.5,0.283304
209,350.504,29,0.281093
210,351.597,29,0.278973
211,352.687,29,0.276951
212,353.778,30,0.275018
213,354.87,29,0.273173
214,355.96,27,0.271419
215,357.05,27.5,0.269752
216,358.139,30.5,0.268173
217,359.229,26.5,0.266678
218,360.319,28,0.265267
219,361.408,30,0.263942
220,362.497,30,0.262699
221,363.585,28.5,0.261541
222,364.674,30,0.260464
223,365.761,28.5,0.259471
224,366.85,29,0.258558
225,367.937,30,0.257729
226,369.025,25,0.256981
227,370.112,28.5,0.256315
228,371.198,31,0.255732
229,372.285,33,0.255231
230,373.371,29.5,0.254814
231,374.457,31.5,0.25448
232,375.543,31,0.25423
233,376.629,26,0.254065
234,377.714,31,0.253985
235,378.798,33,0.253993
236,379.884,29,0.254088
237,380.967,24.5,0.254273
238,382.052,28.5,0.254548
239,383.136,35,0.254915
240,384.221,28.5,0.255376
241,385.304,29,0.255932
242,386.387,31,0.256586
243,387.469,30,0.257339
244,388.552,27,0.258195
245,389.635,30.5,0.259156
246,390.717,28,0.260223
247,391.798,29.5,0.2614
248,392.88,35,0.262692
249,393.962,26,0.264102
250,395.042,31,0.265629
251,396.124,32,0.267285
252,397.204,28,0.269067
253,398.283,29,0.27098
254,399.365,29.5,0.273039
255,400.444,27.5,0.275235
256,401.523,29.5,0.277582
257,402.603,31.5,0.280087
258,403.682,28,0.282752
259,404.761,28.5,0.285587
260,405.84,30.5,0.288599
261,406.917,31.5,0.291791
262,407.995,32,0.295179
263,409.072,30,0.298768
264,410.15,31.5,0.302573
265,411.227,28.5,0.3066
266,412.305,25.5,0.310867
267,413.381,27.5,0.315374
268,414.457,32,0.320143
269,415.533,34,0.32519
270,416.609,29.5,0.330529
271,417.685,27.5,0.336179
272,418.76,26,0.342152
273,419.836,29.5,0.348479
274,420.911,33,0.355172
275,421.985,29.5,0.362253
276,423.06,29,0.369761
277,424.133,30,0.377704
278,425.208,30.5,0.386141
279,426.281,29,0.395075
280,427.354,31,0.404558
281,428.428,27,0.414641
282,429.5,29.5,0.425338
283,430.573,29,0.436728
284,431.645,28,0.448843
285,432.717,27,0.461753
286,433.788,27,0.475508
287,434.86,28,0.490209
288,435.931,28,0.505908
289,437.002,26.5,0.522707
290,438.073,33,0.540704
291,439.143,28,0.559995
292,440.214,28.5,0.580736
293,441.283,25.5,0.60301
294,442.353,29,0.627033
295,443.422,27.5,0.652935
296,444.491,30,0.68094
297,445.56,32,0.711274
298,446.629,28.5,0.744195
299,447.698,28.5,0.78
300,448.766,32,0.81899
301,449.833,29,0.861546
302,450.901,29.5,0.908195
303,451.968,30,0.959373
304,453.036,33.5,1.01579
305,454.102,29,1.07798
306,455.168,31,1.14689
307,456.236,30,1.22366
308,457.301,34.5,1.30909
309,458.367,28,1.4049
310,459.433,30.5,1.5127
311,460.498,31.5,1.63442
312,461.562,29,1.77254
313,462.627,30,1.9304
314,463.692,33.5,2.1117
315,464.756,30.5,2.32104
316,465.82,28,2.56462
317,466.883,30,2.84986
318,467.946,28.5,3.18694
319,469.011,32.5,3.58963
320,470.073,33,4.07314
321,471.136,32,4.66205
322,472.198,37.5,5.38643
323,473.26,36,6.28964
324,474.322,37,7.43141
325,475.384,39.5,8.896
326,476.445,39,10.8006
327,477.506,42.5,13.3141
328,478.566,48.5,16.6617
329,479.628,47.5,21.1397
330,480.688,56.5,26.9995
331,481.749,67,34.2409
332,482.808,72.5,41.9481
333,483.867,74.5,47.7712
334,484.927,75.5,48.7968
335,485.986,77,44.4036
336,487.045,67.5,37.0231
337,488.103,54,29.4597
338,489.16,49.5,23.0926
339,490.219,49,18.1492
340,491.277,48,14.435
341,492.334,38,11.655
342,493.392,41.5,9.55403
343,494.448,42,7.95007
344,495.505,42.5,6.704
345,496.561,35,5.72365
346,497.618,39.5,4.94003
347,498.674,33.5,4.30671
348,499.73,35.5,3.78815
349,500.784,34,3.35965
350,501.84,31.5,3.00067
351,502.895,36.5,2.69808
352,503.95,33,2.44064
353,505.004,32,2.22017
354,506.058,33,2.02984
355,507.112,34.5,1.86451
356,508.165,33,1.72018
357,509.219,34.5,1.59328
358,510.272,32,1.48137
359,511.325,31,1.38213
360,512.377,36,1.29385
361,513.43,39,1.21485
362,514.482,33,1.14406
363,515.533,36,1.08039
364,516.585,30.5,1.02286
365,517.637,31.5,0.97078
366,518.687,34.5,0.923594
367,519.737,32,0.880657
368,520.788,32.5,0.841464
369,521.838,37,0.805689
370,522.888,35.5,0.772939
371,523.937,37,0.742936
372,524.987,40,0.715358
373,526.036,33.5,0.690023
374,527.085,35,0.666697
375,528.134,35.5,0.645202
376,529.183,37.5,0.625376
377,530.23,33,0.607111
378,531.279,38,0.590211
379,532.326,41,0.574629
380,533.374,33.5,0.560219
381,534.421,33.5,0.546921
382,535.467,33.5,0.53465
383,536.514,32,0.523313
384,537.56,33.5,0.512866
385,538.606,34,0.503243
386,539.652,35.5,0.49439
387,540.698,32,0.486263
388,541.744,30,0.478819
389,542.788,25.5,0.472033
390,543.833,31.5,0.465853
391,544.877,33.5,0.46026
392,545.922,36.5,0.455217
393,546.966,35.5,0.450709
394,548.009,31,0.446715
395,549.054,32.5,0.443204
396,550.097,38,0.440176
397,551.14,31.5,0.437607
398,552.183,32.5,0.435488
399,553.224,33,0.43381
400,554.267,31.5,0.43256
401,555.309,31,0.431735
402,556.35,36,0.43133
403,557.392,30.5,0.431341
404,558.433,33.5,0.431768
405,559.475,32,0.432612
406,560.515,35,0.433873
407,561.555,33.5,0.435557
408,562.595,32.5,0.437669
409,563.635,29.5,0.440218
410,564.675,30.5,0.443214
411,565.714,37,0.446665
412,566.754,33,0.450593
413,567.792,33.5,0.455001
414,568.831,30.5,0.459923
415,569.868,26.5,0.465364
416,570.907,37,0.471371
417,571.945,34,0.477956
418,572.982,32.5,0.485149
419,574.019,33.5,0.492992
420,575.057,29.5,0.501536
421,576.094,31,0.510809
422,577.129,34,0.520851
423,578.166,32,0.531759
424,579.202,41,0.543568
425,580.238,36,0.556361
426,581.273,37,0.57021
427,582.309,28,0.585235
428,583.343,32,0.601498
429,584.379,31,0.619183
430,585.413,35.5,0.638362
431,586.447,32.5,0.659226
432,587.481,34,0.681956
433,588.514,38,0.706736
434,589.548,28,0.733858
435,590.581,33,0.76355
436,591.615,34.5,0.796195
437,592.646,29,0.83204
438,593.679,36,0.871704
439,594.711,31.5,0.915604
440,595.743,36.5,0.964408
441,596.775,31,1.01887
442,597.806,35,1.07983
443,598.836,34.5,1.14836
444,599.867,34,1.22592
445,600.898,34.5,1.31409
446,601.928,34.5,1.41477
447,602.959,37,1.5307
448,603.989,35.5,1.66482
449,605.019,38,1.82125
450,606.047,32,2.00479
451,607.077,38.5,2.22284
452,608.105,36,2.48329
453,609.133,34.5,2.79811
454,610.163,33,3.18358
455,611.19,38,3.65857
456,612.218,39,4.253
457,613.246,38.5,5.00481
458,614.273,34,5.96462
459,615.299,35,7.19831
460,616.326,38,8.7875
461,617.353,39.5,10.8055
462,618.378,43.5,13.2614
463,619.405,42,16.0016
464,620.43,49,18.5186
465,621.455,48.5,20.0045
466,622.481,46,19.801
467,623.506,47.5,18.0134
468,624.531,46.5,15.4018
469,625.555,43.5,12.7301
470,626.58,35,10.3981
471,627.602,36.5,8.51991
472,628.626,44,7.04945
473,629.65,34.5,5.91312
474,630.673,34,5.0354
475,631.696,39,4.35248
476,632.718,31.5,3.81725
477,633.74,34.5,3.39373
478,634.762,30.5,3.05586
479,635.785,34.5,2.78428
480,636.807,33.5,2.56524
481,637.827,33,2.38812
482,638.848,34,2.24432
483,639.869,34,2.12794
484,640.89,31,2.03428
485,641.91,33,1.95979
486,642.93,35,1.90153
487,643.95,34,1.85732
488,644.969,33.5,1.82547
489,645.989,33,1.8046
490,647.008,33.5,1.7937
491,648.026,35,1.79197
492,649.045,33.5,1.79884
493,650.063,31.5,1.81388
494,651.082,33,1.83688
495,652.098,34,1.8676
496,653.116,27,1.90619
497,654.133,33,1.95266
498,655.15,31,2.00729
499,656.167,32.5,2.07041
500,657.183,28.5,2.14243
501,658.2,37,2.22405
502,659.216,35,2.31585
503,660.231,34,2.41864
504,661.247,31.5,2.53367
505,662.262,31.5,2.66193
506,663.276,31.5,2.80479
507,664.291,35,2.96421
508,665.306,40.5,3.14202
509,666.319,34.5,3.34009
510,667.333,33,3.56169
511,668.347,35.5,3.80975
512,669.36,32,4.08772
513,670.373,32,4.40016
514,671.386,37,4.75217
515,672.398,37,5.14939
516,673.411,40.5,5.59967
517,674.423,38,6.11044
518,675.435,36.5,6.69191
519,676.446,36.5,7.35471
520,677.458,42.5,8.11329
521,678.468,41.5,8.98007
522,679.479,39,9.97386
523,680.49,42,11.1113
524,681.5,42,12.4081
525,682.51,44,13.8798
526,683.52,45.5,15.534
527,684.529,43,17.3634
528,685.539,47.5,19.3443
529,686.547,44,21.4108
530,687.556,55,23.4666
531,688.565,52,25.3613
532,689.572,49,26.9097
533,690.58,57.5,27.9314
534,691.588,52.5,28.2833
535,692.596,61,27.9128
536,693.602,56.5,26.877
537,694.609,55.5,25.3159
538,695.616,57,23.4152
539,696.623,53,21.3567
540,697.629,50.5,19.2888
541,698.634,44.5,17.3127
542,699.64,44,15.4832
543,700.645,39.5,13.8309
544,701.651,38,12.3578
545,702.655,41,11.0606
546,703.66,36.5,9.92093
547,704.664,35.5,8.9242
548,705.668,38,8.05221
549,706.672,29,7.28883
550,707.675,33,6.62001
551,708.679,33.5,6.0315
552,709.682,33.5,5.51335
553,710.684,31,5.05571
554,711.688,31.5,4.64909
555,712.689,32.5,4.28842
556,713.692,31,3.96589
557,714.694,31.5,3.67746
558,715.695,31.5,3.41867
559,716.696,28,3.18556
560,717.697,30,2.97497
561,718.698,34.5,2.7842
562,719.699,31,2.61092
563,720.698,31,2.4534
564,721.698,33.5,2.30944
565,722.699,29,2.17756
566,723.698,30,2.05683
567,724.696,27,1.94593
568,725.696,30,1.84356
569,726.695,29,1.74915
570,727.693,32,1.66191
571,728.691,30.5,1.58107
572,729.689,31,1.50601
573,730.686,29.5,1.43628
574,731.684,27,1.37126
575,732.681,30.5,1.31066
576,733.678,32.5,1.25404
577,734.675,29,1.20106
578,735.671,29.5,1.15146
579,736.667,30,1.10492
580,737.662,29,1.06123
581,738.659,26.5,1.02005
582,739.655,31.5,0.9813
583,740.648,29.5,0.944872
584,741.643,31.5,0.910411
585,742.638,30.5,0.877843
586,743.633,25.5,0.847032
587,744.627,33.5,0.817882
588,745.621,31,0.790252
589,746.614,31.5,0.764058
590,747.607,26,0.739182
591,748.6,31,0.715536
592,749.593,26.5,0.693038
593,750.585,26,0.671639
594,751.578,27.5,0.651226
595,752.57,29.5,0.631778
596,753.562,30.5,0.613216
597,754.553,31,0.595506
598,755.545,33,0.578561
599,756.535,25,0.562387
600,757.527,28.5,0.546875
601,758.517,26,0.532047
602,759.507,27.5,0.517838
603,760.497,24.5,0.504213
604,761.487,38,0.491139
605,762.476,30.5,0.478599
606,763.466,31,0.466541
607,764.454,28.5,0.454974
608,765.443,27.5,0.443839
609,766.432,29,0.433125
610,767.419,32,0.422832
611,768.407,28.5,0.412907
612,769.396,29,0.403334
613,770.383,31,0.394123
614,771.37,26.5,0.385238
615,772.357,31,0.376664
616,773.344,24.5,0.368386
617,774.329,26,0.360408
618,775.316,28,0.352683
619,776.302,26.5,0.345222
620,777.287,27.5,0.338015
621,778.273,31,0.331036
622,779.258,29,0.324288
623,780.242,28,0.317761
624,781.227,23.5,0.311434
625,782.211,30,0.305309
626,783.195,27,0.299373
627,784.179,30,0.293617
628,785.163,30.5,0.288034
629,786.146,28.5,0.282624
630,787.129,30.5,0.277372
631,788.111,33,0.272279
632,789.095,26,0.267323
633,790.077,27.5,0.262518
634,791.058,28,0.257854
635,792.04,27,0.253315
636,793.021,25,0.248906
637,794.003,28.5,0.244614
638,794.984,29.5,0.240443
639,795.965,23.5,0.236383
640,796.946,27,0.232432
641,797.926,29,0.228588
642,798.906,29.5,0.224846
643,799.886,26.5,0.221199
644,800.865,27.5,0.21765
645,801.844,27.5,0.214191
646,802.823,30,0.210818
647,803.801,28,0.207533
648,804.78,29,0.204326
649,805.759,27.5,0.201197
650,806.737,26.5,0.198147
651,807.714,26.5,0.195174
652,808.692,28,0.192268
653,809.668,26,0.189437
654,810.646,29.5,0.186666
655,811.623,30,0.183962
656,812.599,28,0.181323
657,813.575,33.5,0.178744
658,814.551,27.5,0.176224
659,815.527,28.5,0.17376
660,816.503,29,0.171351
661,817.477,30,0.168999
662,818.452,27,0.166697
663,819.426,29,0.164447
664,820.401,26.5,0.162243
665,821.375,24.5,0.160088
666,822.349,24.5,0.157979
667,823.322,28.5,0.155917
668,824.296,26,0.153895
669,825.269,26.5,0.151917
670,826.242,30,0.14998
671,827.215,26.5,0.148082
672,828.186,26.5,0.146226
673,829.159,29.5,0.144404
674,830.13,29,0.142622
675,831.103,27.5,0.140871
676,832.074,25,0.139158
677,833.045,24,0.137478
678,834.015,27,0.135833
679,834.986,23,0.134217
680,835.956,26.5,0.132634
681,836.927,27.5,0.131079
682,837.896,27,0.129557
683,838.866,27,0.128061
684,839.834,27.5,0.126596
685,840.804,30.5,0.125155
686,841.773,29.5,0.123742
687,842.741,30,0.122355
688,843.709,29,0.120994
689,844.677,30,0.119657
690,845.645,30.5,0.118343
691,846.612,24.5,0.117054
692,847.58,26,0.115787
693,848.546,29,0.114544
694,849.514,27.5,0.11332
695,850.479,25.5,0.11212
696,851.447,31,0.110937
697,852.412,26,0.109779
698,853.378,27,0.108638
699,854.343,31,0.107517
700,855.308,30,0.106415
701,856.274,26.5,0.105331
702,857.239,31.5,0.104265
703,858.202,28,0.103218
704,859.167,34,0.102187
705,860.13,31,0.101174
706,861.095,27,0.100175
707,862.058,22.5,0.0991942
708,863.021,33,0.0982288
709,863.983,30.5,0.0972795
710,864.946,29,0.096344
711,865.909,29,0.0954231
712,866.871,26,0.0945173
713,867.832,23,0.0936263
714,868.794,24.5,0.0927479
715,869.756,29,0.0918828
716,870.717,28.5,0.0910316
717,871.677,27,0.090194
718,872.638,31,0.089368
719,873.599,32,0.0885542
720,874.559,27,0.0877532
721,875.518,32,0.0869648
722,876.478,27.5,0.0861869
723,877.437,32,0.0854211
724,878.397,30.5,0.0846656
725,879.355,28.5,0.0839223
726,880.314,26.5,0.0831888
727,881.272,28,0.0824665
728,882.23,30,0.0817543
729,883.188,32,0.081052
730,884.145,28,0.0803602
731,885.103,28,0.0796773
732,886.06,29,0.0790044
733,887.017,29,0.0783407
734,887.973,27.5,0.0776868
735,888.93,29.5,0.077041
736,889.885,29.5,0.0764052
737,890.842,30,0.0757766
738,891.797,28.5,0.0751576
739,892.752,23,0.0745468
740,893.707,31,0.0739441
741,894.662,29.5,0.0733492
742,895.616,27.5,0.0727627
743,896.571,28,0.0721833
744,897.525,26.5,0.0716118
745,898.478,32.5,0.0710483
746,899.432,27,0.0704914
747,900.385,28.5,0.0699421
748,901.338,30,0.0693998
749,902.29,29.5,0.0688648
750,903.244,30.5,0.0683354
751,904.195,29,0.0678143
752,905.147,27,0.067299
753,906.099,28,0.0667901
754,907.051,27,0.0662874
755,908.001,28,0.0657919
756,908.953,30.5,0.0653014
757,909.903,34.5,0.0648178
758,910.854,27,0.0643395
759,911.804,27,0.0638675
760,912.754,25,0.063401
761,913.704,30.5,0.0629401
762,914.654,30,0.0624846
763,915.603,28.5,0.0620349
764,916.551,27.5,0.061591
765,917.5,28.5,0.0611517
766,918.448,27.5,0.060718
767,919.397,24,0.0602888
768,920.344,26.5,0.0598654
769,921.292,25,0.0594464
770,922.239,27,0.0590326
771,923.186,27,0.0586235
772,924.133,25.5,0.0582189
773,925.08,25.5,0.0578189
774,926.027,26,0.0574234
775,926.972,26,0.057033
776,927.919,23,0.0566462
777,928.864,27,0.0562644
778,929.809,26,0.0558868
779,930.755,26.5,0.0555129
780,931.7,30.5,0.0551435
781,932.644,29,0.0547784
782,933.589,28,0.0544169
783,934.532,27,0.05406
784,935.476,30.5,0.0537065
785,936.42,28.5,0.0533568
786,937.363,27,0.0530111
787,938.307,28,0.0526687
788,939.249,25,0.0523306
789,940.191,28,0.0519961
790,941.134,27.5,0.0516647
791,942.076,30.5,0.051337
792,943.018,25.5,0.0510127
793,943.959,34,0.0506921
794,944.901,33,0.0503744
795,945.841,30,0.0500605
796,946.783,26.5,0.0497493
797,947.723,29,0.0494418
798,948.664,24.5,0.049137
799,949.604,23,0.0488357
800,950.544,29,0.0485373
801,951.483,23,0.0482422
802,952.423,28,0.0479497
803,953.361,24,0.0476607
804,954.3,30,0.0473743
805,955.239,25.5,0.0470906
806,956.176,27.5,0.0468103
807,957.115,26,0.0465321
808,958.053,23.5,0.0462568
809,958.99,30.5,0.0459845
810,959.927,27.5,0.0457148
811,960.864,27,0.0454477
812,961.801,27,0.0451831
813,962.738,27,0.044921
814,963.674,31,0.0446616
815,964.61,28,0.0444047
816,965.546,32,0.0441502
817,966.481,28,0.0438983
818,967.416,24,0.0436487
819,968.351,30,0.0434014
820,969.287,28,0.0431562
821,970.22,28.5,0.042914
822,971.154,28,0.0426737
823,972.088,28,0.0424356
824,973.023,27.5,0.0421994
825,973.955,27.5,0.0419661
826,974.889,28.5,0.0417344
827,975.822,31,0.041505
828,976.754,26.5,0.0412779
829,977.688,23.5,0.0410524
830,978.62,31.5,0.0408293
831,979.552,25,0.0406082
832,980.482,27,0.0403894
833,981.414,27.5,0.0401722
834,982.346,30,0.0399568
835,983.276,26,0.0397438
836,984.207,27,0.0395324
837,985.137,25,0.039323
838,986.067,30.5,0.0391154
839,986.998,26.5,0.0389094
840,987.928,27.5,0.0387053
841,988.857,27,0.0385032
842,989.786,26.5,0.0383029
843,990.715,29,0.0381042
844,991.644,25,0.0379072
845,992.572,27.5,0.037712
846,993.501,29,0.0375183
847,994.428,31,0.0373266
848,995.355,21,0.0371364
849,996.283,30,0.0369477
850,997.21,21.5,0.0367607
851,998.137,26,0.0365752
852,999.064,27,0.0363913
853,999.991,26,0.0362088
854,1000.92,26,0.0360275
855,1001.84,29,0.0358493
856,1002.77,28.5,0.0356707
857,1003.69,26,0.0354954
858,1004.62,29,0.0353196
859,1005.54,27,0.0351471
860,1006.47,27.5,0.0349741
861,1007.39,27,0.0348043
862,1008.32,26,0.0346341
863,1009.24,26.5,0.034467
864,1010.16,28.5,0.0343012
865,1011.09,26,0.0341349
866,1012.01,28.5,0.0339717
867,1012.93,31,0.0338097
868,1013.86,27.5,0.0336473
869,1014.78,29,0.0334878
870,1015.7,27,0.0333296
871,1016.62,26.5,0.0331726
872,1017.54,26,0.0330168
873,1018.47,25.5,0.0328605
874,1019.39,23.5,0.032707
875,1020.31,28,0.0325547
876,1021.23,28.5,0.0324036
877,1022.15,26.5,0.0322536
878,1023.07,22.5,0.0321047
879,1023.99,30,0.0319569
880,1024.91,25,0.0318103
881,1025.83,26,0.0316647
882,1026.75,28.5,0.0315202
883,1027.66,28.5,0.0313783
884,1028.58,30,0.0312359
885,1029.5,24,0.0310946
886,1030.42,24,0.0309543
887,1031.34,30,0.030815
888,1032.26,28,0.0306767
889,1033.17,23.5,0.0305409
890,1034.09,28,0.0304047
891,1035.01,27,0.0302694
892,1035.92,30,0.0301365
893,1036.84,28,0.0300031
894,1037.76,8,0.0298707
895,1038.67,28.5,0.0297406
896,1039.59,28.5,0.0296101
897,1040.5,29,0.0294819
898,1041.42,29.5,0.0293532
899,1042.33,24,0.0292267
900,1043.25,25.5,0.0290998
901,1044.16,28,0.0289751
902,1045.07,29.5,0.0288514
903,1045.99,24.5,0.0287271
904,1046.9,27.5,0.028605
905,1047.82,26.5,0.0284824
906,1048.73,25.5,0.028362
907,1049.64,30.5,0.0282424
908,1050.55,28,0.0281236
909,1051.47,23.5,0.0280044
910,1052.38,27,0.0278872
911,1053.29,24,0.0277708
912,1054.2,27,0.0276553
913,1055.11,25.5,0.0275404
914,1056.02,26.5,0.0274264
915,1056.93,26,0.0273131
916,1057.84,24.5,0.0272006
917,1058.75,26,0.0270888
918,1059.66,26.5,0.0269778
919,1060.57,27,0.0268675
920,1061.48,30.5,0.0267579
921,1062.39,26.5,0.0266491
922,1063.3,29,0.026541
923,1064.21,28,0.0264335
924,1065.12,31.5,0.0263268
925,1066.03,25.5,0.0262208
926,1066.94,27.5,0.0261155
927,1067.84,28.5,0.0260119
928,1068.75,25.5,0.0259079
929,1069.66,28,0.0258046
930,1070.57,23.5,0.025702
931,1071.47,26,0.0256011
932,1072.38,30,0.0254997
933,1073.29,30,0.025399
934,1074.19,30,0.0253001
935,1075.1,27.5,0.0252007
936,1076,30,0.0251029
937,1076.91,26.5,0.0250047
938,1077.81,27,0.0249082
939,1078.72,26.5,0.0248113
940,1079.62,26,0.024716
941,1080.53,24,0.0246202
942,1081.43,23.5,0.0245261
943,1082.33,27,0.0244326
944,1083.24,25,0.0243386
945,1084.14,27,0.0242462
946,1085.04,27.5,0.0241544
947,1085.95,29.5,0.0240621
948,1086.85,28,0.0239714
949,1087.75,27,0.0238813
950,1088.65,29.5,0.0237917
951,1089.55,29.5,0.0237026
952,1090.46,25.5,0.0236131
953,1091.36,25.5,0.0235251
954,1092.26,25.5,0.0234377
955,1093.16,20,0.0233507
956,1094.06,30,0.0232643
957,1094.96,32,0.0231784
958,1095.86,26,0.023093
959,1096.76,26,0.0230081
960,1097.66,29.5,0.0229237
961,1098.56,24,0.0228399
962,1099.46,26.5,0.0227565
963,1100.36,26.5,0.0226736
964,1101.25,26.5,0.0225921
965,1102.15,28,0.0225101
966,1103.05,25,0.0224287
967,1103.95,31,0.0223477
968,1104.85,26,0.0222672
969,1105.74,30.5,0.022188
970,1106.64,26,0.0221084
971,1107.54,26,0.0220293
972,1108.43,26.5,0.0219514
973,1109.33,23.5,0.0218732
974,1110.23,24.5,0.0217954
975,1111.12,26.5,0.0217189
976,1112.02,31.5,0.021642
977,1112.91,28.5,0.0215664
978,1113.81,25,0.0214904
979,1114.7,25.5,0.0214156
