,X,Y,Yfit
944,1083.24,27,0.000506683
945,1084.14,27.5,0.000504384
946,1085.04,20,0.000502116
947,1085.95,25.5,0.000499856
948,1086.85,27,0.000497651
949,1087.75,24,0.000495476
950,1088.65,24,0.00049333
951,1089.55,26.5,0.000491211
952,1090.46,25,0.000489098
953,1091.36,25,0.000487034
954,1092.26,28,0.000484997
955,1093.16,25.5,0.000482984
956,1094.06,25.5,0.000480997
957,1094.96,29,0.000479033
958,1095.86,27.5,0.000477093
959,1096.76,24,0.000475176
960,1097.66,25,0.000473281
961,1098.56,23,0.000471408
962,1099.46,21.5,0.000469556
963,1100.36,23.5,0.000467725
964,1101.25,24.5,0.000465934
965,1102.15,24,0.000464143
966,1103.05,25,0.000462371
967,1103.95,25.5,0.000460618
968,1104.85,23,0.000458884
969,1105.74,25,0.000457187
970,1106.64,26,0.000455488
971,1107.54,23,0.000453806
972,1108.43,25,0.00045216
973,1109.33,24,0.000450512
974,1110.23,24,0.00044888
975,1111.12,26,0.000447281
976,1112.02,24,0.000445681
977,1112.91,22.5,0.000444113
978,1113.81,23.5,0.000442542
979,1114.7,25.5,0.000441003
980,1115.6,25.5,0.000439461
981,1116.49,22.5,0.00043795
982,1117.38,26,0.000436453
983,1118.28,26.5,0.000434952
984,1119.17,26,0.000433481
985,1120.07,22,0.000432006
986,1120.96,26.5,0.000430561
987,1121.85,23.5,0.000429127
988,1122.74,22,0.000427706
989,1123.64,25,0.00042628
990,1124.53,23,0.000977473
991,1125.42,29.5,4.37958
992,1126.31,23.5,0.109048
993,1127.2,26,0.000420765
994,1128.09,22.5,0.000419403
995,1128.98,26,0.000418061
996,1129.87,21,0.000416728
997,1130.76,24,0.000415406
998,1131.65,23.5,0.000414094
999,1132.54,25.5,0.000412792
1000,1133.43,22,0.0004115
1001,1134.32,21.5,0.000410218
1002,1135.21,25,0.000408945
1003,1136.1,23.5,0.000407681
1004,1136.99,23,0.000406427
1005,1137.88,26,0.000405181
1006,1138.76,24,0.000403958
