,X,Y,Yfit
156,292.283,22.5,0.0851824
157,293.388,32.5,0.0849962
158,294.493,27,0.0848416
159,295.599,25,0.0847177
160,296.703,30,0.084624
161,297.807,28,0.0845594
162,298.911,28.5,0.0845232
163,300.015,26,0.0845147
164,301.117,30.5,0.0845332
165,302.221,28,0.0845784
166,303.324,30,0.0846494
167,304.426,25.5,0.0847459
168,305.529,29,0.0848675
169,306.631,31,0.0850135
170,307.734,26.5,0.085184
171,308.835,28,0.085378
172,309.936,27.5,0.0855955
173,311.038,29,0.0858365
174,312.139,28,0.0861004
175,313.239,31,0.0863867
176,314.34,24,0.0866959
177,315.44,29,0.0870273
178,316.539,28,0.0873806
179,317.639,26,0.0877564
180,318.738,29,0.0881538
181,319.837,28,0.0885733
182,320.936,26,0.0890147
183,322.034,28,0.0894775
184,323.133,29.5,0.0899628
185,324.231,29.5,0.0904694
186,325.328,29,0.0909976
187,326.425,25.5,0.0915478
188,327.524,29,0.0921211
189,328.621,25,0.0927156
190,329.717,27,0.0933318
191,330.812,25,0.0939699
192,331.909,29,0.0946318
193,333.005,25.5,0.0953159
194,334.101,28,0.096023
195,335.196,29.5,0.0967526
196,336.292,23,0.0975064
197,337.386,25,0.0982826
198,338.481,27,0.0990834
199,339.575,27.5,0.0999079
200,340.669,26,0.100757
201,341.763,27.5,0.101631
202,342.856,30.5,0.10253
203,343.949,24.5,0.103454
204,345.043,26,0.104405
205,346.136,26.5,0.105382
206,347.228,31,0.106385
207,348.321,28.5,0.107417
208,349.412,29.5,0.108475
209,350.504,28.5,0.109562
210,351.597,27,0.110679
211,352.687,28,0.111823
212,353.778,27,0.112999
213,354.87,31,0.114206
214,355.96,25,0.115443
215,357.05,26.5,0.116712
216,358.139,25,0.118013
217,359.229,29.5,0.119349
218,360.319,24,0.120719
219,361.408,32,0.122124
220,362.497,24,0.123565
221,363.585,23.5,0.125042
222,364.674,29,0.126558
223,365.761,26.5,0.128111
224,366.85,27.5,0.129706
225,367.937,28,0.13134
226,369.025,29,0.133018
227,370.112,24.5,0.134737
228,371.198,29,0.1365
229,372.285,30,0.13831
230,373.371,27.5,0.140166
231,374.457,27.5,0.142071
232,375.543,30,0.144025
233,376.629,31,0.146031
234,377.714,28,0.148089
235,378.798,27,0.150199
236,379.884,26.5,0.15237
237,380.967,25,0.154593
238,382.052,25.5,0.15688
239,383.136,29.5,0.159227
240,384.221,25.5,0.16164
241,385.304,28,0.164115
242,386.387,26.5,0.166659
243,387.469,32.5,0.169271
244,388.552,30,0.171959
245,389.635,32,0.174723
246,390.717,31.5,0.177562
247,391.798,27,0.18048
248,392.88,29.5,0.183486
249,393.962,24.5,0.186578
250,395.042,28,0.189756
251,396.124,26,0.193033
252,397.204,28.5,0.196402
253,398.283,29.5,0.199869
254,399.365,26.5,0.203452
255,400.444,30,0.207134
256,401.523,28.5,0.21093
257,402.603,32,0.214848
258,403.682,30,0.218887
259,404.761,27,0.223054
260,405.84,27,0.227356
261,406.917,29,0.231789
262,407.995,36.5,0.236373
263,409.072,25.5,0.241105
264,410.15,28.5,0.246002
265,411.227,30.5,0.25106
266,412.305,26,0.256299
267,413.381,29,0.261711
268,414.457,29.5,0.267314
269,415.533,29,0.273118
270,416.609,26.5,0.279134
271,417.685,31,0.285371
272,418.76,29,0.291836
273,419.836,28.5,0.298552
274,420.911,27.5,0.305521
275,421.985,31.5,0.312754
276,423.06,28,0.320282
277,424.133,30,0.328099
278,425.208,26.5,0.336252
279,426.281,31,0.344729
280,427.354,27.5,0.353564
281,428.428,28,0.36279
282,429.5,32,0.372403
283,430.573,27,0.382456
284,431.645,30,0.392957
285,432.717,26,0.403948
286,433.788,32,0.415449
287,434.86,30.5,0.427519
288,435.931,32,0.440175
289,437.002,29.5,0.453473
290,438.073,31,0.467459
291,439.143,32,0.482174
292,440.214,29.5,0.497704
293,441.283,28,0.51407
294,442.353,29,0.531388
295,443.422,32,0.549709
296,444.491,31,0.569138
297,445.56,35.5,0.589777
298,446.629,29,0.611742
299,447.698,30,0.635163
300,448.766,32,0.660164
301,449.833,31,0.686912
302,450.901,30,0.715647
303,451.968,30.5,0.746541
304,453.036,35,0.779912
305,454.102,27,0.81596
306,455.168,32,0.855102
307,456.236,31,0.897832
308,457.301,31,0.94444
309,458.367,31.5,0.995678
310,459.433,30,1.05221
311,460.498,31.5,1.11484
312,461.562,26.5,1.18458
313,462.627,30,1.26287
314,463.692,28.5,1.35125
315,464.756,32.5,1.45166
316,465.82,29,1.56675
317,466.883,33,1.69971
318,467.946,32.5,1.85502
319,469.011,28,2.0389
320,470.073,29.5,2.25862
321,471.136,30.5,2.52674
322,472.198,33.5,2.8607
323,473.26,31.5,3.28889
324,474.322,34.5,3.85554
325,475.384,27,4.62799
326,476.445,33,5.70076
327,477.506,33.5,7.19762
328,478.566,34,9.254
329,479.628,39.5,11.99
330,480.688,43,15.3816
331,481.749,49,19.0561
332,482.808,57,21.948
333,483.867,48.5,22.6452
334,484.927,45.5,20.75
335,485.986,47,17.4026
336,487.045,45,13.9404
337,488.103,41,11.0326
338,489.16,38,8.82164
339,490.219,38.5,7.23065
340,491.277,34,6.13344
341,492.334,34,5.39834
342,493.392,37,4.91687
343,494.448,31,4.61204
344,495.505,36.5,4.43046
345,496.561,32.5,4.33948
346,497.618,39,4.31876
347,498.674,34,4.35615
348,499.73,36.5,4.44427
349,500.784,37,4.57862
350,501.84,34,4.75756
351,502.895,31,4.98002
352,503.95,38,5.24672
353,505.004,35,5.55877
354,506.058,31.5,5.91859
355,507.112,33,6.32885
356,508.165,37,6.79203
357,509.219,36,7.31186
358,510.272,34.5,7.88974
359,511.325,40,8.52735
360,512.377,37.5,9.22326
361,513.43,40,9.975
362,514.482,41,10.773
363,515.533,36,11.6033
364,516.585,36,12.4464
365,517.637,39.5,13.2723
366,518.687,35.5,14.0429
367,519.737,40,14.7175
368,520.788,40.5,15.2525
369,521.838,42.5,15.6067
370,522.888,41,15.7517
371,523.937,43.5,15.6743
372,524.987,41.5,15.3803
373,526.036,40.5,14.8933
374,527.085,37,14.2495
375,528.134,44,13.4918
376,529.183,38.5,12.6634
377,530.23,36,11.8049
378,531.279,34,10.9448
379,532.326,40.5,10.11
380,533.374,37.5,9.31429
381,534.421,34,8.56914
382,535.467,37,7.87931
383,536.514,36.5,7.2448
384,537.56,36.5,6.6658
385,538.606,36.5,6.13911
386,539.652,33.5,5.6613
387,540.698,33.5,5.22845
388,541.744,35,4.83661
389,542.788,32.5,4.48256
390,543.833,31,4.16154
391,544.877,37.5,3.87076
392,545.922,33,3.60658
393,546.966,31,3.36668
394,548.009,35,3.14849
395,549.054,37.5,2.94914
396,550.097,34,2.76741
397,551.14,34.5,2.60112
398,552.183,34.5,2.44869
399,553.224,38,2.30899
400,554.267,33.5,2.18022
401,555.309,30.5,2.06169
402,556.35,33.5,1.95239
403,557.392,34,1.85122
404,558.433,30,1.75764
405,559.475,33,1.67076
406,560.515,29.5,1.5902
407,561.555,36.5,1.51526
408,562.595,32,1.44543
409,563.635,34.5,1.38028
410,564.675,32.5,1.31942
411,565.714,34,1.26254
412,566.754,34,1.20921
413,567.792,32.5,1.15929
414,568.831,36,1.11238
415,569.868,33,1.06836
416,570.907,28,1.02686
417,571.945,31.5,0.987802
418,572.982,30.5,0.951005
419,574.019,30,0.91627
420,575.057,29.5,0.883417
421,576.094,33.5,0.852379
422,577.129,32.5,0.823053
423,578.166,29,0.795218
424,579.202,33,0.768849
425,580.238,34,0.743829
426,581.273,32,0.72009
427,582.309,29,0.697508
428,583.343,32,0.676073
429,584.379,31,0.655634
430,585.413,31,0.636209
431,586.447,35,0.617699
432,587.481,32.5,0.60005
433,588.514,34.5,0.58323
434,589.548,27,0.567159
435,590.581,26.5,0.551825
436,591.615,31,0.537162
437,592.646,31,0.523185
438,593.679,27.5,0.509793
439,594.711,32,0.496994
440,595.743,30.5,0.484744
441,596.775,30,0.473017
442,597.806,32,0.461797
443,598.836,28.5,0.45106
444,599.867,31,0.440762
445,600.898,30,0.430892
446,601.928,31,0.421441
447,602.959,30,0.412373
448,603.989,31.5,0.403686
449,605.019,32,0.395359
450,606.047,27,0.387389
451,607.077,28,0.379733
452,608.105,32,0.372408
453,609.133,30.5,0.365387
454,610.163,28,0.358645
455,611.19,32.5,0.352206
456,612.218,31.5,0.346033
457,613.246,31.5,0.340124
458,614.273,31,0.334476
459,615.299,28.5,0.329081
460,616.326,29.5,0.323922
461,617.353,29,0.318997
462,618.378,33,0.314311
463,619.405,31,0.309839
464,620.43,35.5,0.305594
465,621.455,29.5,0.301564
466,622.481,35.5,0.297742
467,623.506,31,0.294132
468,624.531,32.5,0.290728
469,625.555,34,0.28753
470,626.58,28,0.284533
471,627.602,33,0.281745
472,628.626,26,0.279154
473,629.65,30.5,0.276765
474,630.673,25,0.274581
475,631.696,31.5,0.272603
476,632.718,29,0.270833
477,633.74,26,0.269273
478,634.762,31,0.267928
479,635.785,30,0.266801
480,636.807,30,0.265901
481,637.827,30.5,0.265233
482,638.848,29,0.264804
483,639.869,29,0.264623
484,640.89,34,0.264701
485,641.91,27.5,0.26505
486,642.93,31.5,0.265682
487,643.95,29,0.266612
488,644.969,31.5,0.267857
489,645.989,30,0.269439
490,647.008,29,0.271376
491,648.026,29.5,0.273691
492,649.045,29.5,0.276417
493,650.063,30,0.279581
494,651.082,25.5,0.283224
495,652.098,33,0.287371
496,653.116,27,0.292088
497,654.133,30,0.297412
498,655.15,27,0.303409
499,656.167,32,0.310146
500,657.183,28,0.317693
501,658.2,27,0.326154
502,659.216,30,0.335617
503,660.231,26,0.346197
504,661.247,29,0.358054
505,662.262,24.5,0.371326
506,663.276,30,0.386197
507,664.291,28.5,0.402921
508,665.306,31,0.421746
509,666.319,31,0.44294
510,667.333,26,0.466941
511,668.347,31,0.494173
512,669.36,32,0.525152
513,670.373,30,0.560564
514,671.386,31,0.601223
515,672.398,28.5,0.648087
516,673.411,28,0.7025
517,674.423,29,0.76593
518,675.435,29.5,0.840436
519,676.446,28,0.928483
520,677.458,30.5,1.03358
521,678.468,27,1.15972
522,679.479,29,1.31298
523,680.49,23,1.50095
524,681.5,33,1.73372
525,682.51,31,2.02548
526,683.52,29,2.39529
527,684.529,33,2.86824
528,685.539,29.5,3.4788
529,686.547,31.5,4.26538
530,687.556,33,5.26998
531,688.565,33.5,6.50625
532,689.572,35,7.90356
533,690.58,37,9.23398
534,691.588,38,10.0865
535,692.596,37.5,10.0888
536,693.602,36.5,9.2417
537,694.609,36,7.91293
538,695.616,33,6.5127
539,696.623,34,5.27434
540,697.629,32.5,4.26743
541,698.634,33,3.47782
542,699.64,32,2.86439
543,700.645,24.5,2.38832
544,701.651,31,2.01536
545,702.655,28.5,1.72097
546,703.66,28,1.48525
547,704.664,27,1.29469
548,705.668,31,1.13876
549,706.672,31,1.00983
550,707.675,28.5,0.902258
551,708.679,27,0.811511
552,709.682,29.5,0.734469
553,710.684,31,0.668537
554,711.688,29,0.611542
555,712.689,27,0.562184
556,713.692,25.5,0.518962
557,714.694,30,0.481011
558,715.695,26,0.447504
559,716.696,30,0.417747
560,717.697,25,0.391194
561,718.698,30,0.367402
562,719.699,26.5,0.345996
563,720.698,28.5,0.3267
564,721.698,27,0.309191
565,722.699,28,0.293252
566,723.698,26.5,0.27874
567,724.696,29.5,0.265472
568,725.696,27,0.253271
569,726.695,27.5,0.242056
570,727.693,29,0.231721
571,728.691,30.5,0.222163
572,729.689,27.5,0.213303
573,730.686,27,0.205083
574,731.684,31.5,0.197422
575,732.681,30,0.190285
576,733.678,26,0.183615
577,734.675,31,0.177371
578,735.671,28,0.171521
579,736.667,25,0.166027
580,737.662,27.5,0.160862
581,738.659,27,0.155985
582,739.655,27.5,0.151388
583,740.648,25.5,0.147057
584,741.643,28,0.14295
585,742.638,24.5,0.139059
586,743.633,28,0.135368
587,744.627,30,0.131865
588,745.621,28,0.128535
589,746.614,29,0.125367
590,747.607,26.5,0.122348
591,748.6,27.5,0.119468
592,749.593,30,0.116717
593,750.585,29,0.114091
594,751.578,24,0.111575
595,752.57,32,0.109169
596,753.562,29,0.106862
597,754.553,25.5,0.104652
598,755.545,32,0.102527
599,756.535,27,0.10049
600,757.527,28,0.0985274
601,758.517,23,0.0966423
602,759.507,30.5,0.094827
603,760.497,29.5,0.0930778
604,761.487,36,0.0913909
605,762.476,28,0.0897648
606,763.466,25.5,0.0881932
607,764.454,31.5,0.0866778
608,765.443,26,0.0852113
609,766.432,26,0.0837928
610,767.419,27,0.0824226
611,768.407,30,0.0810945
612,769.396,30,0.0798064
613,770.383,24,0.0785603
614,771.37,27,0.0773517
615,772.357,26,0.0761789
616,773.344,27.5,0.0750404
617,774.329,24,0.0739368
618,775.316,26.5,0.0728623
619,776.302,29,0.0718187
620,777.287,27.5,0.0708049
621,778.273,29,0.0698175
622,779.258,29,0.0688574
623,780.242,27.5,0.0679235
624,781.227,26.5,0.0670129
625,782.211,25,0.0661264
626,783.195,27.5,0.0652622
627,784.179,32,0.0644195
628,785.163,25.5,0.0635975
629,786.146,26.5,0.0627962
630,787.129,27.5,0.0620139
631,788.111,29.5,0.0612509
632,789.095,27.5,0.0605041
633,790.077,27,0.0597759
634,791.058,25,0.0590649
635,792.04,24,0.0583691
636,793.021,25.5,0.0576894
637,794.003,25,0.0570238
638,794.984,27.5,0.0563732
639,795.965,28.5,0.0557365
640,796.946,30,0.0551132
641,797.926,28,0.0545034
642,798.906,30.5,0.0539062
643,799.886,25.5,0.0533211
644,800.865,27.5,0.0527484
645,801.844,25,0.052187
646,802.823,25.5,0.0516367
647,803.801,27,0.0510975
648,804.78,24,0.0505682
649,805.759,29.5,0.050049
650,806.737,26,0.0495401
651,807.714,26,0.0490411
652,808.692,28.5,0.0485508
653,809.668,26,0.0480704
654,810.646,27,0.0475977
655,811.623,31,0.047134
656,812.599,27,0.0466788
657,813.575,23,0.0462317
658,814.551,29.5,0.0457923
659,815.527,27.5,0.0453604
660,816.503,25,0.0449359
661,817.477,26,0.0445194
662,818.452,31.5,0.0441093
663,819.426,27.5,0.0437065
664,820.401,26.5,0.0433099
665,821.375,28,0.0429201
666,822.349,29,0.0425365
667,823.322,29.5,0.0421594
668,824.296,27.5,0.041788
669,825.269,28.5,0.0414227
670,826.242,30,0.041063
671,827.215,30.5,0.0407089
672,828.186,31,0.0403609
673,829.159,26.5,0.0400175
674,830.13,28.5,0.0396799
675,831.103,25.5,0.0393466
676,832.074,25.5,0.039019
677,833.045,26.5,0.0386961
678,834.015,32.5,0.0383782
679,834.986,26,0.0380646
680,835.956,31,0.0377557
681,836.927,28.5,0.037451
682,837.896,29.5,0.0371511
683,838.866,28,0.0368551
684,839.834,27,0.0365638
685,840.804,27,0.0362759
686,841.773,30,0.0359922
687,842.741,30,0.0357127
688,843.709,29,0.0354369
689,844.677,32.5,0.0351648
690,845.645,29,0.0348963
691,846.612,27.5,0.0346316
692,847.58,27.5,0.0343701
693,848.546,26,0.0341125
694,849.514,28.5,0.0338577
695,850.479,30,0.0336069
696,851.447,26.5,0.0333585
697,852.412,26.5,0.033114
698,853.378,30,0.0328724
699,854.343,24.5,0.032634
700,855.308,26.5,0.0323985
701,856.274,28.5,0.0321657
702,857.239,27,0.031936
703,858.202,29,0.0317095
704,859.167,31,0.0314853
705,860.13,30.5,0.0312642
706,861.095,31,0.0310453
707,862.058,26,0.0308294
708,863.021,26,0.0306161
709,863.983,29,0.0304055
710,864.946,26,0.0301971
711,865.909,29.5,0.0299911
712,866.871,26,0.0297876
713,867.832,26,0.0295867
714,868.794,27.5,0.0293879
715,869.756,27.5,0.0291913
716,870.717,22.5,0.0289971
717,871.677,25.5,0.0288053
718,872.638,25,0.0286154
719,873.599,30.5,0.0284276
720,874.559,25.5,0.028242
721,875.518,26,0.0280586
722,876.478,29.5,0.0278771
723,877.437,28.5,0.0276976
724,878.397,26.5,0.0275199
725,879.355,26.5,0.0273445
726,880.314,29.5,0.0271707
727,881.272,29.5,0.026999
728,882.23,26,0.026829
729,883.188,29.5,0.0266609
730,884.145,26,0.0264946
731,885.103,29,0.0263298
732,886.06,25.5,0.026167
733,887.017,25.5,0.0260058
734,887.973,29,0.0258464
735,888.93,26.5,0.0256884
736,889.885,27.5,0.0255324
737,890.842,31,0.0253776
738,891.797,22,0.0252246
739,892.752,28,0.0250732
740,893.707,29,0.0249232
741,894.662,29.5,0.0247747
742,895.616,22,0.0246279
743,896.571,25.5,0.0244823
744,897.525,23,0.0243382
745,898.478,26,0.0241957
746,899.432,27,0.0240544
747,900.385,26.5,0.0239146
748,901.338,27,0.0237761
749,902.29,25,0.0236391
750,903.244,26,0.0235031
751,904.195,24,0.0233687
752,905.147,26,0.0232355
753,906.099,26.5,0.0231035
754,907.051,26.5,0.0229727
755,908.001,26.5,0.0228434
756,908.953,28.5,0.0227151
757,909.903,29,0.0225881
758,910.854,27,0.0224622
759,911.804,28.5,0.0223375
760,912.754,27,0.022214
761,913.704,24,0.0220915
762,914.654,32,0.0219702
763,915.603,26,0.02185
764,916.551,25.5,0.0217311
765,917.5,27.5,0.021613
766,918.448,27.5,0.0214961
767,919.397,26,0.0213801
768,920.344,24,0.0212654
769,921.292,30,0.0211515
770,922.239,21.5,0.0210388
771,923.186,26,0.020927
772,924.133,26,0.0208161
773,925.08,26.5,0.0207062
774,926.027,27.5,0.0205972
775,926.972,25,0.0204894
776,927.919,24,0.0203823
777,928.864,23,0.0202762
778,929.809,29,0.0201711
779,930.755,25.5,0.0200667
780,931.7,26.5,0.0199633
781,932.644,27.5,0.0198609
782,933.589,26.5,0.0197592
783,934.532,27,0.0196585
784,935.476,24,0.0195586
785,936.42,28,0.0194594
786,937.363,28,0.0193612
787,938.307,26,0.0192637
788,939.249,27.5,0.0191671
789,940.191,28.5,0.0190713
790,941.134,25.5,0.0189762
791,942.076,26,0.0188819
792,943.018,30,0.0187884
793,943.959,28.5,0.0186957
794,944.901,27.5,0.0186037
795,945.841,30,0.0185125
796,946.783,25,0.0184219
797,947.723,25.5,0.0183322
798,948.664,31,0.018243
799,949.604,24,0.0181547
800,950.544,28.5,0.018067
801,951.483,25,0.0179801
802,952.423,23.5,0.0178938
803,953.361,28,0.0178083
804,954.3,23.5,0.0177233
805,955.239,30.5,0.017639
806,956.176,23,0.0175556
807,957.115,28,0.0174725
808,958.053,27.5,0.0173902
809,958.99,30.5,0.0173086
810,959.927,26,0.0172275
811,960.864,27,0.0171471
812,961.801,27.5,0.0170673
813,962.738,27,0.0169881
814,963.674,26.5,0.0169095
815,964.61,26,0.0168315
816,965.546,28,0.016754
817,966.481,29,0.0166772
818,967.416,28,0.016601
819,968.351,27,0.0165253
820,969.287,27.5,0.0164501
821,970.22,27,0.0163757
822,971.154,27.5,0.0163017
823,972.088,22.5,0.0162282
824,973.023,27.5,0.0161552
825,973.955,29,0.0160829
826,974.889,28,0.016011
827,975.822,29.5,0.0159396
828,976.754,26,0.0158689
829,977.688,28,0.0157984
830,978.62,25,0.0157287
831,979.552,27,0.0156594
832,980.482,29,0.0155907
833,981.414,25,0.0155223
834,982.346,27.5,0.0154545
835,983.276,27,0.0153872
836,984.207,24,0.0153203
837,985.137,28.5,0.015254
838,986.067,30,0.0151881
839,986.998,22.5,0.0151226
840,987.928,26,0.0150575
841,988.857,25,0.014993
842,989.786,24.5,0.014929
843,990.715,25,0.0148653
844,991.644,29,0.0148021
845,992.572,28.5,0.0147394
846,993.501,26,0.014677
847,994.428,28,0.0146152
848,995.355,24,0.0145537
849,996.283,27.5,0.0144926
850,997.21,25,0.014432
851,998.137,26.5,0.0143718
852,999.064,28,0.0143119
853,999.991,26.5,0.0142525
854,1000.92,30,0.0141933
855,1001.84,26.5,0.0141351
856,1002.77,25,0.0140766
857,1003.69,26.5,0.0140191
858,1004.62,28,0.0139613
859,1005.54,26,0.0139046
860,1006.47,26,0.0138476
861,1007.39,25,0.0137915
862,1008.32,29,0.0137353
863,1009.24,28,0.0136799
864,1010.16,26,0.0136249
865,1011.09,28.5,0.0135697
866,1012.01,27,0.0135154
867,1012.93,27,0.0134615
868,1013.86,26.5,0.0134073
869,1014.78,29,0.013354
870,1015.7,25,0.013301
871,1016.62,28,0.0132484
872,1017.54,24,0.0131961
873,1018.47,29,0.0131435
874,1019.39,27.5,0.0130919
875,1020.31,26.5,0.0130405
876,1021.23,27,0.0129895
877,1022.15,23,0.0129388
878,1023.07,27,0.0128884
879,1023.99,26.5,0.0128382
880,1024.91,25,0.0127884
881,1025.83,28,0.0127389
882,1026.75,24.5,0.0126897
883,1027.66,25.5,0.0126413
884,1028.58,25.5,0.0125927
885,1029.5,27,0.0125444
886,1030.42,26,0.0124963
887,1031.34,27,0.0124486
888,1032.26,26,0.0124011
889,1033.17,25,0.0123544
890,1034.09,23.5,0.0123075
891,1035.01,27,0.0122608
892,1035.92,27,0.0122149
893,1036.84,27,0.0121688
894,1037.76,26,0.012123
895,1038.67,26.5,0.0120779
896,1039.59,24.5,0.0120326
897,1040.5,29,0.0119881
898,1041.42,27.5,0.0119433
899,1042.33,28,0.0118992
900,1043.25,27,0.011855
901,1044.16,27,0.0118114
902,1045.07,23,0.0117681
903,1045.99,25,0.0117246
904,1046.9,24.5,0.0116818
905,1047.82,27,0.0116388
906,1048.73,28.5,0.0115965
907,1049.64,27,0.0115544
908,1050.55,28,0.0115126
909,1051.47,30,0.0114705
910,1052.38,26,0.0114291
911,1053.29,26.5,0.011388
912,1054.2,29.5,0.0113471
913,1055.11,25,0.0113064
914,1056.02,26.5,0.0112659
915,1056.93,30,0.0112257
916,1057.84,29,0.0111857
917,1058.75,24.5,0.0111459
918,1059.66,29,0.0111063
919,1060.57,28.5,0.0110669
920,1061.48,28.5,0.0110278
921,1062.39,27,0.0109888
922,1063.3,26.5,0.0109501
923,1064.21,26,0.0109116
924,1065.12,27,0.0108733
925,1066.03,28,0.0108352
926,1066.94,21,0.0107973
927,1067.84,21,0.0107601
928,1068.75,29,0.0107226
929,1069.66,26,0.0106853
930,1070.57,27,0.0106482
931,1071.47,22,0.0106117
932,1072.38,26,0.010575
933,1073.29,28,0.0105385
934,1074.19,26.5,0.0105026
935,1075.1,21.5,0.0104665
936,1076,26,0.010431
937,1076.91,24.5,0.0103953
938,1077.81,26,0.0103601
939,1078.72,26,0.0103248
940,1079.62,24.5,0.01029
941,1080.53,25.5,0.010255
942,1081.43,25,0.0102206
943,1082.33,29,0.0101863
944,1083.24,27,0.0101519
945,1084.14,28,0.010118
946,1085.04,26,0.0100843
947,1085.95,24,0.0100503
948,1086.85,25,0.010017
949,1087.75,28,0.00998376
950,1088.65,26.5,0.00995073
951,1089.55,28,0.00991786
952,1090.46,28,0.0098848
953,1091.36,26,0.00985227
954,1092.26,25.5,0.0098199
955,1093.16,27.5,0.0097877
956,1094.06,26.5,0.00975566
957,1094.96,32.5,0.00972378
958,1095.86,23,0.00969206
959,1096.76,27,0.0096605
960,1097.66,28,0.0096291
961,1098.56,25.5,0.00959785
962,1099.46,27,0.00956676
963,1100.36,28,0.00953583
964,1101.25,21.5,0.00950539
965,1102.15,25,0.00947475
966,1103.05,24.5,0.00944427
967,1103.95,28,0.00941395
968,1104.85,21.5,0.00938377
969,1105.74,26,0.00935407
970,1106.64,23.5,0.00932418
971,1107.54,28.5,0.00929444
972,1108.43,28.5,0.00926518
973,1109.33,26,0.00923573
974,1110.23,32,0.00920642
