,Feature Importance
Mg Loading,0.001545400165593957
K Loading,0.0
Ca Loading,0.00016262803579952565
Sc Loading,0.0032404850809947105
Cr Loading,0.0013011829453116982
Mn Loading,0.002226465392139033
Fe Loading,0.007395887220458119
Co Loading,0.0018245263447906098
Ni Loading,0.010379940049835888
Cu Loading,0.0008720363326387814
Zn Loading,0.0
Sr Loading,0.0
Y Loading,3.637624502004539e-05
Mo Loading,0.0023187315649274786
Ru Loading,0.03853633575989712
Rh Loading,0.0
Pd Loading,0.0
In Loading,0.0
Hf Loading,0.0005557786846013792
W Loading,0.0020377486501091564
Re Loading,0.0021995106891477987
Os Loading,0.0
Ir Loading,0.0019439453798029674
Pt Loading,0.0
Bi Loading,0.0
reactor_number,0.007675955859550362
temperature,0.3208249248195425
space_velocity,0.009303564114608427
ammonia_concentration,0.0
n_elements,0.0
Atomic Number_wt-mean,0.008584209232785668
Atomic Number_wt-mad,0.0036225515292108434
Atomic Volume_wt-mean,0.004413302198698658
Atomic Volume_wt-mad,0.003436792704519679
Atomic Weight_wt-mean,0.007399397910636737
Atomic Weight_wt-mad,0.004224472163889252
Boiling Temperature_wt-mean,0.004188694457852162
Boiling Temperature_wt-mad,0.004140493166651272
Periodic Table Column_wt-mean,0.0027496147603023246
Periodic Table Column_wt-mad,0.03138704887078273
Covalent Radius_wt-mean,0.0034822822741249104
Covalent Radius_wt-mad,0.014835056850710767
Density_wt-mean,0.003433260427725585
Density_wt-mad,0.002425364531975502
Dipole Polarizability_wt-mean,0.001428192640428597
Dipole Polarizability_wt-mad,0.02409919128421515
Electron Affinity_wt-mean,0.009575108777129587
Electron Affinity_wt-mad,0.013281077424109531
Electronegativity_wt-mean,0.004752933827921828
Electronegativity_wt-mad,0.022091940900193164
Fusion Enthalpy_wt-mean,0.004064062432902168
Fusion Enthalpy_wt-mad,0.0033328781933697382
GS Bandgap_wt-mean,0.0
GS Bandgap_wt-mad,0.0
GS Energy_wt-mean,0.0038699390352632075
GS Energy_wt-mad,0.0029079917823920266
Heat Capacity (Mass)_wt-mean,0.007428820936108978
Heat Capacity (Mass)_wt-mad,0.010152057512347445
Heat Capacity (Molar)_wt-mean,0.0017624226749052188
Heat Capacity (Molar)_wt-mad,0.0023221693601427297
Heat Fusion_wt-mean,0.00519104665274968
Heat Fusion_wt-mad,0.006892903069089366
First Ionization Energy_wt-mean,0.005288633167541547
First Ionization Energy_wt-mad,0.00526417468129896
Second Ionization Energy_wt-mean,0.002328436469679742
Second Ionization Energy_wt-mad,0.017385296911938027
Third Ionization Energy_wt-mean,0.002423096143646257
Third Ionization Energy_wt-mad,0.006472696613561391
Fourth Ionization Energy_wt-mean,0.003822228248582577
Fourth Ionization Energy_wt-mad,0.0062553202407824296
Fifth Ionization Energy_wt-mean,0.001998339950160216
Fifth Ionization Energy_wt-mad,0.004313049068894459
Sixth Ionization Energy_wt-mean,0.0032877877008760897
Sixth Ionization Energy_wt-mad,0.004550400711390622
Seventh Ionization Energy_wt-mean,0.0036977303590618395
Seventh Ionization Energy_wt-mad,0.004569247846216592
Eighth Ionization Energy_wt-mean,0.007498050989725616
Eighth Ionization Energy_wt-mad,0.018119118840361804
IsAlkali_wt-mean,0.004153154615427336
IsAlkali_wt-mad,0.007802737258396172
IsDBlock_wt-mean,0.0018479207472598483
IsDBlock_wt-mad,0.000753977730437302
IsFBlock_wt-mean,0.0
IsFBlock_wt-mad,0.0
IsMetal_wt-mean,0.0
IsMetal_wt-mad,0.0
IsMetalloid_wt-mean,0.0
IsMetalloid_wt-mad,0.0
IsNonmetal_wt-mean,0.0
IsNonmetal_wt-mad,0.0
Melting Temperature_wt-mean,0.00374497004071148
Melting Temperature_wt-mad,0.0036770724856990625
Mendeleev Number_wt-mean,0.004420483433487927
Mendeleev Number_wt-mad,0.027542559469892817
Number d-shell Unfilled Electrons_wt-mean,0.003035963596763871
Number d-shell Unfilled Electrons_wt-mad,0.02180839986006256
Number d-shell Valence Electrons_wt-mean,0.005223265151350644
Number d-shell Valence Electrons_wt-mad,0.021728138666584896
Number f-shell Unfilled Electrons_wt-mean,0.0
Number f-shell Unfilled Electrons_wt-mad,0.0
Number f-shell Valence Electrons_wt-mean,0.00034784885918922204
Number f-shell Valence Electrons_wt-mad,0.0004391334652699521
Number p-shell Unfilled Electrons_wt-mean,0.00011926904570984227
Number p-shell Unfilled Electrons_wt-mad,0.00018742562419231154
Number p-shell Valence Electrons_wt-mean,0.00014599730337628704
Number p-shell Valence Electrons_wt-mad,0.0004661293417972251
Number s-shell Unfilled Electrons_wt-mean,0.003688047294806384
Number s-shell Unfilled Electrons_wt-mad,0.0031636806386105536
Number s-shell Valence Electrons_wt-mean,0.002037730222947365
Number s-shell Valence Electrons_wt-mad,0.00440629249997084
Number Unfilled Electrons_wt-mean,0.0017803043248531395
