,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.41406409740448,0.015362548828125,0.3939397502232876,0.7136188788785525,False,3,auto,4,2,250,"{'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 3, 'bootstrap': False}",308,0.3862579590194873,0.7167380961555577,0.22506290352657587,0.6923148262444727,0.28675711334436205,0.7310546921773864,0.3729728959240446,0.7191211872622101,0.5160410069964232,0.7093762572851232,0.6940074736940284,0.7076990225965526,0.4560732629498161,0.7083608997379522,0.26319813828836014,0.7296829151243169,0.5352016626494074,0.6866877039914783,0.24499952819901138,0.7351531882104745,0.055972800956187146,0.0032972730654616863,0.14381111343968356,0.015250029372861344
1,0.4300492525100708,0.003653073310852051,0.5377866906964665,0.8870892732591594,False,5,auto,2,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': False}",222,0.2627924776378445,0.8973110802579686,0.2893335131509065,0.8870423211909371,0.6306247417816188,0.903324791637977,0.5362517025037652,0.8840550501573659,0.7988900307287873,0.8955844918603121,0.6244737038841347,0.8929530062328965,0.5404237423655907,0.8766177276267029,0.41752290878530784,0.8954870394269521,0.6542508389434954,0.8551744152734799,0.6756176335748122,0.8833428089270026,0.03718055076879552,0.0008965438777918125,0.166934192848569,0.01302539102263887
2,0.12440123558044433,0.0036027908325195314,0.6899121061089721,0.9654355885826424,False,,10,4,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': None, 'bootstrap': False}",52,0.6538398718625733,0.9696940252253096,0.358580774718148,0.9675894791824062,0.5828909537669158,0.9674406906420826,0.8644054158019999,0.9636110328044086,0.8502965562836025,0.9641019117369434,0.6926731297792742,0.9636451702348898,0.7574503951659843,0.9627711790702942,0.5676486382293423,0.9636518749974864,0.7625148797436354,0.9663465855457262,0.837378071594926,0.9655039363868779,0.009291572625302497,0.0003741839621357215,0.15269167842164674,0.0021499431688580773
3,2.743825650215149,0.026971650123596192,0.3870841789814628,0.7136188788785525,False,3,auto,2,10,500,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 3, 'bootstrap': False}",353,0.38625795901949045,0.7167380961555577,0.15532621776907407,0.6923148262444727,0.28675711334436316,0.7310546921773864,0.38057514709715523,0.7191211872622101,0.5160410069964252,0.7093762572851232,0.6940074736940272,0.7076990225965526,0.4560732629498186,0.7083608997379522,0.26319813828836436,0.7296829151243169,0.5352016626494115,0.6866877039914783,0.24499952819901194,0.7351531882104745,0.1415465050379505,0.0043423251907847675,0.15394848447766646,0.015250029372861344
4,0.2109894037246704,0.003052544593811035,0.45971106478352125,0.7684307285786491,True,3,auto,2,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 3, 'bootstrap': True}",246,0.5474354948501186,0.7800013664712463,0.08458287150058541,0.7510399613146628,0.24558399172087406,0.7847781392932448,0.4240466950522518,0.7611970418956879,0.6728983676364879,0.7679130323167473,0.7540900113056145,0.7778083753450272,0.5560107672089283,0.7607511050807013,0.2663394915933722,0.771234619715482,0.608021962863126,0.7353987173956847,0.4715064809540077,0.7941849269580072,0.03391836618104657,0.000522580579189952,0.19991264529225158,0.01632581298189306
5,0.16183052062988282,0.0066555261611938475,0.3831911947096955,0.5847983600967638,False,5,10,1,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 5, 'bootstrap': False}",369,0.31669625439512783,0.6024228812906678,0.055287617526102895,0.6031341576257696,0.28478183044451655,0.6119576503054807,0.5253324069754933,0.5716621583320395,0.3678283663526407,0.5578856803743139,0.33884378859272135,0.6175033370227063,0.4169275568731332,0.5865901556973234,0.34160166029652106,0.5923216944757255,0.6382386534086443,0.5295560312403018,0.5700468853047472,0.5749498546033087,0.02753057572263673,0.0012265750171373204,0.16025484185651412,0.025611401669852974
6,0.4444079637527466,0.016186833381652832,0.6510699484713509,0.939829128722941,True,,10,1,10,250,"{'n_estimators': 250, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': None, 'bootstrap': True}",118,0.5851396139084039,0.9430084382380999,0.23396567948094948,0.9408054218015321,0.4864291819315228,0.940173139588468,0.8529676024887103,0.9386553488462601,0.8370206969484665,0.9400920853599886,0.6648931295521208,0.9414710316090646,0.7997179065631425,0.9386024711209989,0.5268215630539783,0.9377145113000485,0.7624902348313658,0.9332980604256382,0.8041606490634993,0.9444707789393119,0.020354674905055565,0.0018159415522289956,0.191298698949947,0.0029240095190711476
7,0.017013740539550782,0.0010506391525268554,0.33189023920127125,0.562471501295928,True,5,10,4,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 5, 'bootstrap': True}",402,0.3235400923419307,0.5925127910521932,-0.17863649725264308,0.4985509895771868,0.31640558018344445,0.571104719848234,0.5198956891938751,0.5721039991337317,0.21345476727057244,0.4948765737639501,0.402603003752889,0.6505965577563276,0.3387907083457695,0.5013659555664409,0.3493423483983225,0.6617448002787704,0.596198352391935,0.5103999632966765,0.4819537437617758,0.5714586626857687,0.0025518452967905375,0.00014975078545106718,0.20711357429733734,0.058199671768202045
8,0.1554255247116089,0.006655097007751465,0.37378607486743587,0.5830467104990267,False,5,10,2,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 10, 'max_depth': 5, 'bootstrap': False}",386,0.3523753752037494,0.6154313358147441,-0.020924903461831512,0.6010892955032362,0.2465603465790878,0.5802914550158441,0.5241640612725915,0.584093737614856,0.3978634513836884,0.5571470458430607,0.2726639685509479,0.5810263659326422,0.4073406446242349,0.5931813444753896,0.35309614880300433,0.5870192116295371,0.6427734409758299,0.5355321277791234,0.5846166003455097,0.5956551853818335,0.013405341611279634,0.0008681443647668963,0.18384957971931293,0.02143119626029888
9,6.497735953330993,0.29718794822692873,0.2278051358074159,0.40353935348252695,False,3,10,1,5,5000,"{'n_estimators': 5000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 3, 'bootstrap': False}",479,0.2527539273962849,0.39938586893493944,-0.071587349010795,0.4243027583063065,-0.05487218465527932,0.4100428961294269,0.31662972444552256,0.40221467390298493,0.2552626820835029,0.3977581939553917,0.20648812310387787,0.4210636257485697,0.3012223825917725,0.40435480563234094,0.24634020014709723,0.4097205470660509,0.4764053091180467,0.37688662832227304,0.3631171434333381,0.38966353682698496,0.1862440788763779,0.03618361416782525,0.1640933723157434,0.013321866773452455
