,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
31,1.010515848795573,0.023018519083658855,0.6280452058474231,0.8947208008248905,True,3,4,500,"{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 500}",18,0.65405427277373,0.8947568073973715,0.7310409358067362,0.882466697484133,0.4969255762259732,0.9069388975931673,0.03187241891822688,0.0008171187880203359,0.09721468287038959,0.009990766300242798
32,0.02101596196492513,0.001001437505086263,0.6082749301742684,0.8806733720559693,True,3,6,10,"{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 10}",31,0.6479769741988017,0.8807271461144895,0.7128213674435433,0.8602048032200997,0.4616617196789221,0.9010881668333186,0.0017806792018435086,2.247831920581015e-07,0.10620241900368219,0.01669060661609187
33,0.09741401672363281,0.00250244140625,0.632635960611231,0.8907735115521157,True,3,6,50,"{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 50}",13,0.6469201644080227,0.8925819261240081,0.7403193901746653,0.878355973484374,0.5086688578516567,0.9013826350479651,0.0009437535167893527,0.00040841350807048856,0.09498288563802003,0.009487168813329425
34,0.2045010725657145,0.004670381546020508,0.6314399290212056,0.8910729931593296,True,3,6,100,"{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}",14,0.6634268563986518,0.8914687829744773,0.720885737538689,0.8787740073629855,0.5080164925378347,0.9029761891405261,0.009062812498605181,0.00023568517687291943,0.08970535638916514,0.009884462146271486
35,1.003050724665324,0.023186286290486652,0.6415023153013759,0.8932109440828251,True,3,6,500,"{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 500}",4,0.6598552795149876,0.8942937541220247,0.7479909416633426,0.8806976388204221,0.5146141412737393,0.9046414393060285,0.01746414627158484,0.00023546111792153575,0.0960318072100434,0.009804956352422824
36,0.04169956843058268,0.0010011990865071614,0.46217347250819407,0.9999999738696527,False,1,2,10,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",72,0.43752771913263877,0.999999984648887,0.5799793312034376,0.9999999561802229,0.36748615234719956,0.9999999807798479,0.0015467081049192791,2.247831920581015e-07,0.08837928954236987,1.2607651332170577e-08
37,0.1954939365386963,0.002837657928466797,0.4960047569014455,0.9999999738696527,False,1,2,50,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",59,0.44715874399936073,0.999999984648887,0.614936950175826,0.9999999561802229,0.42476962275255487,0.9999999807798479,0.005441035265404288,0.00023720823470149244,0.08493083603020024,1.2607651332170577e-08
38,0.3949923515319824,0.005170981089274089,0.4733632827031959,0.9999999738696527,False,1,2,100,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",69,0.4466898060383633,0.999999984648887,0.5966697113957317,0.9999999561802229,0.3751461839209401,0.9999999807798479,0.035053537608797924,0.0002360790490872493,0.09227548034163809,1.2607651332170577e-08
39,1.993613878885905,0.028189977010091145,0.48293397446209557,0.9999999738696527,False,1,2,500,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",64,0.4453547706017682,0.999999984648887,0.5989856536293389,0.9999999561802229,0.40317506513375473,0.9999999807798479,0.12418307115517481,0.00455640807048333,0.08416914136560946,1.2607651332170577e-08
40,0.03502798080444336,0.0010011990865071614,0.47012013548013387,0.9636798926918188,False,1,4,10,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 10}",70,0.49486411133198543,0.9556215674086004,0.5818608850759435,0.9530437287878211,0.3313979555169373,0.9823743818790351,0.0056765782813220965,0.00040851070673197313,0.10360962395641342,0.013260825953836238
41,0.18798343340555826,0.0035053094228108725,0.4816333093446357,0.9636798926918188,False,1,4,50,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 50}",65,0.4792342765748199,0.9556215674086004,0.5787459311374816,0.9530437287878211,0.385367038534343,0.9823743818790351,0.024887583775837153,0.001083025090019342,0.07885563690149706,0.013260825953836238
42,0.3384420871734619,0.005338033040364583,0.48948180646512146,0.9636798926918188,False,1,4,100,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",62,0.48976696133823305,0.9556215674086004,0.585305138956115,0.9530437287878211,0.39179777012783434,0.9823743818790351,0.032480958123201766,0.00023591068292549294,0.07888987722438887,0.013260825953836238
43,1.7802485624949138,0.02835710843404134,0.48401023250748,0.9636798926918188,False,1,4,500,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",63,0.4817036016205141,0.9556215674086004,0.5894164738357478,0.9530437287878211,0.37922046451795993,0.9823743818790351,0.2651240131492891,0.005951853983848726,0.08570893522839462,0.013260825953836238
44,0.041541496912638344,0.0013343493143717449,0.49825135627133976,0.92748234814988,False,1,6,10,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 10}",57,0.467192251769397,0.9424684840732067,0.6007846744812184,0.9087891614673047,0.42560543414196256,0.9311893989091283,0.003905546212446508,0.00047142663997694437,0.07474438197057921,0.013997163088684284
45,0.1714812914530436,0.0026690165201822915,0.47487870727043613,0.92748234814988,False,1,6,50,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 50}",68,0.4738666309256949,0.9424684840732067,0.5947925792651416,0.9087891614673047,0.3540277018557183,0.9311893989091283,0.01066381301666565,0.00023557278527689036,0.09815831883080461,0.013997163088684284
46,0.3512458801269531,0.005671342213948567,0.4797451450245032,0.92748234814988,False,1,6,100,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",66,0.47299082076476073,0.9424684840732067,0.6046801215646778,0.9087891614673047,0.3596271050017691,0.9311893989091283,0.02614328108448351,0.0009435274687457621,0.1000189130749827,0.013997163088684284
47,1.4745036760965984,0.022685448328653973,0.47533027144682033,0.92748234814988,False,1,6,500,"{'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 500}",67,0.4720251454111142,0.9424684840732067,0.6011882186761189,0.9087891614673047,0.35076838761071005,0.9311893989091283,0.032473027969733434,0.0004713141679983425,0.1021188109045563,0.013997163088684284
