,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
37,0.1110389232635498,0.0028524160385131835,0.5459677389771387,0.8307716774560223,3,2,3,50,"{'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 50}",50,-0.4811015388976798,0.8271828688724042,0.33102474893822476,0.8278999939334551,0.5766580992148667,0.8432447979885741,0.8603306450089427,0.8278613469098874,0.5808086658121886,0.8397615191169766,0.8447970163498945,0.8258210607263905,0.9105540690530176,0.820061927563207,0.6379713185934233,0.8407515263500702,0.3701941849596313,0.8375235603437626,0.8441618550162672,0.8176081727554958,0.009881350580348601,0.0003201709854237206,0.3952892998775893,0.008506836294116265
38,0.22198247909545898,0.007356405258178711,0.5278354200477163,0.8313821924966851,3,2,3,100,"{'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",68,-0.5259456872668444,0.8252252906221427,0.3227146488541217,0.8266416302534801,0.5845820620700608,0.8418516433525762,0.8613009837526726,0.8280156756582788,0.5928104868425728,0.8399373056308234,0.8499208451551561,0.8287509557544137,0.9260693104161866,0.819422894158973,0.6387020040000337,0.8404144831519459,0.1965554869506957,0.8425461915658261,0.847579526519067,0.8210158548183896,0.0196005920442343,0.0038182733641763454,0.420462486871807,0.008474311174019795
39,1.1124463081359863,0.026475024223327637,0.5328194738302081,0.8308341240884957,3,2,3,500,"{'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 500}",60,-0.5331792668599329,0.8210700311566503,0.3413097109929517,0.8271605022960464,0.5800808231623068,0.8410406395686272,0.8604496405346158,0.827013554429704,0.5817593214051565,0.8406941996698097,0.842046858174833,0.8287443927759972,0.9264357172857683,0.8212153122785495,0.6384720958943715,0.8392823053099401,0.25983703133266844,0.841329813666751,0.8469006355379162,0.8207904897328806,0.036920282886215385,0.0038307012792721893,0.41597495099606185,0.00839117502752201
40,0.023169493675231932,0.001050424575805664,0.5212749002581245,0.8236210551921926,3,3,2,10,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 10}",71,-0.5297938172823835,0.8167756289541921,0.32941055090219895,0.817029624501965,0.5677025700265976,0.8282435302211881,0.862376683413394,0.8234371417178163,0.5902883009648419,0.8282228470027334,0.8598478087222139,0.8203055358876272,0.9251726024584301,0.809046086245315,0.6399304436797588,0.8389904006617821,0.16112724523641786,0.8445212205041064,0.8224199444204898,0.8096385362252009,0.0036376923164059168,0.0005208568782850466,0.4227281661665524,0.011067300128323411
41,0.11394121646881103,0.0029024839401245116,0.5389000853485599,0.8303467905115296,3,3,2,50,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}",55,-0.5142569406536712,0.829569318486518,0.3389178780430552,0.8202135305057126,0.5790152603594756,0.8439301104459357,0.8595318073893952,0.823007905265004,0.582150771592352,0.8397096897471593,0.8406766360519791,0.8259673820200794,0.9313245843239385,0.817547828576181,0.6524521245983674,0.8438669663454627,0.2905323936578945,0.8415524353575666,0.8445188600634168,0.818102738365676,0.006783906435120186,0.0002999630443858796,0.4097270543577372,0.010346923260552773
42,0.22123684883117675,0.005304670333862305,0.5450668121449057,0.8315686904154808,3,3,2,100,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",51,-0.5102751699407417,0.8267492812651375,0.3238656004684183,0.8254186892507847,0.5868507050891707,0.8374640679741329,0.8624527397397683,0.8269765827155235,0.5866379109813782,0.8421642153483392,0.8391487274462794,0.8312181978758014,0.9186280949864876,0.8212878141721864,0.6568929534451684,0.8444913190182626,0.3561418503717222,0.8383745053888064,0.8464834834659886,0.8215422311458321,0.012271798158471446,0.0006019398321416008,0.40528084429175465,0.008054935700965412
43,1.075123953819275,0.024418950080871582,0.5366203823250323,0.8314267048697717,3,3,2,500,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 500}",57,-0.5161854066266776,0.8237155138562491,0.3326252938514632,0.8266449990006924,0.5788135046350109,0.8414134450161418,0.8603562015770407,0.8279613849886593,0.5862801562361777,0.8412013076537299,0.8457281938741199,0.8303385921338147,0.9244103225865027,0.8216583281850482,0.6381808752976087,0.8393554033756033,0.2846630071860785,0.8427130161717491,0.8472405464991407,0.8192650583160292,0.031230814635009034,0.0008002981585699839,0.41055642233055245,0.00851098913264264
44,0.02211782932281494,0.0007505178451538086,0.5445527911892492,0.8296509656606978,3,3,3,10,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 10}",52,-0.42424536313616157,0.8323877495664332,0.3171635655836572,0.828506012101832,0.5756935107864155,0.8410944498649724,0.8630901353063477,0.8216394655084072,0.565260096443545,0.8327027898032918,0.8505749100547111,0.8240900575878135,0.9167562039131333,0.8268395944460211,0.6346770775651605,0.833248095561625,0.3437326596505459,0.846930759225073,0.8179667281293274,0.809070682941509,0.001158169553840455,0.00025022078037442784,0.38175608502974795,0.009935583291758462
45,0.11189355850219726,0.004003667831420898,0.5283279491122078,0.8298366172682663,3,3,3,50,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 50}",67,-0.5420752884195243,0.8236248012715641,0.32989461300222067,0.8265408075893343,0.5713469544610462,0.8395140511568723,0.8593511519437865,0.8242147751030495,0.5925176763896145,0.841037551292968,0.8461716635165206,0.8283718238206934,0.9145759079829962,0.818232015879654,0.6400436815652665,0.8402344309767793,0.24169106847055033,0.8396634261310811,0.8458232846607625,0.8169324894606655,0.010164035793665328,0.0022824294861083136,0.4191535066987126,0.008989868678084581
46,0.21742827892303468,0.005104160308837891,0.537891716423241,0.8303028656310671,3,3,3,100,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 100}",56,-0.5062441504323572,0.824636680228718,0.3513745953626616,0.8284307679916318,0.575142185041924,0.8416265653501676,0.8557570617827209,0.8237147326285572,0.5831486936206887,0.8397264364693738,0.8410821591314195,0.8269446883396353,0.9227902101877675,0.8194364492879921,0.6349504266364238,0.8396027946284813,0.28640264067276144,0.8397680704966848,0.8500912281513897,0.8191414708894297,0.009952016903861279,0.00020040369219373753,0.40617157870700804,0.00852088985765289
