,Feature Importance
temperature,0.2920973196336705
Periodic Table Column,0.058002616091122346
Mendeleev Number,0.03859912612698764
Number d-shell Valance Electrons,0.03629891495610423
Melting Temperature,0.03272079474981962
Number Valence Electrons,0.027529632069165956
Heat Fusion,0.02325095298284093
Fusion Enthalpy,0.022287865086949313
Dipole Polarizability,0.018432440167083307
Polarizability,0.018181787381245512
IsAlkali,0.016599728188720353
ammonia,0.015385422708373415
Covalent Radius,0.01506147978395967
Atomic Volume,0.014603625448547472
Conductivity,0.01427387141349545
Electronegativity,0.01325836262138558
Zunger Pseudopotential (d),0.01314512047942185
GS Energy,0.013122986527376698
Number s-shell Unfilled Electrons,0.012556374251704028
Second Ionization Energy,0.01238365454543511
Zunger Pseudopotential (pi),0.012152576894230695
Rh Loading,0.012051989256956608
Zunger Pseudopotential (p),0.011950954885269708
Hf Loading,0.011455811352570486
Mo Loading,0.011183186492377364
Heat Capacity (Mass),0.010630797606659623
Third Ionization Energy,0.010541711351930246
Zunger Pseudopotential (sigma),0.010201871564497658
Periodic Table Row,0.009950426706033667
Boiling Temperature,0.009867356199457451
Atomic Weight,0.009845159328028399
Ru Loading,0.009807706314853002
Density,0.009426932589233217
Number Unfilled Electrons,0.008836534549562104
Eighth Ionization Energy,0.00840010559008068
Atomic Number,0.007699761489628141
Heat Capacity (Molar),0.0075759314512493185
Re Loading,0.007510474918819616
Number d-shell Unfilled Electrons,0.007220968016925898
Number s-shell Valance Electrons,0.006852026742257518
reactor,0.006593993826289152
space,0.006482962112928722
Seventh Ionization Energy,0.006414138303265572
First Ionization Energy,0.006075754947457351
Cu Loading,0.005831879762384973
phi,0.005756734067151613
Zunger Pseudopotential (s),0.00571995470675934
Electron Affinity,0.005632158274597002
Number p-shell Unfilled Electrons,0.005502013817658169
Fourth Ionization Energy,0.004966146148974089
Fifth Ionization Energy,0.004125621320290165
Y Loading,0.0038840200150146243
Cr Loading,0.003805857580845503
W Loading,0.0037016047111031016
Number p-shell Valance Electrons,0.003521979924379818
Mg Loading,0.0029628535230066732
Sixth Ionization Energy,0.002836153511237868
Zn Loading,0.0026219302334116613
IsDBlock,0.0019260882087964834
Ni Loading,0.0018753128364993998
Pd Loading,0.0017418518544399417
Number f-shell Valance Electrons,0.001487040097618587
Ca Loading,0.0014172466678972714
Sc Loading,0.0011707357094519898
In Loading,0.0010858721277547086
Sr Loading,0.0009059045070623359
Mn Loading,0.00047574051708706815
Bi Loading,0.00043663341953460033
Ir Loading,8.74587530717386e-05
K Loading,0.0
GS Bandgap,0.0
n,0.0
IsFBlock,0.0
Os Loading,0.0
Pt Loading,0.0
IsMetal,0.0
Number f-shell Unfilled Electrons,0.0
Fe Loading,0.0
IsNonmetal,0.0
IsMetalloid,0.0
Co Loading,0.0
