,Feature Importance
temperature,0.3569877156467042
Rh Loading,0.06152357034927301
Covalent Radius,0.058337726584874725
Polarizability,0.047695663251511644
Heat Capacity (Mass),0.036195637529171376
Dipole Polarizability,0.03304316647529794
Number d-shell Unfilled Electrons,0.030070906518000422
Number Unfilled Electrons,0.028387911830392708
Periodic Table Row,0.02622371304519206
Mendeleev Number,0.025995306439227484
Conductivity,0.01923737172479735
Atomic Number,0.017609837031935395
Zunger Pseudopotential (sigma),0.01739837457966681
Electronegativity,0.014905731821315573
Zunger Pseudopotential (d),0.013605724245516466
Zunger Pseudopotential (s),0.012289495971770936
Atomic Weight,0.0117151383783751
Zunger Pseudopotential (p),0.010188902590820358
Boiling Temperature,0.010134219465540453
Second Ionization Energy,0.009739297699406934
Seventh Ionization Energy,0.009386956519968263
First Ionization Energy,0.008972104348875964
Electron Affinity,0.00864180092671608
Third Ionization Energy,0.007978063875257405
space,0.007414086420170541
reactor,0.0072823679534556795
Fifth Ionization Energy,0.006888215417990285
Sixth Ionization Energy,0.006726346167378979
Density,0.006468361427381178
Number Valence Electrons,0.0064307006191737775
Eighth Ionization Energy,0.006174558060942246
Cu Loading,0.005891243784719343
Ir Loading,0.005712381165284512
Ca Loading,0.005357791010272062
Cr Loading,0.004978035919206028
Atomic Volume,0.004490061438213199
phi,0.004059899470012445
Number f-shell Valence Electrons,0.004055771468087413
Mn Loading,0.003956732363137049
Zunger Pseudopotential (pi),0.003610575366012838
Fourth Ionization Energy,0.003488961846582276
GS Energy,0.0030619502493094333
Heat Capacity (Molar),0.002916415051852251
Sc Loading,0.0023400319890689476
Melting Temperature,0.0023283255612377464
Zn Loading,0.002092664987334215
Re Loading,0.001978582884725084
Ni Loading,0.0019527791814131098
Fusion Enthalpy,0.0018345556907086277
Heat Fusion,0.001640283096338154
Number d-shell Valence Electrons,0.001473545680548952
Periodic Table Column,0.0011879275065636915
Sr Loading,0.001087408110701011
IsAlkali,0.0010193741683097294
IsDBlock,0.000921787912481065
Number p-shell Valence Electrons,0.0008138514698290739
Hf Loading,0.0007582512911821168
Number s-shell Unfilled Electrons,0.0006378544782480527
Number s-shell Valence Electrons,0.0006177858884537279
Number p-shell Unfilled Electrons,0.0005890050889451868
Bi Loading,0.000502268071515073
Pd Loading,0.0003895387383586765
In Loading,0.00025166505992554915
Mo Loading,0.00013447522631307982
Mg Loading,0.00011180448799128505
W Loading,0.00010744138101765069
GS Bandgap,0.0
Number f-shell Unfilled Electrons,0.0
Pt Loading,0.0
ammonia,0.0
IsNonmetal,0.0
IsMetalloid,0.0
IsMetal,0.0
IsFBlock,0.0
Ru Loading,0.0
n,0.0
Y Loading,0.0
K Loading,0.0
Co Loading,0.0
Fe Loading,0.0
Os Loading,0.0
