,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
563,0.09340874354044597,0.0006671746571858724,0.669027867494309,0.8994098408940031,mae,0.1,ls,5,sqrt,20,0,5,2,100,0.5,"{'subsample': 0.5, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'loss': 'ls', 'learning_rate': 0.1, 'criterion': 'mae'}",262,0.65455719720349,0.8919831137856428,0.6389706426525568,0.9032024073354465,0.7119463206341369,0.9030440015609197,0.0015472564340169002,0.00023579764882517598,0.03155193220989801,0.005251887264205787
564,1.1412523587544758,0.0008353392283121744,0.5416691611115206,0.6531064831718894,mae,0.1,lad,10,auto,,0.4,3,5,500,0.5,"{'subsample': 0.5, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 10, 'loss': 'lad', 'learning_rate': 0.1, 'criterion': 'mae'}",477,0.6399470819375879,0.6074922288883553,0.5331782571629363,0.6622951377198258,0.4551274580970792,0.6895320829074868,0.015375535662220568,0.00023664500933404746,0.07590543504003183,0.03411703329395341
565,0.45418763160705566,0.0010007222493489583,-0.7574450402464268,-0.6330032697226428,mae,0.1,quantile,3,sqrt,,0,1,10,500,1,"{'subsample': 1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'quantile', 'learning_rate': 0.1, 'criterion': 'mae'}",845,0.3486995260974829,0.2857305080214412,-1.2865700157877429,-1.0956319992891954,-1.3136085012609748,-1.0891083179001741,0.37199722155845466,0.0007076736910906127,0.7750101561182879,0.649648343531921
566,0.398987611134847,0.0008409023284912109,0.6824741839445864,0.8405780752089872,mae,0.2,lad,,sqrt,50,0.1,1,10,500,0.5,"{'subsample': 0.5, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'lad', 'learning_rate': 0.2, 'criterion': 'mae'}",237,0.7039267548154126,0.825700790253463,0.7825151999903242,0.8507742417929098,0.5653719314948863,0.8452591935805887,0.015516208037068331,0.00024090212481128317,0.09016781861760104,0.010758071231466357
567,1.0788791974385579,0.0004885196685791016,0.32632463883329355,0.3622516988859492,mae,0.1,ls,10,auto,5,0.1,3,5,500,0.5,"{'subsample': 0.5, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 10, 'loss': 'ls', 'learning_rate': 0.1, 'criterion': 'mae'}",602,0.4836666786368181,0.3444506368404522,0.30547928077821007,0.3468938552943981,0.1947615720878081,0.39541060452299726,0.011289795570883535,1.7366956569170295e-05,0.1191864997649382,0.023468093181856078
568,0.028189738591512043,0.0005005995432535807,-1.1735182876313475,-1.155092737380325,mae,0.05,quantile,,auto,5,0.1,3,2,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': None, 'loss': 'quantile', 'learning_rate': 0.05, 'criterion': 'mae'}",922,-0.9166064115994641,-1.2819639919871917,-1.2865700157877429,-1.0956319992891954,-1.312178671125794,-1.087682220864588,0.01652761269713891,1.1239159602905075e-07,0.180289760884034,0.0897702110145319
569,0.8171575864156088,0.0015012423197428386,0.595253360679278,0.9652817734506228,friedman_mse,0.2,huber,3,sqrt,20,0,5,5,500,0.5,"{'subsample': 0.5, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.2, 'criterion': 'friedman_mse'}",422,0.7254727527538818,0.9644611150736517,0.5817802383536351,0.9585914822909726,0.4827268356200387,0.9727927229872445,0.010360745198877431,6.25769923052137e-07,0.09983635523110075,0.0058266010364609825
570,0.032192230224609375,0.000333865483601888,-1.1749704447814466,-1.1566353940995395,mae,0.1,quantile,,auto,50,0.1,1,2,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': None, 'loss': 'quantile', 'learning_rate': 0.1, 'criterion': 'mae'}",945,-0.920919467572128,-1.28649477501639,-1.2864988019492447,-1.0955666461912674,-1.3123416448214655,-1.087844761090961,0.015527436742329424,0.00023607872804530606,0.17829459768214143,0.09187854659442667
571,0.09140737851460774,0.0004998048146565756,0.4647191748113034,0.6356073526630222,mae,0.05,lad,5,sqrt,20,0.1,2,2,100,0.5,"{'subsample': 0.5, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'loss': 'lad', 'learning_rate': 0.05, 'criterion': 'mae'}",522,0.47130016468596647,0.6355148902359249,0.3905386442351705,0.5979304533909026,0.5298753586199494,0.6733767143622389,0.0020575436382814583,7.370009816086852e-07,0.05723560043141599,0.03080087645521434
572,0.009173711140950521,0.0005004405975341797,0.2721783833512625,0.4028597306325435,friedman_mse,0.05,ls,10,sqrt,5,0.4,5,2,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 10, 'loss': 'ls', 'learning_rate': 0.05, 'criterion': 'friedman_mse'}",627,0.19540902655518977,0.35657886488342727,0.2884416432996201,0.3865341913295892,0.3304975128430362,0.4654661356846139,0.0009430216915049132,1.9466795466607238e-07,0.05647153232825363,0.04592749257094975
573,0.14444971084594727,0.0005008379618326823,0.3784037794247844,0.427853379251139,mae,0.2,lad,3,auto,,0.4,1,10,25,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 3, 'loss': 'lad', 'learning_rate': 0.2, 'criterion': 'mae'}",568,0.49787251793209714,0.40107414292934573,0.4772675504198437,0.48788911472722274,0.16796280641044992,0.39459688009684846,0.01773593882566392,0.00040870556012695934,0.15179901205643997,0.042533954154816436
574,0.04587022463480631,0.0005004405975341797,0.688036712992466,0.9323452659529151,friedman_mse,0.1,ls,,auto,50,0.1,2,10,100,1,"{'subsample': 1, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': None, 'loss': 'ls', 'learning_rate': 0.1, 'criterion': 'friedman_mse'}",216,0.7044718791384684,0.9280057997848767,0.7673644319751773,0.9361089770935228,0.5957351369647901,0.932921020980346,0.0009435274687457621,0.0,0.0712084216307233,0.0033330657571819214
