,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1108386754989624,0.003053021430969238,0.8189909935148955,0.8342836618569196,True,3,auto,1,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 3, 'bootstrap': True}",117,0.8278570813777506,0.8348114677041955,0.8759060328641695,0.8295889373943917,0.8893023910681535,0.8262507635499214,0.8890819946215472,0.8327126685614987,0.7818783422765607,0.836538874054769,0.6998663723169749,0.8455595427590242,0.7784348754666564,0.8335187447573842,0.8035900125641202,0.834694005066196,0.8558742145933397,0.8281798366002949,0.7879917242782292,0.8409817781215209,0.011643388790199,0.0005219872148586891,0.0574837121986288,0.0055174349845573244
1,1.2395028591156005,0.053342795372009276,0.6521092263646606,0.6896332058040576,False,5,10,4,5,1000,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 5, 'bootstrap': False}",172,0.6317150875724893,0.6996898265544425,0.6673018129290029,0.6932694474017125,0.6460819139443462,0.6789944892566823,0.6769275397961316,0.6909128606188519,0.668650893865682,0.690059111918009,0.6838406012147291,0.7016910851799258,0.5983395827865275,0.691522102267907,0.6703625192435988,0.6736396773880081,0.6569124768690566,0.6775611787062,0.6208504726202277,0.6989922787488365,0.04252418685314936,0.0025828609833379126,0.026102746599010594,0.009313637832974429
2,1.300417995452881,0.028473639488220216,0.7933769694116437,0.8015602870662694,False,3,auto,4,2,500,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 3, 'bootstrap': False}",130,0.7953918623959998,0.8062712008224044,0.87430998681454,0.7971408024918394,0.8686418034194573,0.7979141600403644,0.8535971753279628,0.7998666438288343,0.7705963684893378,0.8089664134659029,0.677248383431089,0.818393987778996,0.7498264115440894,0.7689072753322674,0.7731838669388488,0.8092066999721995,0.8307415630096926,0.8020626503113395,0.7397461483462174,0.8068730366185451,0.04362337837061578,0.014055038517001898,0.060424098761991236,0.012446991171456496
3,0.2612600564956665,0.00350337028503418,0.9665679114786101,0.9798225927534091,False,,auto,4,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",51,0.9292272661376582,0.9761104382671256,0.974156011194464,0.9796474473498963,0.9833457076101915,0.9755667178064663,0.9698579187326359,0.9791234497441607,0.9698938905356645,0.9788604596541084,0.978146235096807,0.9790834898473919,0.9598234529562415,0.9852883367828705,0.9575734180612132,0.9812691740138569,0.9728975852219293,0.9782231390037497,0.9707782359701966,0.9850532750644658,0.02257438757764168,0.0009505505890012673,0.01442217850203346,0.003094660844671496
4,4.115528154373169,0.10283312797546387,0.8191736179625775,0.8355634025168183,True,3,auto,1,2,2000,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 3, 'bootstrap': True}",114,0.8316800086109684,0.8388025893478881,0.8766968948804958,0.8307304263861531,0.8852263828639932,0.8286166427808794,0.8891393052530403,0.8322999380201981,0.7868873006712447,0.8393030317648973,0.7102409006802823,0.8468268996973092,0.7781202887156187,0.8314654509141994,0.8102866121285339,0.8379839959030565,0.8521417006415746,0.8329039981770766,0.770995491180866,0.8367010521765241,0.04186588040939626,0.014913819870055118,0.05557126941961711,0.005144200758845863
5,0.012810540199279786,0.0010009288787841796,0.3626704367431294,0.38579039523820224,True,3,10,1,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 3, 'bootstrap': True}",249,0.5239250591465401,0.5388339368990789,0.4227358132092658,0.41695402992319763,0.36389993927589537,0.383169071586936,0.3808966000710008,0.3133906886733667,0.323779918581134,0.3486915458311821,0.27007630643124314,0.3192252459858713,0.25614110401221757,0.3918784022331576,0.4451559027928992,0.4203286620394945,0.4062524519884403,0.40340139659931307,0.2338039518750169,0.3220309726104247,0.0010541954352877411,0.00022369731148871665,0.08755468881252598,0.06407393962222833
6,0.13355774879455568,0.0061551094055175785,0.6837205371143517,0.7174385512378547,True,5,sqrt,1,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 5, 'bootstrap': True}",150,0.67948510443489,0.7098637047295351,0.6878907846316368,0.7141399377994619,0.7200452804016726,0.7447091110556796,0.7171225612797865,0.723219202820493,0.6837960597360055,0.7111277696297547,0.7178483981243485,0.7452803991212112,0.603193288100955,0.6996637084315639,0.6876413719110368,0.6946096025572572,0.7203953491168793,0.7393015380159694,0.6194717988534824,0.6924705382176206,0.017125191023240362,0.0010265268299252657,0.039493535762734525,0.018970637241514505
7,4.561393737792969,0.1218480110168457,0.9755086140515197,0.9904300992020427,False,,sqrt,2,2,2000,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",22,0.930041861599395,0.9889147799396804,0.9832889354433871,0.99099002334807,0.9912431124009086,0.9904111119155316,0.9593790218067905,0.9895594827509989,0.9808542821269768,0.9913560298079405,0.9893301523524816,0.9906867366363205,0.9690082836698362,0.9918089584788364,0.9834632288127156,0.9899145967982521,0.9884677466065468,0.9901763970316686,0.9803529568983336,0.9904828753131293,0.07019074182321115,0.008214047119658462,0.01778002988413466,0.0008077992968768092
8,0.19200336933135986,0.0031024456024169923,0.9663807267860723,0.9808509629327485,True,,auto,4,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",52,0.9418273590432601,0.980763818857289,0.9688814731889995,0.9819440149774982,0.98449414836739,0.9795347283911938,0.9736451437620234,0.9814501293870069,0.960145281412054,0.9804388736570079,0.9709473310904656,0.9798660600599476,0.9614019709983814,0.9821521887749436,0.9685533420212711,0.9810578265051796,0.9733322973677405,0.9791166514883806,0.9606238176312976,0.9821853372290367,0.008439915036295029,0.0001999028023045017,0.010789839307360053,0.0010468072453607084
9,2.460139298439026,0.11088881492614747,0.6197738469837453,0.6654320261205586,True,5,10,4,2,2000,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 5, 'bootstrap': True}",190,0.6045923484991051,0.6754996889806264,0.6338366621345546,0.6644545133235428,0.6286506881216809,0.6676474158125978,0.660755186469097,0.6664237181111246,0.6294993191662961,0.6671065959394917,0.6177058812701222,0.6626522525870017,0.5654840326805063,0.668209388377034,0.6480693472477227,0.6574386802420229,0.623032377104187,0.6572721301531345,0.5860841516110042,0.6676158776790098,0.026045829605566687,0.013849758606541506,0.02679884410455469,0.005115628265096497
